n,a_n_real,a_n_imag
437,4.37494548295888105487518987465207009442357216252398990167729e+766,0.0
438,-6.75941628341263399106772725113348689936376565019065552520443e+768,0.0
439,1.04673902118459829453304923928100118053709291426422841879162e+771,0.0
440,-1.62464337654203546812707093594936080706944213235753656062549e+773,0.0
441,2.52735256293662650651536415359402714465641252345565675957235e+775,0.0
442,-3.94057436232412947518843611914193986627116126074289408741552e+777,0.0
443,6.15796057869961107204341584554513301951430586735941838339137e+779,0.0
444,-9.64485576775699512506804862669296335554755412931622195798353e+781,0.0
445,1.51402767508034634137996757614691122879575568925175450428987e+784,0.0
446,-2.38203934306779994226674863006084124642819150066596903553584e+786,0.0
447,3.75611511534167758360549146821062146001054430550034040832063e+788,0.0
448,-5.93610427339663426210349635882870874935198560983198141819541e+790,0.0
449,9.40231157238577045104661805761602678533037472644327935181591e+792,0.0
450,-1.4925747232472463227903785525327812731743252428210747567153e+795,0.0
451,2.37467236704942127873211140609594594754237569758806948311559e+797,0.0
452,-3.78647716501831973993813638493073081852843252482718104603556e+799,0.0
453,6.05102403358454520279384958790129769806417471693431045310797e+801,0.0
454,-9.69130318257748108448493778350839736252410705793897142787778e+803,0.0
455,1.55558280110314083333108382953249639873091216702862153214639e+806,0.0
456,-2.50241669390462558898184308583223802054269397803672343133532e+808,0.0
457,4.03440570976448812314885635582500452925527274803098836919973e+810,0.0
458,-6.51854799891412761350240246759046994576863124431059759021995e+812,0.0
459,1.05553209471912580818938948308669373173786855941997177219626e+815,0.0
460,-1.71292846076214546716575450982217338194587256214217253521957e+817,0.0
461,2.78581423458615475310787386093340835493271870627611046204457e+819,0.0
462,-4.54054698535411183490130000771940039457127324720524655511327e+821,0.0
463,7.41660662276727564574570301153584715436409476763587896606228e+823,0.0
464,-1.21406329731823272266665651837425930288199100771454162098424e+826,0.0
465,1.99165634601862483774615603667140082717543741990651465497115e+828,0.0
466,-3.27433002538118408442362792723042660538419582130057668778484e+830,0.0
467,5.39465231875256561633589862174292584109628632673083114272138e+832,0.0
468,-8.90708163440338727927209047905239006558691865558441633880651e+834,0.0
469,1.47379261967437638410282426080225956279443601014209056469783e+837,0.0
470,-2.44379240730354806146099866784909800209253258060487596295566e+839,0.0
471,4.06085291569942261457178692403524279048450148536617628457463e+841,0.0
472,-6.76228167318800761418851506285491272578397836788319337140611e+843,0.0
473,1.12847084921358757518471138061858036403834190328152365519939e+846,0.0
474,-1.88715066517065795115632802981212593909737331361245423872303e+848,0.0
475,3.16256896338547588217512612434471501857495778548822192456225e+850,0.0
476,-5.31115165029354666000012290069804743001884813831832453526936e+852,0.0
477,8.9382138723658794229875193056337160807168050964791835823581e+854,0.0
478,-1.50738506529106493453144059674333523939873182715315907805202e+857,0.0
479,2.54745893011244817767997727045107722690008701278105366650454e+859,0.0
480,-4.31417532323069650373674848243048118857868215032685561719273e+861,0.0
481,7.32139963266436280648323152833147711446274018463156372502097e+863,0.0
482,-1.24507144909059331582660018000839920252862612317939206735727e+866,0.0
483,2.12176068049333595966813930088165279846037350811304831384537e+868,0.0
484,-3.62325259282411077691407270516545853810383893838053318686634e+870,0.0
485,6.20010517580597665548777124386020050734472383327700882933073e+872,0.0
486,-1.06315326751944262654066947377009220270692659646171957480271e+875,0.0
487,1.82678412991147858659390290324315283908719496596495321591106e+877,0.0
488,-3.14536661796331955717821999918559567500237695046613053075697e+879,0.0
489,5.42682949608812892968770253239304152978719997439722837166786e+881,0.0
490,-9.38231731740003161120022154147443296978832503729255271578276e+883,0.0
491,1.62540382604998812387295859153385426372860343584941772183769e+886,0.0
492,-2.82161561456924678360663280291403537686991719024126406951551e+888,0.0
493,4.90815232361611432503979443625074994119746812481910525532008e+890,0.0
494,-8.55500033888337833227239942662049147066464303685127996394609e+892,0.0
495,1.49417704080544512981103051561129602274744124924567817745228e+895,0.0
496,-2.61494365961953550196723885740907284179082506495278907179226e+897,0.0
497,4.58563085210236241302195479184378019754178998728595731055326e+899,0.0
498,-8.05769003680268454082337732690967683477478745188483702939992e+901,0.0
499,1.41871439983221650779977614370364286527819899213357950415018e+904,0.0
500,-2.50294092336310159232710670177330122247832471684816564118298e+906,0.0
501,4.42461696033264416803329998414543416684655560154499668286223e+908,0.0
502,-7.83733627677462606835472642322309877210005284850696398287312e+910,0.0
503,1.39100046135536777343390171510205670793235525442050980355243e+913,0.0
504,-2.47371882533642024078605262679588864373707205460276130821343e+915,0.0
505,4.40794274884074594218209854744361837500266292286294694459412e+917,0.0
506,-7.8701389042404132033049766109406962249444496529293215530085e+919,0.0
507,1.40795245099794777569738866123749361397792509658507784288786e+922,0.0
508,-2.52377724846504861872678020028674220687299571965617932792981e+924,0.0
509,4.53283391101047279292390246245298014997748663343466176253233e+926,0.0
510,-8.15722912503625233488021063533919951352055106792601592651805e+928,0.0
511,1.47084839028733891889696990931282045165361133367152874015888e+931,0.0
512,-2.65732015493867972895422051886366948249631821268334135172222e+933,0.0
513,4.81026401903094794365814563203411596638666281281466901114262e+935,0.0
514,-8.7245161353802337417017714156942380213903853262853699882643e+937,0.0
515,1.58547551654802780935709152368899977982894375153150007292867e+940,0.0
516,-2.88683418392486353953444820151865233922002518095513645361047e+942,0.0
517,5.26655484089903663788527424641759424419685095713161567626296e+944,0.0
518,-9.62658441692311415357112019650925786061877626184376186868804e+946,0.0
519,1.76301924297643368162068416104059113811301075879307668463089e+949,0.0
520,-3.23503869168108694801155450754261524401567055433638523553395e+951,0.0
521,5.94754711959484362625073439450290317515975455954430690679242e+953,0.0
522,-1.09554616490158427802691548923927615336388886586904406891002e+956,0.0
523,2.02188408460854957549759482848173814424994771580443063954552e+958,0.0
524,-3.73863450609519118018441812271952576074523092700288055626436e+960,0.0
525,6.92626915298194180946478512152057178947350683504271677434512e+962,0.0
526,-1.28562329855035684127060282944674506772027241304452173749338e+965,0.0
527,2.39086219478490277475334431645651409595002470060828074162821e+967,0.0
528,-4.45471809563934055935710949523036613724425675484754438098332e+969,0.0
529,8.31589916076358401435773229922736684304447110544920464593937e+971,0.0
530,-1.55532069896493929480434761393468320508118393187014437132634e+974,0.0
531,2.91441159787206211182647074710870062116171653164085546736924e+976,0.0
532,-5.47142527533072439278422814649720165313613912170099176632635e+978,0.0
533,1.02912272658881285337138425185769222660851808587687374993366e+981,0.0
534,-1.93931984740422417812303715611528645947502683203754148916151e+983,0.0
535,3.66138807672736145038856185593425111083732819497001285468429e+985,0.0
536,-6.92555541103277421730447096727371691610964217565964987763393e+987,0.0
537,1.31242489925340488124434477933572273205283174101828293219474e+990,0.0
538,-2.49174622919398194454295691233714142656703156694458484827484e+992,0.0
539,4.73959407472553596612838189505327111614548308304861490791271e+994,0.0
540,-9.03202176016779621573466160181382004726497512490691363647363e+996,0.0
541,1.72438325513276183320546496305759988526968230724194615985258e+999,0.0
542,-3.29826938490330838589037641421153987259055569744282050227252e+1001,0.0
543,6.32034043359941996619999363295265444781472861718848471839499e+1003,0.0
544,-1.2133758921067325533293922273447620552418720703953038286998e+1006,0.0
545,2.33372308530212612397436284438051688435599279012676327824744e+1008,0.0
546,-4.4967721744744953564724034665597137914322310846963047138962e+1010,0.0
547,8.68057687812187187221817368185781059274836759438940222424302e+1012,0.0
548,-1.67876912689585269888667524943083855926597410839631789812898e+1015,0.0
549,3.25256954900685391500063517054268175787750711953852274594893e+1017,0.0
550,-6.31326465299976047096571774159100470048829458431860558907367e+1019,0.0
551,1.22764201619371571679557071319574931906640140157700902577093e+1022,0.0
552,-2.39154414187127988839453837973063597489890371508748992510356e+1024,0.0
553,4.66737329842852729001120436746794083887638981939108586060967e+1026,0.0
554,-9.12541715430997733890705424328040936617757150641389895959471e+1028,0.0
555,1.7873826962220478770577441705733347230443149457444549138125e+1031,0.0
556,-3.50724084138002528779502268968482022757166588042561867568363e+1033,0.0
557,6.89438351963232407816796658391133141282188223895677444037354e+1035,0.0
558,-1.35770585456559248439622345361738775198111451560121840344909e+1038,0.0
559,2.67852032581444574928515044848382617756148238496413115976017e+1040,0.0
560,-5.29373028946757251239608050622514957451570949080719174610721e+1042,0.0
561,1.04810524371889075088120574061098320867564827142076290904143e+1045,0.0
562,-2.07884835860110828526542265902109282972212515631798452209576e+1047,0.0
563,4.13060990477821154705492855874535320258172650796621009661707e+1049,0.0
564,-8.22200302636579799535994353156711895395311689830888253061619e+1051,0.0
565,1.63950139817677591679348369431774329668064474487262347348971e+1054,0.0
566,-3.27503008632683273416211600492430540772249431803295732452995e+1056,0.0
567,6.55370335629509073482813102264991432143940409932640165272677e+1058,0.0
568,-1.31378679678956239244498596007486067565687793871132146155807e+1061,0.0
569,2.63832493960855988142357923807802475142663050559142418359426e+1063,0.0
570,-5.30756843992261157401337750977399594763574665882624557981615e+1065,0.0
571,1.06961014203214322602070949843093177573912781789895054607459e+1068,0.0
572,-2.15931834198473244009301930490950886079990610482972667961555e+1070,0.0
573,4.36684478545201757665059640487185031904830153298325612741054e+1072,0.0
574,-8.84662117368567815634309982488005541216021379705716373159111e+1074,0.0
575,1.79533036158460180576943796278745658835954131694277131596962e+1077,0.0
576,-3.64978492060443682267233835137945934252060661188932075611005e+1079,0.0
577,7.43266926221055680190822319834724951764917122784877823672347e+1081,0.0
578,-1.51626696506679525317423019694442809155450754667171254608064e+1084,0.0
579,3.09855038946522404479061741273233317370770088151638441477824e+1086,0.0
580,-6.34296300336072463391440421769029251839492017604099313691914e+1088,0.0
581,1.30069425801225583630485119507027301110811647403057766666695e+1091,0.0
582,-2.67181513931912415776825171207601709400026422541457730946973e+1093,0.0
583,5.49774309467255792344740122691837193613261729798222301936394e+1095,0.0
584,-1.13320386470924082304198689317710582242222641306161983227482e+1098,0.0
585,2.33978495638551862484781319831863598605318217048180112681684e+1100,0.0
586,-4.83934807695416231009539077218410712833017732316835963232613e+1102,0.0
587,1.00262730162012870461290619153098169676050648115780343498609e+1105,0.0
588,-2.08081120173448351236285831752128307097343089421829393581617e+1107,0.0
589,4.32578621769494484075327609318287332102916835443928607706063e+1109,0.0
590,-9.00814558792253398015476418749545988309136951149091534009805e+1111,0.0
591,1.87906782879327768762585851258444090817048844232816747750514e+1114,0.0
592,-3.92631362166861178507506819382523030869604720063219721793003e+1116,0.0
593,8.21791683623542111904296654041745529450654512492799752824856e+1118,0.0
594,-1.72294527591937288905476946967184248309497853669352585044263e+1121,0.0
595,3.61837002245834863107127208735574313489706448756716628965632e+1123,0.0
596,-7.61175831482347757630801363664279369717452315198979323859196e+1125,0.0
597,1.60393327654028327009862896124948965410440348442811257629807e+1128,0.0
598,-3.38544432707788919544349360095267048825535667421926529902148e+1130,0.0
599,7.15767388827633464349949183556327477747209508646170792115115e+1132,0.0
600,-1.51584144483737971346048095487246352453337100315313140900083e+1135,0.0
601,3.21558559328028427778099197563713530795869084721740698961777e+1137,0.0
602,-6.83265657897922835842462105373396759202325169053056742502427e+1139,0.0
603,1.45425689171555662378636455217131051557835343235989344714498e+1142,0.0
604,-3.10036973655352038019413541232789917597825025400153895878398e+1144,0.0
605,6.62072384693462624375977072889412845058254316435992290628362e+1146,0.0
606,-1.41617164370785622485107650969551302086687378556795820856593e+1149,0.0
607,3.03419552853254375795812894414423194065080159825549610763619e+1151,0.0
608,-6.51159379342457797152375504820727862788481815196119017371456e+1153,0.0
609,1.3997353317769988527802973604282247072113557264273901809944e+1156,0.0
610,-3.01382660816907336883370283540919904314856932019891262236325e+1158,0.0
611,6.49984713207523725821286759436822287659354522011568866228659e+1160,0.0
612,-1.40410439155873965223263630674382857231039233412821493579186e+1163,0.0
613,3.0381265804534557717245426788586962050796993489487205184222e+1165,0.0
614,-6.58447848896443210704970126036741371832223997411957103724735e+1167,0.0
615,1.42937044667263359515055848705503271060855627459761907992696e+1170,0.0
616,-3.10795669028386232494880384404284480399491044044456300308865e+1172,0.0
617,6.76878491515602183345244385628670977541157907391387192528276e+1174,0.0
618,-1.47655939687340806759092509118015443202199804348867105420549e+1177,0.0
619,3.22622342593690922625087176900421050948143403817108840153058e+1179,0.0
620,-7.06057600752511818529724231212234802761064071406099821693188e+1181,0.0
621,1.54770029424172801555026639977290189650716424580387045145499e+1184,0.0
622,-3.39807928880708642375828702946020980438031316363307953970525e+1186,0.0
623,7.47272388733978285294155057094169316055837199585211205232112e+1188,0.0
624,-1.64597041492996478490623959852507862404023206242987384796922e+1191,0.0
625,3.63129604700179756157026408699614128715133184608733985635495e+1193,0.0
626,-8.02410709485553229754303081600152522658728975568696724683371e+1195,0.0
627,1.77593101419100340642330918273670584794565702679385208790049e+1198,0.0
628,-3.93684824612731017060408915700249949922480097124146051536628e+1200,0.0
629,8.74104507491436617389001646695829082544921432389801800172202e+1202,0.0
630,-1.94387818844457408729301630235324292076236250955485727706372e+1205,0.0
631,4.32976811129682947111615864133248768712453481289652889411531e+1207,0.0
632,-9.65937524960557028756615169571052984817440391107188017083443e+1209,0.0
633,2.15834644970756106091128922659357726897701086761557576157524e+1212,0.0
634,-4.83036454708355826926450468280274344235924304454288827276643e+1214,0.0
635,1.08274006325330296994590247205250944775975843569799967254211e+1217,0.0
636,-2.43082096061202340922390463782558153748756125904282803916577e+1219,0.0
637,5.46594337889298601489183966413332936756017116221736360508692e+1221,0.0
638,-1.23100438832342081762917734985250837818509693494641884386531e+1224,0.0
639,2.77674066110589879862246093676546541636700820994168095907122e+1226,0.0
640,-6.27323010502153427910429263407496983107032276258566598656058e+1228,0.0
641,1.41947004374207449042802482002871940806423941751728450707129e+1231,0.0
642,-3.2169128891051094955942833337589013232409876579712409662757e+1233,0.0
643,7.30179050159421343025695147101306950276487527490942106164607e+1235,0.0
644,-1.65995142875135553206803979617207842439804312098057074997782e+1238,0.0
645,3.77951685960418886683267791670507318673963848236491451688564e+1240,0.0
646,-8.61888409773198391452798498185066132000568592687771720706462e+1242,0.0
647,1.96851440603438316948277354933387249028356333064845625239236e+1245,0.0
648,-4.50295821272268138720256973814535582418307627051170115177831e+1247,0.0
649,1.03163949725104479054956520542474618941857302980815452134133e+1250,0.0
650,-2.36716045110461658137776916703730415489256080973992903751083e+1252,0.0
651,5.43996482057883978722982987035726424979822454664600425939717e+1254,0.0
652,-1.25208011361752981804595143072978998611977354802310205864677e+1257,0.0
653,2.88625535381353011685171311405308381227746772724728002502178e+1259,0.0
654,-6.66350872306997324974973866857098609933379731826763103612297e+1261,0.0
655,1.54076270139748996171267655589657608746647593242874424777389e+1264,0.0
656,-3.56805955024314438485726937827797032410437068845539799954371e+1266,0.0
657,8.27543764806628889908941671349436447489655715807562635745254e+1268,0.0
658,-1.92225667467840148035081705048253273468453450240341361217383e+1271,0.0
659,4.47190231609030078533770808901242441862019660308960709064696e+1273,0.0
660,-1.04191612613686128958300356961927749527364896689684155145628e+1276,0.0
661,2.43126183177071314826984343422564955440609700515485369971881e+1278,0.0
662,-5.68182990598820351547546873927454753094357384158779725355017e+1280,0.0
663,1.32984570291442555452129608268575735398295683913349098401959e+1283,0.0
664,-3.1172369760150204425363739200060066195624580686756334789507e+1285,0.0
665,7.31800892374714137596083787767631864352988042505898949367701e+1287,0.0
666,-1.72055918417581842090702200770208540742150086763265589948751e+1290,0.0
667,4.05134176677082762341183218008582419446900914641298847456892e+1292,0.0
668,-9.55387931854515089552506186495019080057568641860930792735665e+1294,0.0
669,2.25637484467896930749781620079144902189732334280721724506742e+1297,0.0
670,-5.33694101225272048873426220519371940817733936235924536522946e+1299,0.0
671,1.2642187898057314031303879789210570707287767084669740343188e+1302,0.0
672,-2.99916111277285352896335396048525458378913235185267027420076e+1304,0.0
673,7.12564373101703307120649392794415361789505540082475013271626e+1306,0.0
674,-1.69548598392491624289971802963988155493884453065601119213787e+1309,0.0
675,4.04025834017513231510456666719594472974000399236940719731659e+1311,0.0
676,-9.64201811542341773220821826695658406580523474158727600214456e+1313,0.0
677,2.3044626507237627728715902952400097205521732654645959365291e+1316,0.0
678,-5.51586180795611023556527147363893701542428117518671013837475e+1318,0.0
679,1.32220289989803438902561654836602403682750615235859522477322e+1321,0.0
680,-3.17411687472120126868456225877909922487686938983983520889679e+1323,0.0
681,7.63109501256160777958506208617106070653140306209025613755283e+1325,0.0
682,-1.83733778684038565315169522390010025355393377398023641421536e+1328,0.0
683,4.43025184880561884958428103960687832373046534494236237410822e+1330,0.0
684,-1.06980384142094997115024768823597150539261921129701780940212e+1333,0.0
685,2.58711234592610869908254941744355493484439416701770142471534e+1335,0.0
686,-6.26557443198487178028773157381788929882072540940561675946646e+1337,0.0
687,1.5196376423482935164654066672710430744686208252902564945138e+1340,0.0
688,-3.69106601949575329104134859455453566460453528817955181829798e+1342,0.0
689,8.97832422694279275158832434858624994766244215031179213351775e+1344,0.0
690,-2.18710452802544341003801223801204836855051532331713503875337e+1347,0.0
691,5.33548205388561977034165697832039542587853754421891289101668e+1349,0.0
692,-1.30348711872841049200201968325723100889891246433271948467004e+1352,0.0
693,3.18909804274951057324355662459974646868116378365344885801243e+1354,0.0
694,-7.81368930273772887174350884636903794740013669299978831352865e+1356,0.0
695,1.91721421918886157428546754266570714862646067082783323384578e+1359,0.0
696,-4.710971515904703626364640234961116724463328326335018764304e+1361,0.0
697,1.15924371586058124176160088868985642177460775239887265002149e+1364,0.0
698,-2.85668635669379373259224620677667546931858424901765076082782e+1366,0.0
699,7.04973862374830891726302003468912552426797900287689180335936e+1368,0.0
700,-1.74222893857983318163079091821549018373175363262037111278606e+1371,0.0
701,4.31179689110991909939539481915348764107621917964250834737439e+1373,0.0
702,-1.06863979991412395740712822105304222537393305359970756976912e+1376,0.0
703,2.65230515034322174817235242177112192496645033686145735132858e+1378,0.0
704,-6.59225267647792421201549909645294231258209506992897075082087e+1380,0.0
705,1.64082224725443468911637556650494479107688274192369604468508e+1383,0.0
706,-4.08983402968844490299378157772480347335071903999954666176914e+1385,0.0
707,1.0208581880264448979512353569377978341522849955231451934351e+1388,0.0
708,-2.55176021182471847675370462441010422086701013686197816933321e+1390,0.0
709,6.3874593630749963530785264559030130720199337832401045227324e+1392,0.0
710,-1.6011404019050457869437363152836422532819503222221686698439e+1395,0.0
711,4.0192294123854150825548949502455869877466777242225891083109e+1397,0.0
712,-1.0103397208526844078312799951257546980405948530328846301907e+1400,0.0
713,2.54332846310837985412609250303336404736927342901598168464722e+1402,0.0
714,-6.41131347762407251646648566277888650100352584184980761645051e+1404,0.0
715,1.61845360455098093726522908828143499698469516925865435354796e+1407,0.0
716,-4.09130000424598997477266068234868968334393273838834528956267e+1409,0.0
717,1.03568903630928041182403979018770203204236687381494142167888e+1412,0.0
718,-2.62544886853104129019137534773288842035016252468934702955026e+1414,0.0
719,6.66473734908295795043736149772655644024829939849916419799279e+1416,0.0
720,-1.69420890169948591531669722713528284721075174775436562212327e+1419,0.0
721,4.31275200303516734803706691052194933556965783631948473157542e+1421,0.0
722,-1.09937227421231103760849321337556791962315992431117877998726e+1424,0.0
723,2.806318809961042894967014172316282535936404051759850648706e+1426,0.0
724,-7.17348730508224623324907481509336360429985243781221941664321e+1428,0.0
725,1.83621668661855883285410963211254812524014932618478125171702e+1431,0.0
726,-4.70670485448426111569203237416864748119081860478460516041116e+1433,0.0
727,1.20811594315080591545698232217236348009075562177903438202812e+1436,0.0
728,-3.10526061933382270829777924983213245410087041285227770425e+1438,0.0
729,7.99253347771541730914507472624500436045874320473037248318338e+1440,0.0
730,-2.05999905597448232973976618153726515318899154416032146450907e+1443,0.0
731,5.31673372536203657210048953468322655319092846858714854615628e+1445,0.0
732,-1.37409676168650295398787686850533228258726481088713846346482e+1448,0.0
733,3.55617746762520546338390266825687819927473681038840703348253e+1450,0.0
734,-9.21599921631509409170322569869903323943856184876334990251994e+1452,0.0
735,2.39162738493362838685865970658397350273251634928579584864403e+1455,0.0
736,-6.21492490059327911050508983544282637333982649555696256358134e+1457,0.0
737,1.61721860072122932759084837529208484982432108919809628086012e+1460,0.0
738,-4.21396810267178131961594628808176035542948699449735307136441e+1462,0.0
739,1.09951873524537433154651790952067650216664778197350843905686e+1465,0.0
740,-2.87277822579598130673767941630401784236632994801464281205908e+1467,0.0
741,7.51603593989297592496487820400115569758035533557805957960145e+1469,0.0
742,-1.96907420991788081022739843172580530724997129912874596149771e+1472,0.0
743,5.16560289886544747091875349142731924819013250151884805372996e+1474,0.0
744,-1.35695316592248065207554922967558636187489446851459475300169e+1477,0.0
745,3.56938029540957869634541197837017745258656197462152619217269e+1479,0.0
746,-9.4016509238706848618131824015637132150569258174729962528265e+1481,0.0
747,2.4796933485146952133497909142559411941033577740209621241472e+1484,0.0
748,-6.5489791278320543781934473446233274751238463339682484742545e+1486,0.0
749,1.73192958711475112517790859398827651774669761732405250051393e+1489,0.0
750,-4.58634875655503750408312554562383490500274878018823084059298e+1491,0.0
751,1.2161394228007228972330107258074838366917482515742193430037e+1494,0.0
752,-3.22907647778254222374204744325459982489984195045335201648569e+1496,0.0
753,8.58521545262304501556470680342636624542374949318921975529102e+1498,0.0
754,-2.28560512763321565959811904996726070915177613844843992012278e+1501,0.0
755,6.09294944097269180449638084482788428229893680546537334299751e+1503,0.0
756,-1.62640819062773429736561312055798708304569273339871432055203e+1506,0.0
757,4.34716750670938971930087663191411229321221399723856085292344e+1508,0.0
758,-1.16347560306935035660265195166679867976480607524208144898469e+1511,0.0
759,3.1180387856460633084789390764004476410582091876478046621013e+1513,0.0
760,-8.36716465535208975250163558715011999282116620581931231367615e+1515,0.0
761,2.2482620722020149268499427769940880412992664308148896746719e+1518,0.0
762,-6.04904223914884234889260388374019354744183253853074479114857e+1520,0.0
763,1.62965853170072208030183804609750443798457809617179136659254e+1523,0.0
764,-4.39618721282136977303883531157963315145795591190831258778955e+1525,0.0
765,1.18747524100529459971679323652626317330697395867643211016622e+1528,0.0
766,-3.21174476128262206094434475857312125622605174298013712998349e+1530,0.0
767,8.69810848361397634701952986337145770065322973984096402146033e+1532,0.0
768,-2.35871359210389194707834148415778794071092662696393561619629e+1535,0.0
769,6.40459180678924627620769652981027717565976513029375599112315e+1537,0.0
770,-1.74129687609794264056712635652462480670479742161472961961432e+1540,0.0
771,4.74043910043143781444048112348191609007551870423652385903678e+1542,0.0
772,-1.29219475883367365639592677666052776288429563197491112737219e+1545,0.0
773,3.52695810532936234197429390950576326638286114117954576745201e+1547,0.0
774,-9.63906303232791773938164956466335198979350860610067964503838e+1549,0.0
775,2.63773283899726768091500910970052648367791717563966904959011e+1552,0.0
776,-7.22749057381722681986741012701468629341818732697353530245934e+1554,0.0
777,1.98291583222314060870853193782346407123455366252950367028977e+1557,0.0
778,-5.44728783717273926566958460988680205201613924054618031495088e+1559,0.0
779,1.4983557754403863581641549692260665759269314577743075312306e+1562,0.0
780,-4.12674305222603357067146443607162766960357313406057797439408e+1564,0.0
781,1.1380387666989909939613386982274168243569329934759756209939e+1567,0.0
782,-3.14241193073928286763473053454124976730191342242851464906288e+1569,0.0
783,8.68810163562352045602632181830814166871437253202951327565095e+1571,0.0
784,-2.40514730088739742555237622655027781526263491391629652912329e+1574,0.0
785,6.66672846494196284341716551015801926226695923474499438842441e+1576,0.0
786,-1.85027997225675487521707703166074311666304778486256830419943e+1579,0.0
787,5.14179808813914870367672257060257086712145934660635854047616e+1581,0.0
788,-1.43068747517591761775723838301766696964463574296559550343392e+1584,0.0
789,3.98589649623077741815527340971286493161039359529813167530966e+1586,0.0
790,-1.11188032259820780270947351585610147038794613049558649810563e+1589,0.0
791,3.10556168440568936944357566312839849097243689535662361368333e+1591,0.0
792,-8.68503688991784096667402126220805049828348719086164099721566e+1593,0.0
793,2.43193449612095583144885305179123414028164006651305426926655e+1596,0.0
794,-6.81836246050791063986134369727033075062563122658146941486254e+1598,0.0
795,1.91406027863697837034297022672903757626866866130947369543842e+1601,0.0
796,-5.37994410011509923040856655241997519459753587615512160516061e+1603,0.0
797,1.51406965251794624452315469562377158681648668693559039446294e+1606,0.0
798,-4.26637670912814765083024824244837660759478889165605470756825e+1608,0.0
799,1.20369682443914318801100823794957698089494010456886736569694e+1611,0.0
800,-3.40031317093808406128190898210329318344630980801843329014348e+1613,0.0
801,9.61753838194019443782435948267651555490550544155972087129443e+1615,0.0
802,-2.72365106284092876032034564345443200710409885805633054989394e+1618,0.0
803,7.72290796601804995537939785260714218684772676168921297977875e+1620,0.0
804,-2.19255970309236263992591021504434635329802246175962382856322e+1623,0.0
805,6.23250305397610397780414043069149149215122026567441078772166e+1625,0.0
806,-1.77383575040284207110994684899064587984579297963775816448143e+1628,0.0
807,5.05479408347511762778805334292329655683138759776232670266386e+1630,0.0
808,-1.44222170169938640757129388644511139291484699808276506536724e+1633,0.0
809,4.12001132738659675459858153262313136357681332837089745588482e+1635,0.0
810,-1.17842501965423197333393271657627147705319120986414741289799e+1638,0.0
811,3.37475303351386690035873683325719650765423665557884040196799e+1640,0.0
812,-9.67649047453812912312659143548572514832938297907025949010675e+1642,0.0
813,2.77797878927989488014409498285627618194242223786227733375256e+1645,0.0
814,-7.98499215408421391672936484559352301260861082101344601744395e+1647,0.0
815,2.29802062007280406557731719486834249454871698646715059524576e+1650,0.0
816,-6.62165504756201551999469845391579420873528910310364349174428e+1652,0.0
817,1.91034468270980349734342883443236638729613704894899586554786e+1655,0.0
818,-5.5180904238225495534528413953999875932576231776999964722608e+1657,0.0
819,1.59586863403140948079705136856576954817204771863598590282639e+1660,0.0
820,-4.62100100630799546805143739894777166107415215762136544221103e+1662,0.0
821,1.33969191916048018025684353283825561890028684608870511480833e+1665,0.0
822,-3.88868815411898312016633720171811959310901665837881567896994e+1667,0.0
823,1.13013404167423747285408970048374465525841332391032753180647e+1670,0.0
824,-3.28840132245942556982580611204224703651768116184139318349798e+1672,0.0
825,9.58003394571843083673261105610880675207506388817368365579498e+1674,0.0
826,-2.79431922366335719855292962252265796114237328799932451629634e+1677,0.0
827,8.16039324705484323412429984751429741661582969449077271164603e+1679,0.0
828,-2.38600648235953235565619103215142574657666815611975656744349e+1682,0.0
829,6.98484829212166993021238894392977175881063354153069829892083e+1684,0.0
830,-2.04722949630618483220382489251170843781131349076911942151621e+1687,0.0
831,6.00758112749675509779991104169081665526998155700729932112988e+1689,0.0
832,-1.76504462415983555227793035470331408032106369653592966052212e+1692,0.0
833,5.19199227574956608749357607216343123770149658576704945243001e+1694,0.0
834,-1.52909356506645976658054373514841337153691775971064134588381e+1697,0.0
835,4.50873938444898820465886493263688259582536394429550553268324e+1699,0.0
836,-1.33105692655853032112639966460928238966746271855666732743274e+1702,0.0
837,3.93421353885669422484883538317581666928618267348575652264754e+1704,0.0
838,-1.16422898642032989400060159763778965502500805930437760236114e+1707,0.0
839,3.44935146223555053433981626695849573811265933821297292085524e+1709,0.0
840,-1.02318562487748980767618270987458659219384799396556214777271e+1712,0.0
841,3.03870637658847942272917350058303277165912300994014962695213e+1714,0.0
842,-9.03524127061114498621140794013568122371323356675339219653272e+1716,0.0
843,2.68971872698690198432883559739441817578494061054960189209878e+1719,0.0
844,-8.01658611915297289169615526284191747053757701793096874542605e+1721,0.0
845,2.39214185544411641408809731967522134278116561328498172920812e+1724,0.0
846,-7.14658658633514672154170374841010613657952389997485866245529e+1726,0.0
847,2.13758820205067310519638560590118137665250702659305826127955e+1729,0.0
848,-6.401215894973467539197888042069778893483419912407614534343e+1731,0.0
849,1.91916956597523161435122959605401632520059561252810393085153e+1734,0.0
850,-5.76071061062256371036039274808316639658508937025075437013513e+1736,0.0
851,1.73121100983321957161598472215304182320574946491478690063054e+1739,0.0
852,-5.20876286470770335672260251293843453189313643766505832283728e+1741,0.0
853,1.56902260827318311950869173861995949376697343977146390791086e+1744,0.0
854,-4.73187488684800120131545441575060172379646375873110573395302e+1746,0.0
855,1.42871677621801194375528347953678987215101257177325008158682e+1749,0.0
856,-4.31884163519240883805359868393041563179896225014176893891107e+1751,0.0
