N,y_n_log_abs_residual_mp_str
200,-5168.201101138031562054993931040830305612969121424735445448234276223325717231260328970502165777457761440825126502196381202855548358652042602176017026535180685595154269072707285466573519590308914217658260862312824340489846860357912500208431617238193494346727165522856605943948266103551493394380724888391588596352254308016561902968134340144111043547231670742442095525202954393760145973055678132259023955303993570429305563540948818452121573750381849845383344768792803767085680289374638448776639036847704119000249042488150258633751632749149249038044334870313857593793032361383821545513950339924252238825827428575829734998119755725834996089007316128329681277721193469309202594217412299041651568250083694264058654306668605153760535309373060573945721614581034621114675279195487773078384787937126232141659834532535050547737684321712378336794575338838233192717679070791741373605022874264073708744584320961029352822253707416862106043232726121995562586756918771523332639217813497947678349014956883324427559124040352988798893219695551529447655324923409033254485268534890264761612770931813249955753087785462113569557021001569317781731656641283534760846152582330932351325048577799070187591423608792421467485308271808540588489236721988159815021504968765712294333829513397603861470941732933449437985994740759633782328281912048668764062709587823302303679895278483114750363966319768001502201229236676863044297939977907566443466630287469891908175039777348756817115894071396765094023767448101894401410586174852159089181650349349391702208984302247327349500125513617105953747703497281963589519661222830309422370778947424037297393583945121878970027915732643203600307903161151795448790740894668196436345674118700270331290583900009294523747924291955817209611678727953978118485554118872134199882705495922136494145835049419340698460363358748786847670331651206553250612443819795588761109554287214096602212111247160578484079115538086235193733446889863653470670033328094249588876016142350532335524827077027639351221176458795572151658163762903839989793914569313864260959140552312977699512733772297096302969596530004342533692760544284394454935792313067997902863822991878567624110297720432404046592202134414115874533705795436193807571988096376830538782947687733490598225572728640699437832850881324049179876197430369005110202399104012253440066337073335637156628144176183708740807646253569869429908985385696626400577679412916446746299712100754101856044701147813924685236089631607525598931535281672967637409281402945008547062063549813099143822999573017614424084666286122047220305157185556441000291721834980775313335161870287178560824726071104152217926753876532247099039022040628879823878649462608585486768590441073263150942714393498510505366663744964186437752556278031870387674263123249380300753413328247703160017463090339565355333209778969770057719575763459248793425636548116090603954090058485574237509350512209836363880701830991979078914591696704957843249727483929829933177371587959638543617467767321440700883650915912051036400515946309952611289834629757979291043308665264088324223387924508953715792165988454352762807805488620355520677415778470050658254985670928444710233087687789655783803831716364771575949814824141888391355058501684369392239231718785064793894633589716217955088469951341801430239497419252452551962107815418690981125711789964101222161657352580485087646948990258925120928541271269807867626183901649740810525418586953318885901042087400499204137261635598624735559733741435594757307924522342975796761683726962402791388270460377652625762154374514287597414591122618011914612154559458817790406843276237426573508519205084407393697866661204506968259562719459234576325071899794200036619772410843530325589366645279359174691040691785301264977393700610123999217749055052492659004022691949800003996301080176057292052057881565874367784642234211917471543502054599616529235810865493711517911675532120832971484673102856178977407615466122170472509642212227610980374132741068332940109956892607039797629600611821471873265895734356054840193939395667149191701948016106010691671197022989210240571234442811982553816426323380489685249667758600547748606670668442814488876108948135247578863670518159831205094387081305918111668759800798541671759137745130674700711336347559856416687199956509579977715217650257977851694036476035635979974115786500199330618918524123258847415156262058986575960701619209482658896131774878502991459883911828806919394328285759861381429300611967302498986666122643554410098248444067383238528375898167905531856201955102858489559167817723425604319743249306938579518718382051358918396163407396447444971805736914823513482013476455800492782102619675020714418913629913273473505790695400700131268946238233531967691123870432779509125739763599786365690849464805857621847570439224402155128798938223667156467295659918187663190378791624920234909783330585297791105232037096569791151507797072459726321094684153091655143819541309830106427411784262800473028142946347755141318923157029108619521500721597878929912967230074709517725199249891559957236746561002143849340869848254991471843633130533487327850355908374597790347999116621949379882102947543901484700710311531483533702206557499813155794337239052263855221498363685482402084544209920601764563292832955901142505126006781022423356364565345145186777485568275099023031882364056475335028963136145377030638241388223582047537055708951804531780497180988877128380793877777030859871200215771331157636590964162483143790021678379817287451326120245788774830913568366910431657446733451043079919518878531807827793838612528157511007188207545792335715864844283447742375792893289989740533520438609748796027226096969784805235680798193228219367262747818552289334275775344374384692541316150474056487555651897591875625260443546311054460449530139815982425728523467481429430385073951952374243281884801242215114571674429509001525330460649797435216230793794295244550084686150317122384736802863071347177675355174299821497377117553409403559777975502937923985153702212746141085696618163198815706737994343190611089078583448565863714755599968647305264889849523632113283012309727121491839515397779932983278937262241780276204817727880913972443553097878595713193062463368899469614821323096754181510078347196110719451452933243676575032782444509761133805771283286788099181407630299382949495431628044620466486026233445567711542210839975365073829594136828909883435791217609407334176490077567963703739581905186471121891463791458811027439518951837949790402871464732626330594128502096256190501542267502620358440988193118893528678082004392864810014594347452683754781383663408904735705246014400226320323962185500361826809592909369868333266297595466105102679261534827733909711483350073573762084699701052357066842156214350803108509592449162551863661422415475067504717876710628902318785812472123356429081471309006144088188728132817243714298259197508526457275182583384289080271754315316628881262117641666323031621554303387726926426566517450685484432404875160881007338810141424051341807730087519454355796663361956037577978975051641064423814791344545408762728425817481734239677066328717688535563343260889447179929325845658879304961716999367577405222219529564798960913509834247067821013977779360737572467819241694898791279504547825670065761484830533915201902122704763084218327461391441831807363421633789728950756370810286401005039479200887681616553085120366030425142460583376590173274813150537436128028834406590912001866398098601825919682782066803734338473665772682580419487484791730650310152041554324151985440413011283210883579373413108019185300187215269488271410287677030635585848891688259409604804494573106504143480171453194745254853378529533781778326120525749428817370313044865155289421339232294071810308180575648762721180530320608357237209421082466017166364741104162874248874851203037941939211434056697650158354696570111866866342293170208569555254325909909797079725577359384153054406723821879522429882832067480958982161192408393695570181046759149565238207807060811360789369740934506624875571165190766102401949541359097528416949106787144134966125007177490116851849821486065153472655103927101657881196906069366399537807356188093371607661697005620822242560857126643760563477450895781250954535732466560475341654735247114386576477022547445554032215589806632379172725931385895014684903450355701845961572070264783790624189133596200250220257717593163626215651784906759852921671363791525875750618133868432186480597719600506791546637821279372205053786650499759365858200736929911224589324125042309647449104175952878114244046584111331767342946587272090112187722454530804805954392441063994354259509692017986747153733656174812897849765677267834133499144173713641452037563065096971032191144912181782666387885138548150124332766676334267425718649402436802280215149480499738284011903600299658908227972722553721515218155866273832801232151748824092299881096314631641666727323112054787524363337594278592042196686313907150175803840501867120073074736618218566076898277470639142382800049208573461759466108040290919074366681224407171627337140230068077398562075809119126169665247232853222561880218875422426446550601608377472140747387421914367497345999679230380650779623243260012709242528854142022412511701177518232679045333613025585114452211907402353582587181386343582669789576626631550100602538919255683646936163163843456444102392327192844739349577709695287712225503892397526448336040443877867467158255785949957393862917659341171636430308196845162210229077379597914204035988049376410047476842606999264824806762441093314640945880139619595709574549681674729881540396348786059542978992491679661097872413499170054675036755748617955905009800879777738788462427572556700529922231571576758955355487890911701507419676886643963677104660487055019902834443101819031148549655421918398868209345975308743562581413665742923341264681812032787848661041178228161047616653725647142668447436183306108118023720886307793063289212452881372758388266336726073786077302402597086849213137288922132775943579637135091270937258224532743781167644224969398246103006719016154238697436631422574415727961435181364414870538911365606746597068294638576717630623243839869658903553686203764228729148678311205850671041573308900509125259104304858734149900465175420128525009359543128680201014176047873641614122928064611558371081313554142301469950877601931499370168791847703004334118487913500403300851212323289464043215698740701014334442629346677565064674991604533052149288365171885882551892166938977889212244657484999708408627265364625174458032475575261970439867466955314368031031988145997136354688953467543177467230055903984993515656903041546840695088589992802997306159056753233557706834683219675231788814767776369998253163387461230266354268383941410379168011588034375958176998914734840372338125143658437534410715425264147097253646355408542880038018656615237276404876634555639725640357028302160054810097526090920971700893636588431256250421696495877680021469689251507273952171936957789113518493665680699595274693768409618908517234572649485069410973045167640238316927230753215496885398241831652888046670269401848996305843066386818366849403420034388593995052213837501779746906516605065735423461044591284815676287371725303199900758336878741010223125892720574436241626944840448212412813912817031073613366915825462644718308717547967637930066120818504923150328196118706073110320589829203771550411944344578883380602242077584287298292486301738194166484318045896336852295901954806276347072209385424518191436794030651640163806686607322196556407373145858433415134633103133064786271849830097194675541636788446475776872885326783307071461948314148747141019810415722544892100518734635368195022886710822202894835357530808364300762548810198950168823257788445841993203150807233579912259983344203013293490801903017511409492538516887528826653713932555338922438311641906131628939611409425858959511373378762553462237048315233636968723276240082334987216780193992368496446542810298782482957243342784054439328743804838004061743224248566859434310624332115982410724457707861912141753724708013613578701994194980836220478497159219694866218951910120970621879592213543353392503685633495196456033044338747827035788990724982585447735937597538563999430257382965353059122723477952851703122274740446880141782082269723668962517994775702834305152247674300290893286236187198943553600772450365513059990841443230773347911677644430664224551490954570885937241871185414908926711140290087833094492680536641420837941331821958054768597758507169357856522182290926920743375475099895249938390904029271119282730408931843407956724890912758685703976841
300,-8477.0279101079603903345301725749082263461894428834143459916370268943233792860125521152235619604830536201297920603476869055929739674703986665032550678401072429356447399235274030710709589221928242869872724094788610744365853356154720610654849282022579981800962909110494472271223824980975715283771055453786592280356284754288088665368817962083584376985983151811951659265843293268390765371976133289343896929706154280015113874193223817259688341313624579354086841339187101725240466393890458197049498789513266513121785334376590842355599611446892909100119308122617130761192593261868047734735728018251539386609459656931506323770953178640689276391885011056760984927810277654220038175056962238092832601285634191646904620745337566008148344230498973999548268504640644835907495128457029280999278399600230394562587309203201803194821631688522507429366391915200319401453880225536215392334934370832748553160675805948730196354639153144119539745680928201742076921123597740373522069854679079070963839915267528271772149762931319263796958159992388558293117136235578250285698377827246339663595568510614542023466312228469445365301697213599246567684613681461763084398282795692031407267130005254950966822793915210751578144791954091810386992968359122893293264764506387067827390604567626274914604179428876488688883392575375719622272387527939991171471161595057419448228597507191890732724843112067344387894626639318708236165423144679641586189312771813965133728361485186035584175800507769595918484140349391267496174608697828559773068094978264530088891302918348184918848331762493064605624139247996172966337019567637922077343678825945427218164708218242915922927477940251265585143891923144188127099138212140350485367961980542056519810886223180192307774967224293311180547666982122848796819371168747825420143942836695514254506815362301139805579713468872830094747802878229442561367221569763023139973961736128210987851496000400780629397409891722875604974500352208814857686476501515808234467352398550921298318056146717659356368760861519976118479798321224076686872193230598784310883906415788152936712646155259883383522832445849268465165300445189923836593539715310898275592789709690345194903455518839397788415169702470565825237733033841401093558275054226296998587031883457481367273991480618507680583871489441645706145693709015771651012083930757028866834015069516066011792576293622452851508863169517350219124556736923108194078099128092469368562091905218590906447980551488380584738624301708599992390586383835348450090573152642735248635149442063404156278769099044803756222444341353513041576229464331637328481862917628492437494081267251057548001406505002416037693056054187258111951599081291170465136926294881689867902826713975375169675208070186409886846699381038404625598954664932410166147443376821796014888580604244285474506404618449880580437678448411842080925163304231297512147838602103252978770690211881621349821923759738610567765254535892995155829787737096695205768409699658657582927107449889593963381691468045624788239336502256967441152327831471479569443313926054630238256836537877340596026191392755612592446935202151757733534955600920572157634999002620619358724910893692459561115908656154115055073432929297853650097657068884428427349840475716466554093600658319172198353256940251243347494852016217000477317219127585384271163092434696768298058270735877578858742826961172662110582417723090630420807189380665494228243590571796869184657313669159394920580150409721250455690953140409140682483746887427055252962112933436174901551373527448204876206526565369699320125417880733526731532411945945452053801476770154676017868486195463096799426222936634625633353725548690257401632545987870000352809445643126781567614913928395009328184010215905666352806063127194716045986527130061148383470824883391108083257418626365006685640229323842256053641572883785460503003619564126954513512566715845709753567391180016508885587963847500524530390433872078851192637076094966845787828831273886780991693698759170781236174742650118357104093186938651355186694220065528964579052524078516447319049653356665905727399241855313635523655667291201918873672944991175853545815981972077209022281946592825301325137930156757375852485083422623921606109718774960541320082634147177545714937307470853218480028155783583567785838713175954672165085759943153745715324800668039143679204333781811101421658527277558739544237523449269679259969543053590288471270633107218785515097442863628756515452035967209571083539765542439440590166873293918171804935895586289263718323837405059849868369746278371223953222094084069391822737750440638437579918456521519679754320151473323515725200786946787692324015897594424512305197012928889663799335058490752933060191623435937490088850404113953664764075266312477773702776422378318508838998170265565293721313238032356104141437805661724973106673724589825460800131459868188069611570946333843368710868158965027797923260089766502921461894119675135910396003785353421187748115072753791581792403389949956354059340239090118342533434372662702001298853091075580068372268363669680281460056878885523704417806544782019971748453526081351296452608503817671753460738112073351293267946147361636164315991425002195444392143409189862262730557768643090603599784630283283692797377584971951493774968023814716948278083931229512688435058668897622631402306880755666003364906968061480727655808775566425182233835999337039441694222337609648178061990626111354611591337978363507969511119200370532979699584243114065644247706846823410132111210827433139417840115259637668855156919150773953157636969300777350541888250408687675527556943832266868396394534898678009196443707974718906330630003271231160018255246132562639743923932552915644589017912139897013262672812768517973581105392372029034902321557743954609925106953022487027109151701730423131222583406845353486582936997137143027916942099530277589986457222132696081669197429193066018053836592277726814198671183912616759196593341674660199503263527467130142569528064427080759740622940253255281158661861328566265882791703223812692700798149996505239628647621369981313476606651328593131803058359637671468585059779111441662300232149072689484559531367823413873167851007704501336443106876468452149741134144646405609915242198672263578013982475484313895260502503159660346844690779087930682976887424992071567758601143394220078751031197209734133837383276572719808088251006155175138427891158308778747187121742285195475433304876136003886211137654214529662362002012297662956048702219509319998498480791556141702069658715228333875314617272121185945104276368996088916582003017616399525079036419285877259912599476876656791555950965200445923612792383776967228322564394441643393843047458093054342077340179057340157105928984297131529825563875811888256553606207738950590704054470449826552711444658049951058536289511346300409124401461318918680838182461453814563263502808812339576805978414913925316795669311917891450970602568016597478347405501649648309652655375735112295864732177441995222195581791601814549299239615368233116607064326332992797237558044867626806490557308614051069932195289436200320440623945143810848589450920254927516123956944872110291016904657704262264731580096868456987738020254346144787031540663991533918932346876577126714041497360608748374193303648512483207735125385015944380096892405327762150235656699546234830133911935889449076059655763079276063515643080842407526780714786755464163065213117836581909082387352329246571676152113967632014388658534910781508538275163321583024804712588570759897570570227662306039483389473299694859921148756608423530929141681412651505690843950323212221715887649343644421305488012702891885592444410492398846730222487759195903342601282016525105989154322504207047664661148375754519401265508454394396586894105818518243653808019269195629051517515018545950282708269594384941683846091936160490760597175006067717675220050722515835932430960510925179308266287933329419670870905907229645659918051965854586584573172186898889637189930941142472294844002605839331599676754790171719790004229593165091189342383075798441697054400014790771768839841367111451196564492058597825093082305109780082167930977082054537815901746578863889864928561054770410867082055221986352569629870463075816936946698750290439752546714442450827957255374597993867457355313732529348602459914005816199278320054835466359703442521987478473328504814620566722877638704743993074230256819479670432962462370539546881443124087503461880445126849860913916014008628800068996948268063669754434759001188648316174086726371090230066202076062443044902021885431283619593135446620668993787606677744654984644902055625045525557817827128881376942515220321218859363035139223205985828022160783611908515011220692415135449006494293529201461257042300996032110800967559958660738352273034969698450980985963265107296173186100093893872421762255656423678339874272808862108365533597048553724954464262215243064363837188371055493967484353369879443053179027052227928782919819390087592548558745540018922193788063844363184536082779543264756757435816188091321905129694305807390174919543875216753815379131853595026345832058009784023762200099516354553260105191232461988447740600790042020366102770296548880540325299281082073939969710529283287598643759441298003483329887784011491390160513215424227614400396845249960544302455629792266640691166597248462027670691997736150878752192310044999230582385391671312176176233497769415595585380474718457281606869411093684405116012842056557021903983927863224862298420407466347427779463866262027287872248215732338837601936492564853682064396290344265274264137062426653034683104388410600453097041210745726866091496056040829896624796181374142570439135898160065836420927131301857576552333710801271969223205870735740014140269418226898251919272985195262214634072864721805555317378144730427445657878713127576517497573043907546698704974669354529722931857397242491586235755484114990710613166973501814684581744478526030660938713340736927713929896742528792352903274809727219647361352957298321037245691130516950582219033550613476278764955838590767918214212193192274255662074667319790748945474741095608397295260948966388913046248006655476737827630936167037335645178918324993202894643987972961944721891276274723917201253366651599980690869024690902536149997829985306141644066810896734814733087966687830114720994306407194745133461861724862378910507326658177241658079829602136426838125742416163111386653148577203759236981661778496406010878113105833603023092464330116687392090639625681908670553328169106945969931927874639858506941612116859526791535196138082342166097091511822886390793718213018421169636780880261169964052694486953553435992880104765723106075950927516198598858109860127952508149508347908165578533716172588463660120614698466849011155980264293889740364257058525322070748393275800970109937423005993077837276934220597321457575668792669563023621319147785736781198329505986297319346130011757734148505329288764512575917644180193335305571721089627320784054641802175326345564496291058353447846543775463046304760527016685559843921302107745057647934903006077613464100460603999327236355800935104937332020206395777193228523072674938980441472139149034679372058063702157773932958736507046257515936724920565659257544444999381328707527170561349161048992275623204960650234641498952314916653686408775475932929385897200632322383961663832839956471312323062809371451842577275656374067173079800315126829506270584963423813567968961318261836604273219896178861158807502979140234135414185439143655475980531570358280032356698772123571533069570173898984728363006722710044850964265194008116435177639798301772128376154856083206198318675875230524502810300404710037446431869720005119534048380019751810949104839868558627698599631563278439671572102692774526380499494524425648971687101400708382013993567545521027330729227736781174487625556065469488448863245131211959165460109159550268879062047059054055830056852335729958179678968942889003714171121534080841022781288721659777551155998048572015531177030977327299440720701128230844813651915100751704877762931664825055415947353748958212975114489091729426592577045929467186903475469459727097148582497301942329191212327160338893488913546664477144093968937891981502217943802225326183079613382910144538386153372930286050384528279202066939839004620019953083131728790035855872002582648113111653681250958869751144382013505235565533450672089593772320244264468015988733681838446484738694721305071557751838149761106826642360328454425771960036504978194124956464720694813603499735960814099590210657365020566737582431265688041404156850645417668382670692829809974596575819881924171805245874984
400,-11989.73396184195194157473146177988070416964033124416693986450709480058710356152674502983096315631211920856066606422926727771044794185904480713907984609961787366609807780475153444564363116933614592622715485451955078239613025126725518243142988961068414045147256820284238658950760014147560904708071961658335894031540755876860789785848654505526202263900416400060201430308821231692413728614310794314398454845170482810712105445991872462170874402079616440661351482212910087195934127178601467733205057422035383207683360225504926030633184941702990345904780223910607465735430943957967107536929565283680149582638304728092289371267972356405187504176741006856186782152308422922215809182688805936326215103712653813686702954921467107571547005372506472680472695159274277826295279592303382296556250043786368068473402200726634939835002882572040714788529625603332950667071489335780145713392647536001924938148216905078319221150794379984668560413371128383928659281824721552682456543205212988879472500193708184820280556735607143231613947520185627061885443993839330492560330740244539884702359009851641338452672989066557879134602274351652121063320118296591454719883946528032598667500345831240248179835036606000621506920623110550788594379893042968356915406338656850486516006109966948861765069175147789332065283432099543338566862315558392425652466420919226020288872370237624793717843953389829966637394636105427669890670698982681384327430775991607208835043294290386881593585736390420246201579170178968313361649748281408040529864567797005711450811991170668297390202188120158701945665995777633342188423073491383357793449496158061959407737138333352136966659144266211451094070755663698411218752575781864157348363194651794317073689146455657664220442704216064872068769219146754432173452613930473538161477181960763929570485518972396560647519731402408215392718834961328788026846361087403797436888685547157042216880644472153765233837130298168186838035804164994212123832584174909262195574630439287745929782474714636909255558068425662220731346519961924235511290601611765803300410499668635565450748899299822768801623816771822791254041483663402956852269852862210436660323112393317302128365155383128970395362696957587033879241419338924830282698949236665285896968990963440327231141900280690183521981459734798873686585474661091225778838664920613820153676781680998102660663837236227103584579997780463426813910917376028016656174450997013456872656928455772148433436993850018443337629767858667932621840122944641955649777272709025525650594281898959317995690803252227657893520241087730776126673646779472633263107514122719566131207098957775441587078369919710069172072045845876348856585438196975419710569399125721423665900317045361572414408335632555332685525827769300294780381609503638107578908137276549132444308015970179987040473708416893422147952332575488114432533661220901397720221897488385331659281242905409408703879882594787968249217824649674410514218907222900842421303040234775518890159288688299879989087076631235390527188547787173115674270510706213416952327912725809739910187904552417149573609456691685653893119744887228895540833343935266631862430338331805527588215214123664106287400162616768053898661031688356577053260276509628043463384374118738637139102198090006557586578703375055352403403950014416919195171914782623521765549057008351198779248819414441501368823204049490064756883907057145694117844321315883136512535905932528299801993670044983362737534380857164922123605085305664657919692963525068084335279164064520932010054761558663199866020499265948577101835462135379056522273258521101709503394377056329641168619392819109236761468415412750397955787644658105317407075683493232179614222699431252087122158705277012594926690502744885023628344228555936690575710521352303166901158688209302443327754690793973909404310501588051917582622292895290999713818786418580898145490466399039457800439628863256641860399798562478945977825138888031929113336323242632601949344916014858389037287082492549167808734961930201321266661708800658732458480384013416515592920964371650643909537497170313901864798333052625044785080074739003433109423907153600477778832346872030235759075954670237687831640982109905975553326785252446448165334482971132911796343757794223076729844774265127058910360671193479257147628503464237091639668574784159393053703516346212188136629201300343110878467796776285073260072034188629796788583099684858391923872207088539806630788094793813095875199485426390701163237500228466711070109732279889682578586547322276921882029866853173076505797628386013805879684373958100252117794926064683686873909451504253003840578739518605855568908161343697312526034864187586588911927228670568256216051553281675559718483704248592869190275746880727025711891297098249301089958821748716354843368167442691630356950797143995451581071391013680269329228190287787716654338401511158227498811075619037449097275485757993774586231234650659131518951832888005838462122108734475307407116159238074672963715721721603583516347703069116796316431375281488829683709073810244234669180452520589033426570504081193880950262774286919431744475010998651660534982982753618097269836500891176360222946175359446175970040978128170539308409801178645517501267468943460786585006644139019090096728185303814822639776940887283488327725548428823028587513998020547585287015139954796385540709403325867013485919299918894834474099162771493245321908557374564687076131598884389635990544419492559491184724261918651385731648407175830883437393033196589645934904976536191842307595985901535372404936456524554079682285093496941260379831270518296898020972526208237006458254626606944856424154980828513277018484164522511059465103103751501581062531630206312900531629094715600766877342479022329653099882648749896721223661358717181411310388235893285246129936191345173780134636717386924864223943867081501323392311181300059407036956700286129271913195678658414695160703840565083093953328069066171345797556281642997661292125118351246856958616348243671211282290906007844156148656280308504513354527313329979963854844765615468243071126714550487435064926975770043248504196718530460380496846755694603992568572095751397931064278750909599755845994742235322670927450045155297798941743606133777045043361687686843704142416278898687082281054150844704745465047542138394196835316952863638443379289025921400951360269809238861330593759334883999505939545916859096507156860702470462011143592708033751867572989429887519434945337839966758233520376446132815372689198553910626338597421098324572362873965682621916106303994012607398640236320024327526894202040011168046397367248275647205641665724309843793476032085263072164454302266739343742188700418265827477586558246569978054158669816687652592601853613513519444348371724861379788343040860940679379963281151282436285870261770634859241877253370374523837224585262956012570230227749050239653269524419363808812388071671335542217698803956490020893824391218962047546448116120551426314225579402878831632099195654374852559972634669824778316428853911099605951483416063575160194783171832350806364680093926407082572733590186595177367133831905868444653864599291435478927207142019088519832096216770524978322396021292086627698054617427281794452869702052113131101193858233388029161966642950903924010806413254618603261314229128854152945647036208540451449116352889686618955038444774974306131737872921693682155916840617960304971441845034249604978057910290662845698352432750547214185418153464959148063126859652030062678572337993116037466859977267434800040201231012109763577270723764237510181584746381333114380911422120422730179711549363781670823661869239239979088849470937892520076107314838833646948511125529624830253549071552255649341177023090699072664968843132835858422116150236717348240440735202702032370458093727091253029986561593533309788532069933141601094610360960804538460059111550560443326652393680941993322763205915093208103651276851183774247000373927597504165831454479969272245866323552891934553746547832900983260916132547071847285768989959161950328679601878747733116504669360984242799527533821412785391643159896204632244470827017753089562532540173287464544472786522521176288387606605210037718834095836158151371217144118890008105623130892221041476818428635780131791386498411483224332602265739067056705366918665612527195952605105186258917571753378982651795394377403911021822476644942893277567830663256825614515545471865391321682068583002395385541853429999740233457588049791169481938697749841230876259847950734236154855330679780783223789269036792279124453688381061859761372059331257617680822862172254197446928557451683102535861434746153719465800247380232047255376413772034917106336334912586118979111490860134974285642726466051927698881918901056680575731547731231602791517642887692408417352377005308122242441897491847813707010639373692619558684169663480250144452278389530467437962927159933023113140451825424991089128248543675046098419845995783295032588699051434533557489151987088739276956151030519687046489914009018881839902703696661803928713286878064186287744974294759580233906546574222680580060431088325274552610952096074679768604003666690339562941119501902835644554682870813761977345838853077118704325211828550680533515235761251649353319771243202694099880816590134459671894905319421157084985583115782720551594631701893333177870849289492266937070873245662746142458071855873236062475410871132584201976684964953843805764068732372184552258486242062203323397072361605372921250807581744606578659810052995036665774880094125071077208456593685048891683821514750686038448876454584434435196472815420220073728272796658081644046057031643059242153759193399607577578498871279735429611902453609423817096320339572419024699394833139004385185751820150111781388714557300852691054175801816463850710643933442730398489715062313085246206150408582759364875374072284444424167108053036900668003482394933983489332344412555535070011483895146481697293293041773044049855284602019069570037931250238977150512322833751139604456806324016147548939034960464913704756082015640419576515445913738453912730038757250605333982597240441725945055633709661780572634643264986725855151538744104814076456621000294203834872800719898079524432786676554145115334167691534431327478826588310855764975962935155227173455203802141497342416144431002628334716970340138884519638615878310510048952737726706318076275030689353587020597326239320774817475560444195843119916659171400706957606876103816502452796215318360469619767411839678362196074478765514901800336569996744550964866215692675598193454236435290073660316372459100022052611930214373143028747749361136344840770990466925429335926109725847362159296651289321951984179987588639608655044246091480446776017474323799988158212314285375180931892923742733361476745656216204780654744599434838377782556828115929039019012602396919276899925297484804733666680300809370683047867569601867134426472522248666596126173279823799505524856870951311594603669372661401168099439591944702138617868148980110519164197024283009585773149918122093785643987177529732901962588498282602155804718631480904331121901040188351766552974928187878821916341343374366802335364424105739799594536644620306876059455494441464467398382694269100270420577378341722152366433806905376226466659257696348354219969102054286774385490832058450313527502141483355262536631214112544702685269049175961734130754502168073439372480467053483625986455522377237371033291116162266546909332939544570950583769564585825430803579938255843815496917795124641256649438403352380803268844164394920092262294741932823182597099514460287188013077727555675117532374432285860383776258813115109236050197470540073491897622684897398469416274216513997864762286141380256126045262865383897226011455120067838277843174751327797985864646824688690342815262959298509433486865133396912942299949456715825374460429409130092334666373862950332117005726566134120519486771848304711482942059589019678618937828966125922225432810968784562280788811971988306346837817271448239194526369824005140800278154705046073856407324431823281417506931996154840407233013427458329144413199809215267842660754778961372682938869788785028444952721956634275377806365939805731473464100146838244121895826741957899295235042834124401722516038739412858123536387574227216818704609925226097014235814075857521218915597514565469800577494886625675718957543473511953730599320113167970850885757429732782519345870334527147316806247048111108208547354362832433173273003617651345726719034459656964883460763836505409015543068944323558471766301688843115891615556572097928048138225946628103701178555473174858743466549932114452769270426398492659062467531564446773
