N,y_n_log_abs_residual_mp_str
200,-5171.02602295495198685574193558755657919107141362928931841149822322864604894897797614197019306243980330365118949018941439753543045794104013940319967408112117217837237303281299711031378446085983675117228250100722374375939755895291039635883175396426908224352468472495954127191362268986324162216479571814506177787500702616458037822523915939223210926395121369983595252395515092866834885582329394312636081650753888869662157311432826879482071068453488219079333892928433405471439558453812075529233192848747233768632431540174707009964966872626420132080311421337457597218353486494889264928413712005687787901573188416776290551509090007475074638891190283167931337138972696067056024640213256091074693529923446625564708758582354298694648980211481080210012831662888507686783724364666129460419619111219708737536358242497350716318625324286106770312108492453817357595222931798747225906274237114890169414455393803628528501936098265342502579010851858061174347214143243791444043532479283332380012246423134690967676705058837913904941051924861749945365498937503909861909145443170794125236182131375523740567074900500824670151152144271492273088408659038498422565334384662136476348858117216515700782326335238934590177624537828547167633688224150727321729171350429480887788738632057915557278901351889263739145611560611904220669688378316766916721775018567300408392328687282672777175066958714053356588912298143832440693434369987137399571696819249647026847532771465297891223888130689637712769142067861152762934171672680270055826389484733153389366870297697963228279975218134572477168370479213592699766180658132968108615032886476659541679599490033408620766564956247913407069296371498372151454172859058350990681443564419669974614380552400060053525695366606636731826796140120013348321854958377221011215035875042128502169720867589811021266392708058572705340229913605947405285751163948252028356717876802028721454064865529580158916831927859212616794329033942871084656748821364646504037449062906750576163617859070791818194934902445740753989755848001775933391987124820360283609819426044207227630937596233644664174937108298722084404348214004216880016560350700488481593732813593135471342233518757090497360483481785092234147086903779114478845232777898147829174166191350409422221919613792720394788974382930823157640242002065689505882724949261227679918868729053328259082114706447312739498875584265486765940450669942813024765047496407295819807803882133298211926037086203638080845385047485766050441365747678307017917253723557348204500907801469491862719431984781775890553510156062877211032913328367905509840942948500092987414625048316689677150303042099194987160193337610882241494406604307626897255204455485003678891893288762289093852768979589992647743686210795171397676011978846293095876010723533601683949014960668184319216149304152293592523775638498120315572643655024907773492026863585508027388960189973446974726930105896214706243526451332463721127825133716469051792036944437762160017091020854189967159742151704052823748065580945574656409568610551384130214672791399169623967498814979925519476797804158858248444284815354595677027810554712854913361172856807226253600839759246750662297671684677140229659269128508131063987173907436391172279566464304175807123188194998187975607703039001688601064563510924905294100630318158292744435858204124444898630174026207167842882028699403855812038321796934664143790780665912111954100092239176091451849663812868078447045630930296475184419602918710497364664069120084353634036399783349738070059003959619370569193534154757369900711188449245754127919119110393196206069962409168526684219837040948721426093613540762214189597141655355457928964779168926455452443248462926171954036382153157207823935233254025488875935941279479290897394721901318888810867853388392042650797077261354313621404450030279166774191339396927491001057981339847959148385520334755346261231061623698308181096694738903352320371265852679161296309776328658238998843349624981648251729728764485760944166241897896875138648848934746086660851927674072229957645169884988159553812176386096780407892913193417528936391205623047112295520719264870892619552645362672235306974534452173699201199463003364473203314508004902351603305353461216925699809027656128257976997244795287842301103155439705220309928054832980525214991773541220115513300341647422371870006290380836105547200170896762473725156595771816823378742898182094849930204619425078516588736276367183655232698543172413823656077782836572632124568243694724838060428836693207816141701573022010562895020142484838402911815327466438833728060975294770777692217043710228276097514663297672451640709504951090430397347841785806237624744944684345737828154472073548209423731953198339987041642528391639839847436081278207029597080343746213303040799102869901002561398563214842141975059410329270934919631485840918751763843176197618224114638765923842113267526054471510177129352686104798579709779558383720423851188788658711834441951120591141514465737854740307516680814494078086369775840500859138128486663247613722960437976213435101226592735789623608803140346094473743826459569758654911499992707039426219260565842416819312725726410462654542490348777307801737664500080044772750648335363101017444238819727470918667618139456513103917117491115311859798483929489211257070378646547531882114208543639214455174554914096691823151045553345962554327780159397891874556086875194959680834486349146553314687422597875372161773159973085867534685979766839404881469191403149960959788559859278574332888614765043246159228862140746113400730219597096969412170852926792777106697017856203142376415023583862658063858284103149798185055264400617907878400704213444090733038325296958284490755928765384360777751587804314103835790274531703571541539350893564764431916602330840861742556962539372318152499875611218802986180573994508478461061231282683414099492805817714623348228375998919767572172154837542567052578198162229635905137525139490769015682763618451651488329303984753506743035370163519313416640572288244237170620303847765653600576032164838244645588723319631674348690114055148204878783299617585762897565339785238953772395285028235183504829328137147489343596463192836718105460680332100762180274026881416144331674201293121620229918149317715369052564827036600572176345857321482699173892681264737234332616800042911259275618059919606093209003526061600512818975245838695590938581012039525761877142173543742083593065253323676077370324524359608822746549121023823093621163184564271384547418471257181132858478151638722873432400921432819308977312223694413058505873639531961609756683415113066607333932152671596563102079452204600117681646769411759336827028725500729556223298737861661917866001196195538570951486870816561831523714290444316335466162357012731023752222388273336627806805625739532967451815664120016221785081319248637101683995860389314175184702565654628854245169171289689170854651700132867914150505872799911020470664536450347836487907516622222583695545007538184032516438115040854432834837221301277757723575846900158768537457068602995155797841753122913517188650778250181399324094931342496982886807703599283090661734664980482647230754642956472015181012092970106064945838518317526889933987683612316163094722402310073086539674870547383435305751492189782650009785891928791588282804598506511729220852536540826862165990346766877935673372563179903774738293536619888038187146628750851523026967071979610377909264758710283108266678117978374730215453520534243533557631587029959097861337255307172454600687184846185187253498332938115905039642575542420384956904863765334999350054748108284568503541596072820545985027795482377805269131520325193198452452749207337388970586549545151721821067624281854454312312195312626092206112092949895118910725004153939460556978973945057399137907799413114025067230571332269613845260465365573991719580337371930610418884250979726716644947490946239741515476562721570454697781420077098342118131328734597476592857644844241771051394518275872553461632437533699068166186520408992458792762027796581235555990809879144352097491231106751248061446418600528594947258199271672728873462320838955008655915732439106652127595812971408454745396370937879443893019986840783169249883933969704517071056042862504048679029171498753821180829159403445874401166395988434602844735779583213124245170174783440545101093712669151273725781563440790102834500055996843043600998535292556560282987181563278629595740634121681497866090692139144347369087270836663946104439920751084197527796348884838453679023941158126590609947740101023786400418160170542496268376566782462857302443658233168824779269554392528855730824029132907947331825028282180827558579650742892384277689980971363071555122119894768726948592753842270475197764618263851392693687122908299624686737090825031627559944917057113899612243039309553018530383014155607944234056239862771841427416419993016937751063609897075269780488028709683070555555783858848529883924672620843700737119185475697869784143485720909308097598372896653756533815155172419003022069696561427465845264665242438643251572214386581617471635561518753492339324791475850571626666138651728612894555917187875421964486769130519550805344333823292885012814415901636158252425522847011089187896764687332281697617148172793724895744384821020980554134164724311954706935444434889708564706437984848101221031004310910452614837192685523576913475458982124420708160529731850765215241629630602195808131923011386388009308048710838566036164486068431196507862540361319488880155381775157494816083403040537571111333467214888054096329004114003784228918436578853909255049387800457747987546185299005214067148138812842983947303990649810615665076765678857647780854310892798524772469655737429592333646222930155990064656694304998039514054628463506313194330077372064667112519687569704338045658069907300395407358462864043804981990339754132833836694828353999537922638729583996716741521704588953172622687280940753467975272927706414347019875076344625073831554882969734185041042488057471783046550767027993574711996432239745979337340967031841677564322012069764068718319488366967271634019113103019768595052014252063770053192681199346630995666309758864971457270398998565117187823135597011106606536992174678467987986648965415331732249705535176416646456692405224580941701937568026950894200973306690033855828600713726248928623700064853681770286704038249449287820792931849115845711781339724570961194516150388405976956627508637403914773350400975446517458989509361458198917691119858225330144002680097812453262326712679676788114061743798395582940657023169362430598416968455507142604984073564446746082746700645136797746474936551650317435086260684466306972812029031796352458620176122771173242777109250836929921896936594592916814540447784550402403524443041458666344709984832988739259371672467211551752671354506360160104133525533351990270374380199745909541833711712990828883573150907399532198469624068384893580412671512448419835177112593904829459755156935357347796280600924847748134186898243789209688471959895082297230834853705765783905639744048867398965624483729662315973345144333078015165191353486467123864125621909582520454487538766497127093147352040950380849221409561462602285938949867023052902547577376663600281126322853212785313352390824077027178527557526687772195697770885188562745168205702911579994546279678395501829863920043380107999637155280861627609570918526090214904388339218973830490564926618648845571756293082602849534297717972785901435848151423890659056662261377201986305012561091131633224899643766895853535139451492882296984517742016501937089732041486451834417447893810505348995432617746519018978143606741828186025315079577780294312773357422539997555914781474343021550077197501039252434799011622843277376819832316048045849901095460694021274852606716178344964797616769670925246764880821256257527443004137882417352985324226611695271967817506338136201131644553047843828674602233156596283172697300567577024967168480860584703220037673382281346158288210339792545501617372073593501009018535368824108128555652667434205222521626788111985080293020720308590425024754926029229556259413498688593533581802260988967945684338337236617643915518562117738964645117005672968976091929393819771162915120702866952324126531564069810349746746919746428663315918523761759340105077947095347855758683008423683525341325553972153197168050702741132978011856556531258137551307140911321816252023599871118790154035158166930677994253129142154358404273572245581490424359665167169788050390108090302641493620305395114030410406874734774258628061083329447278554063324255938002348161486548665628561778521630802164221514411877806163062389912
300,-8479.8528597031536185863644803034618054469021093038812684917568198284974091674903767414516199397765106025004955814533161418002704404058359740667246522374000344821411728209450472555102088891893727508441405445790410097485068760957065344285621938479605344137522227978552647028912777538221252744321601543518027113827068139138417425589175542237241452430451834839564149556239001289035983885311358602812307372187660971226018918373979554259839412872920287140509301541033653028065754683459494943739595566653263470192062994111448046182446488084383720601557535091315037479026874680058417130502884704785881423068771160035770867864795977993719475607734191793063276720195519294558667341772379751969729864223705335772165429646727710758816744781449155562459572337808897355222989058506044882238574862702604440083211863214610116621037732796317706227826945151357020285292188747698302436278695584204976076430809960786760692577943271050973104454494066822841366259046027569465676925778589765838819528345716170236196315924332006339738736396370273454342234547573075209149793332330455574071317212209971050126350226247082696252092619579978951903044388054918120013587492546229255176777810956456198427858731332942491944903589648187435514489801941923275934479774427331116465884319659708173644989428266981526920237078219487197277947013295732137442062224803639960696749955958876438533905959317657654307834817107885181191438612450630573628708055247514310643440981555394141329940311472554221027232651727290853289565061772044720712405829860218219943452925653296913899689788298582583301044896142722763759759097590458379902331819719894730841739793830883656808185727302703514647860826706672755866154097166564602813927773740591931544696323688789158120784464813635614362231251385283316652212373863446434474104855722317299366153370719544987205983283325230345340829394860722691930807696895434554471585937868470272090963129335995545203741219153830512670591063160968355776185046192871551014077538237686765809439558173204217052315101781318283566510053449285234000424804379995548865711141122621200260903992154528754176241007563343657845553235185075335102665118964084696481545034407754293008342088820519620835936171613553092037313378883028353621445774691860136162658309679593455109597176982025499308638666240835941866774146102509102425713499397053260477322374398558611005204459183295647795403677984076501547762014913540914476401892539780220346337007975121781810225974058059526832952295546164691171859353467819038621664678884675197673401959689712004478100996490135430236378205969055955439867443625600282754211125512877933785359402805939805348414304681601036224207037642862999431953747585034956636763015042802245725193751963026364091631283285355039090043104186429210504711647489084388466426970647754962043601792132046067486848625725437592860110868388149956603696948615790170912309555133252544722879289204972066042998913966652884611063327310892478829693898441601095193564370966569234005606081498065308118097932525178809442178572119237316461441413744770156698235111314012201018773700316202834422469709805344821103507533530278814449092460366523160663932516638924497576510785417025172016965948039776874854143409434478420461638216143588506490216592467517767108335708315475517454933394201786947000628954400734433733241114728548157269378772580648992251680848075736940344563834660119614502598160973475403937087856739806002833766654291050199962254486321723717214152713424384258259074683752838519996411090873566457413672983084068818007578335187411904858615757478555117786410518548569908277138886815013531637993672473919958573448427506188026439415549303114019621478802237832648693573865258736511608891056676919146738873750618252921226738751454515922260128519008302101294807196635010470444249938672935933194824858046382756315943066877453168444822700142005250342731544198257001326362649497381906463655036981272129146851932648602541828717250290485654923584528412217515385230564839301302254551787862458204265455306132746464649496919517313514019566329150896014564825349927269354147149955867099669778057564834626350921053985303919003783683049116178320479608241024139039003735758338084623830700632325419966869858054965871640082832331987424039982784289907119877564900082730219399986982435879429936395533176891321575121615609410755495291022143773107054489606122491072530583780632485712971171316578126212194448135305633974190975426950075325604362316525892728074354583084959858370045018964159328418297292833695984490920191340529958706006377647128617944572144630972725513299277308325239004503826164202124381304815339944629837898718606734509157864249103172532629382894045167151652510073817400070760211225054400531638549737647367241973388684987082176645107150010228577832011988372679141546625178788605957176207838071844610421363099509371353587149793681567383177323713207799395446607974740492138260823550388568243173948874759077078895578541085463334318771142179110131445195829359562060258573627997039700826633677222426709429010788157427958561993700367941169703817183075687961967709971615102784655027088071640376431640395498553337174788811142882950916345264493861278979621745010771688985077640809074154484352625492010521416907645280252261220216172534434941162646253633917414618256086334012641732136214720402188450779399719059219534277672814334818464970576818177504109296939361708994287044034352858264737101243008391676919942381428380414125332614197127749631724616026157426101369899617682055847272963537181867889425532065620753080601630038812955723771323386285499763051004337535678079953572306387255694407649713257531350804229017374082875603988886670049041271906264328465506591802448755188497701893574227220650508880648875619661066349417669405065811001060223774392661116131153218206021806771197168614031726091839074198906514970606746665904408224659814786868568188560902670732971735840499481574016915583706691395891457149060618600005445475958614742221262692601732400105429774328132241699189725989957818811586272726170948542430477477378412350733060523766499963253938917266254271279871373154631570169272374244575736992341023565965160501536940770356289412839610228558541966922166752431933165045585037154830800422258549520895438962470284409361231579468579947493228828414733432329744832128045287191723131346991169253849407856467265563496580571762473206506169535900650941024485954015042517750483343520601034355671286418075096149495386372103596705860369628265730853172550271045894765068407655927130084055289405587797616193533375005000152241244477025226387499512624998406074097314969312624034210144705373097026351464127572165458872430177764563271523281959008196455285443277645539260926674900135530717092214062781571948387791081542710553586502520602085405369248879655998563651806536623943698488964947032204241331448750189815303582705753499799174443426942526236682138905574383285150872462140445755780880896041800086809152160195088090997367481924524475138721915828649098162248959713925373941975687503033646407842859979551021106089349455564574645148543015688282852196639829947939675116362204402363530340530172194394183815140320807292117870211054654407790863657883850684601200023993205305729292324217160848335212864486698204815250361990277331371566145815608229848937061144552543489038313133286180960482350300454549828900990011047503608672873153756295324809890391365020817269683544706697977580789896575627956810417664141359351951887526794166786934272719099263784832875481628947603936311772780298371012999602925091702874412375241099421024239895854728505756514410291072472639677727416443826854674224758924443185013954033933634044677425466990157106505555502362062909261955799952524869358569360729322762105370113874886161778825779528408283010932906064070324725177068072625439517879448732080168591972048476742421340386451927026833649040148701881795894999690458395064067691577571644920517603332977155281541059416123172818519144514285728505873289912798764716642766262847707288847253482160301974757668815798741147719490313296074781135791906927092941041276458465825064356205005661970436470072012100104699830166837891935252870253892062484011807016910183622900508199894518902744009962071115547648181110556216132165633761486074495683374227573321387093612466900056150263885033085195525061317468112819473442171270385916747605633978771195597096775410549386527023950752938713936005161038730432621104534143546134990858743681745727836721922063377533977112260266030356303782333935356746369264525941402052139847845363743843829489298416894290363595341589020246255264529582462804977794632912710641955550642704298335539991667799472959616957472156410410436045098695588330842166190748229693834391628375411111602876769196240707770936002491439761622985259362047183486974160287675812166810703964796419859986142044197789880958451931591962014258634098765177613804494217218355180563064933187353386795749208849814161376680521961456441336753218976602513439238212014771483323940711567613340948157353308548624142915263900472831393164714507858340847623301371940621388158213331449085930303314314340396535738770787332613348198377524925900088737093422973334605292485418459544187246545056306275476521075869827061617141971940190617158623814299713690562725347716430883318386785150051066856536099412234733492364486301635917915712112957050394211436233091507507277614995381503087580923951204244585783221275567052755298711297175680222246173617747602265339100246838341734572887843609316583450419785759530065058082497799836017120460011199877895043500141431096243526735507091124230098067152194087075839263548864471308064088260644523223082039132318684891950356609646575526010272764055497088521210386866543620084133329724205032986549511278370950171491002111849850694004005586536381512270663408268150496180542916427504699557314168916707875563957275602971960435112565966253107357510882274293075533784363839141957985124262399333931430712101514544436672663677488741675646858146935048998639491043201889150226487901530593726857474443918901829528213613806499594418869984831770615668251837961899738149202105074258608844241646963162755410153853718446161859387935558943381205501477921164083630852116231566666172509440538700118365723049652275000439484034518994431947081487835288267833017599897021440363082100527042937966233683845765275867554620752640393733429673810120446136695301257089691448992851329387440469409713496153070366800741043173191856118646777777710802455178430809577956786060306156728590899185379970632123709112799991180138633571632578211663058491760434674409667598553669693564780126490918477130083616564928587099092377302889612339011571089489998087808991343814034043921297767953756111343122851071260905705264074700277083099537740226965010205697308293294248331541898272434794278525940632225007182970464686193150771878677834785484082092077895234213167393121318732848326755153404311221485731395709838849534718582546830088762209735220026749661299373216218570104666855370134202556187991847185949701755758483395957290479963705526137342478851798904757783254060062423660156390251524886088349819567576308023659489106388781456995129544271241202082485478551910661218254403647090158630590822037394835973560008348293590089510502926365242406828423862160175029260292515377537979758579280060702972766049704675519748181971333353750085995975433448381907121982648274049472428931765175578825542421918806743013264398479804968628368808526911994338454012962571931692452699700355661544206966189556367799880212296206368895993911115186528229833174267831804654644468381300398943936709791024397972053367057468332667844597738410984943424046294895373951920773424423821144002159395332268666453938476111497521111420166487874799291137888526533169857013975873504022007499903448803575244663141586925241868245657950679352052273011100943897709257254528696546762775254524394141035564969730780140135686306048422770794285884043340485079221415063960513067609525170496119377748546124324306805766796503473960137180258012510210076102004241972459652034500039851661642180366795536150795051025740138621903777317122614871819847760547214995955287046790343805037982882663530030327295665675554132659577371712107345838468042961319988901317376846699132176889273551893566152895949270829079537021969414803030747771343411334927632304575057842201661590022599069275448112152349233159796526006149890220860247381162196793930388330297635445281184997596952363687520761859897669138439219341995590573710018120654288985190517861916477569206480395562363379236344332035027943881196646096076459443222408565091724119629889012958883831135003309661394735571468271729346762428138032671954917184732118186320033125
400,-11992.558921159451032660005690253126643570722379037021864663847423354068033438138513041579997037577291430661612566018316706747576109934661041754157543615752030132705641389607447730716967709034508523667462679212022931878255474760307612102781702943331126071658222362786661214240670542330520961680819553540186805586403956446508599835215400313324800342883023095638887132833004878414550826699606963396791786096287372874877426613245138522957740564326110326414309947958095951586403018078090851117398280224713658707556992688957088181046746794457641700988402455517693269442440691541717942101986471600635083699074115830655282028911344042461345482130692031920723457329349707579286447433434949576244855014152055949727291523544595650881015047802231301689112168111018868248391513934697181873614898278880960022620614749946067434735932333980191340118469225173950953087495821249587552810795528888840772581447371831499743031336776360744786949345714807062210303922110797879189928198103792721035590755423634748068378947653031365518056507769900848473084204018480338352821504557259056115367112118813929908391000025352352957234173608892113142608902967171738616184083518599322665199682695302794142198194362299453200488539771461532512527607080777496727634087034709829651518621827687011898004990347559152422344396011162179617448394578930189572442762012040412441536656475283700754087735529122966699867013506040394090359078705533395842031404470445301786535154999827323081941232847516543751711019500677999136398193675584161388461956699922281084425861900175035688626641923812348475583363851234157135046038699930039112094797793883782386039812166254712115775590985563279547438431443139002896485296732145530276556217604070694372100261730001010681689970436162840475435424540718783034679569028872000356672579982434509967829219743217065794396096323972221060824025603408581844105027123765219089490798826607916554148000858182495018694332414056489700261507098181435275461414756954748540320571137582716173334319180598564753275894343888691970706443644093728031757883676722682859192287028508816596281586570863525980566202767579947383056390794572661744057846577125501466388071705453319573600314309074416589900720247237833890380640312021686659445023600094148072877133727661490233530813596482182573489254001124970304537014745124829049549872863063974042802875930782802584545584980751392315479571041445076910585760870752889824417435907300412879353019474606857042063608649986112574648231150534400910894618284982038249924700874338811935562689344382871902357809308452919420931057099868841199427944584590450967909232191793760483413686158813532599688131426805782287563411412577252968177430492806825065220499958903065732037331105652829081019463682446194873095477125742516976319603418713350707587346652025061475666682623314866813055420056355788101486833082039838716993476830259879498445488106780845458246035514532177366369980354062326107446287735695088461597421991564205965489636788121009086493514851153450890955990485731763498911465957035277098557324929338440700024837996396768199166391956864880884159391808856313500443571289511722040776732051097807799904567115224823263274942211770195425623544836147109179207201784074327547789988232721320636242858911891830610694602409969858885010642734225086933991092030625360304039769529317947710447339876608930898299924096554182685181144575171676379870848079230337882980058589831545993736534955929284688000412383315328463615549951205031567969026703967455140209063467163878375765183843164250925561492902296642610420760201933077600368495609642054685284489872736290394088663161395585444532626750499170579859248938482804712895933216595087799448350645527419183642235648887119490216175006823645579991125439228835531915464769462044781575457150152441927851065589144836009547899925905047259843388880750037325855925950810987139456913311429346087591462808671618553078345010162261654462375268750388614188135304045422434007197061573785248545477598251522012359586214337286274150826815908277833506617610096772123196516314467484962360381355532030723330821401528694548285713542852346328823746636037064029600388699775505886589591518003880617280363784067601743856702722805773790223158213396028838091020732835838323355624644211659385247510619911802864263362544200548200663068147890192423396453822360365664151435818567934495803466284550185400462367059287773917882562106648117706121414842350682341485640892979385570812093385246746588804493273298791041810452827169180951631609233312779659508421047362924681192595220130962638687112050783265659848437599800703667616713370053261360110979379241426014596776749773643637922247160664333204376546671486745605090071388963589861025511406937122029200165148898518771178978035795782062468939548803374362904763260471836355325864252977701211466141219824796638027180825427789229074511440974790906342734699841616114761086389882538675397503693109578203095992967902887663656174775581895631337740045297274287925074192202073292249074504235563478060014232279964223258549893584513463662252379471345453725970574426898085464228827731305805799310988470919796722739995207681529463838708450695862223160374611777894506218385049145098321408748524453777670163372202078771579858651924777861923450003729920039942930377111023219763986006821213218304742553499914175953824238609153849722865169079189648066738763736954863956747211713248971776813041853592835368883347600726606409970872897759406776270758940580399135979035050142261575567980471172466611722433978020665747635271063173946890348251889425191952448096336356564303046947859504487314618085729929551949475136361174662614880971513367677781911742067856868808296608419071016941803454517608994068442116206401358017082404448697206712043368871388308214109072419433408006401732803810239003517357110707387138199769000131908735908966078314506005923445732900667486257483310067630957390357598727624127991103761545380732422203801984102912410062531292301039943653274235249498644447972012456034366859934558113604329948914829153444706876675959615907904160020057435028321467721075863803017405039711306615226645760243225312310515614549039064052936646531677470848486377665865973618288151408159176700816460957072594797866889183358767282996217640527478001036192336964344211863108805533831737332680590225592552145775777445588414392484098171246790095479499614180833911002318564450654974271979612464854853689951605504740538206427239940207130019175376104262606185740891760139999647894565575845992416621692580605228703626962824209372384845666128119058931089943156488319336082175818630723781449004718240960421392217179268717365424256243413444226320793667037679086041954925357663335068453382295225868473363701882427184698612668002629534679450842727791609615832466948992640787963024551969664479469257246206434636025443041775836504785624086286616677830541103850032162346066584033780343530111197034669009331517770996300252013201632271916329328749090003792706619269407056441655799400333681301123869642264249150480785787374216231175104307057170853638330841019201699672032724185246317219078550589192728058971844324151098223839528124689778883064296028285496644183695384516709182562031844249267269595798795720219688630902084208887556963461848771638546785046840067821979263464318975411501634582609315119594138896177312097507341575455128890904029468693581934017139930775023323612534740156110573664558620983074977474599304629635056857410694008752106617524003067668026152816228078642986187739147500324117710746132796809217207867418042662232922136919362415156851311498384768503848907930924645389181853327296522495763898368972917013819349962338182041369625442983473378950000557782398315039374245163021667751318543337796140547824202274937063763810839075736138017062471458917932132898557066323526166890138329310651580674711995052970608478160565308258224824929413106876688674564893543515821937127065138550822833923467151874538064078229098957102728837903598962171541336210604074598149310849641693866721067941941375716398299374949615102914424299652885090217844074309103742020376498951727232431383471249802403352816134108611064083496318262329796436254715672213885463600217322411366733880918433898022889888170431044120510268136743728480741359140398208538133324009266860086100731291481225553658027552716249762313637638431984875742974805957743707832565766592666158940706915482885219014613185238326063668669196905794449732537425920992756131171213268575007966763288700475750656433824933282038176437344047556836543124546808855575073570506111293393017403033649414196300616636985287967351300701899518687806359915556572647296889550618448056855553517789385890923566289605144500129519749305296751853924453553459760306284715315129363804646960331980683059045299715549202177702083647813242285391047785344255942982389393528869517474866745792612842797919086256260513667566688231516055574374395207207603567011331656942426548455786601115158055651257272245715615682499005642782688803466462505818816735359730372115735308376377569121256246673649438444981778796835236435380549458380454456859458870214079733284050443115581249225259377873845286881121377466611415365168866895141814379114531660904671425004327870267822698676428785195169996289138832342438931080202820848075478972484164156522435539268713203351318917053040579833640149682120486786003073994002662187230771077786486158575883532933799335987478925282381267661115852076461528141082841045325346838262143689381108530367700688006154842673029861376555726327601330359555914747562947490058736746888978600054233439282457167921963085414259010972106139757336695145410081790902793506571505739691586787058169480169085548765944926419930523410498342508920566879929274117246959386402080780234599711368819389681396076005068144656976675392830344120726191783891832915665956686709768141487524708907306376907029640692679298514271772784656365365230350509987697132031630563626129871842483136789911552631485517192808825545058434415522250361440427078395011177063266150926136935594129101613550644999989202324779613602595223151191803454451270791213373148405310189242946422728662612442514857052858009848211970777500398535047705892919627970595246267210740258306841793431602672507131874965396399948525772061597919667663937594436977679485096570270589847156642471822868930924181783582106256734325100303650395994614095158256061291078935246789227565225109966645971544815204130883301502476029692761521445686209298527793503775551696147285879310828885133181372959043046141566411474422097903057770747704851312006486925354656657835899948031896843874822894791897172915505441176033486199895286152132761575153621113969681319689237837710165459554524401014714314985885100773124075098989459910297764267995249999334516219048677736835641767749997106393206227684769672411268961752374079066033546208584534709979827760324420455044976476731601602233702504458336566367727925162522234651235377730999678658436778550264990713685227534967418146118868929015177835830521766384229274971662452629742557588319638517296328545749799988960038483877444456852564349622481961316704820451905165257081911787776136899471889405338816608541759382224125677338274550526451281825732203663154703364414981542668961190460342691193422686354887920512377503027262316677367683268729192499250107178414449670426212911679350800028920754693707335929375239643166187349008112673849204871549072319299835575285666796614352135514333657806769923525182071174747373185769800815965722918992461689955459896018532400570125849741387007336892630874201505032449039230404610635471866574480827137712793264749199040930535664585290702287851692755119904161932567772143838935205307512317649610509266282012575417176523660176744677249997951112915137239449189978580878875653151001544697620433358949553419540601105885693455897635989042175569296411338036450355243869286698321412649392125430547704906330127699420081841831518800915090652981116862505814838289614467989782522092778489842589060660553534329167775184448764094611960000275923114362053975287293289597846175702352099611008950311532398071823391240818748843550373128733277508993334900779455310472739594322650591644741810414608387920981572282278610427494656971625244423877413720250131459763130887821375847779194086527170633155688900948025935834996698913985617779016755130156125525331074415274898509038914987618309093119685116166176551345221402128312922299341447762080357748249453842916903203407885935333999224061465340261706567506231122496741367450579736097206883390308786049798342280102978646675312992791013776384138347089113903788654298614469205173381352656918728023165299027473194979521157972072468937467932921443035060442103064569648673
