N,y_n_log_abs_residual_mp_str
200,-5164.5845176847864479637424900801059094056854144455463028090670190024484195013786508313563197651318893045376444632930114443731554039174815387897067413181309931449063016012638205499610626672259360823791010740599843806397323927244736843451595082518650722627824908880103164709264835278590572159148263437921951544138725864775381645310520750062626067080213777709220536245445022351112529113444947482066615143916413144731886002464953318621258730885612349208577673859007719301898548399948056553619006666149869097435099136761112345024212940392513661974842526571108056896427007990354743121133008590187267383560204836384274225743830774007795187536966555546073176124913972019706084318426777042752307788439730130590936142396084032730398368272148619821541866895084230291620255946632298256320870356524743729294717948949663314006249112880073218852379907513075468754087578463410033963855985379809305302286381818913985735188056974227992835678443611609520709748688820970697859281083550010830125653643321605670034416776020230148346957805715329782966890843694739538704403216969654339227156003577996574016968529118221706402468693041648775615849735487157088566518020657294014094659163523706070999906934473163196901923755026000429540544881734057642325881070818559489325517254428017710611142769938580067136493603448336804383646242441080097692397297414321979787287688280782291724540831585321806909257443158160037445784397618376156279594126258570853754562744289887859700928097661381640616255450852712270279928807532821259812144141849128470385184176441317834120972129543007423603553923547149333710125683928485382413748122979175515684125362440376153796224100606125243461873990538401523668133373612363124771796485047783184407617574732429364285446240648061442245842762944618820892330935305901263633538630257839344751234859840409163673202113581655281302852101408540848569017512161127064787868081029339285567649966620643636039660135757731531153925221584378080279471133618392046364087784733744854936246580010613870527537657473313522546494624254201807676705518317051825853020369034998034177761130303364618132245348160796062881115010862695456255043674893889983116736073323192571878191526607759110063282024090603727679676574962171066607698150673380371544869992371316680100381114814639710722717333838231240186394073196523901780318912962197672607111783218523501503232376291420677419212655635693526436558598433629694345018782573022409043756342999111885557632043802171074303791135256045386859837499744177474678557137255697167751311140710512517405711392533601893800833563997132956892028684783053194250836570734106171865835198669097833121586182808012351629471666733943508098807360430560490074486330948472798583895950921104420821370869452176615747787642280396024128279362644171756165477261167818762488693246898305150779832251002759436481642312234457944096959828981036945784973723984147690388659653380129475333570609174379371076737845352944415724205356074320947631610691187814031764204130746510222414001362395849360462434904443708451801000444560771780868416748249931387212172827747092818013960121404788106151222610441570304871200671390784289650493534233488841131222918484518315323345218393079488388529849943414150807098092312073175870817348768056153430958828730649533772899207255786416588066666808587355276732839086414622345951126917978486209638323686367316374847187400282265531545394616956731805231130205012106564312243117792332585887312190080069912820330236333854430029071717023703562341079058631846072903018205353166801745108216323844352202476535414762011114856254325504909570402352783793683736075404733739111661071187488686802800102899959401681433524717397866922410004326418199102008060624045596519586395094223155688708716073208306510940963029349082496377811448452806094721234248973944834174734562674737431196218730102989854458780304457527458021406026328569362079830848147567237927405955364879656266978451558971901533970642883729356415623177818309245629369111075832242903084546758499827955069727236004303730785323895615219008391852838202024834639296324449375493048945633327400908437822286376578570988400137999645466329831978668744366037650768275154274775032129378854300472996016546144175218089828736143096642514839307785946858110861979540219610482623900168127481888847538691613210288727281826921479201003846270970220513785139647759737232663814100311224261360034741417013206537576041701729534250127493092930126388048824198976157593694076003202645763649723983813085134244852889404834829449776479175591881559850359392396454064801943466283035526527751910609382851656481591236388349260475029092757926986686510984508369617874371213594158559437170868298247681493569674306958612106342964985608574274403582273420171487931426268991519631673255943330851457983481247357418765271362311915176792362897878312131261229558660805939419762106806646816763514294003748749362583340488946274843799520082795890977556243508726694526997636380324457009374003251473846204878340068504167422848866026709566945539424476695286113967816066126558735567226947646549675431314191570725324077633411331143278971084931265126498408100334260213702706817725433117301641583166712169674836785511386241653955469135902304340210786847937302141408955379880875456626041887899626526091463864770255519233134219258039607796642889032385866364885190295484380654334733993804122572536582804536083253028430869088558065702996373525672340581333067551113441330814806842631736282438293149426260532028427862252647943118220986777617149056062411882251909133258100600713650585922307788128029073222965900130809624742163861814641615215854921641156104681981315798104845396196203112332547287718730743434642373388091593503145023200824247663345945832473664886284230656054522063871070324851373083850115542651845695789788345082736933158340333618662859916819100885204241956466911022283013350731602862121374823833975201211875210458606239694045227687649639490799484312232750729986700965090288034707810928756320814425532705839486937669132614397319403684784249952329163577388213938091188391518595845921604881208943939426284323252979477110800142222978951971907730814174131755022089002673403889580239644045692829629252974387554733470676650550338514576780191693371089574045511214527796929427609463876479782650988108958910149662569798720050384167591402138538368077396492892264609650989535889506104789252544781646356821500472273521012241378931684056366227738116678680938191559031113739922205759964679609741679764719606387427454434637327512185330124083807081041828781615530388173685412149459814918936917269571245174444890332980632421175617700296039257154620087662234666347478506850725300621801339256615018898678413328463861286315223815928035557879684376910890173914586464327813213940140021149331603616281995731312556628856585825287670111372654317299961293827157301218478299299201285798715185332222329595891431700706103573475963400516895554978983098543790952125791751625655689715946402849294980975454854709780001751700473922300839286458655701210039004510368385875978155538216029273289315878447987014991427801733903156274429705134440842143964816603327807477793355558691726947121210681031102021425652388161727478847525737805781842365557574706156453040568707528714561535994930489475048869029404396626113252300222396496871152581511938161437029955130873754296948581383680893465373023880232264682625275114213572787926773546657393583749741482644571243120997256754222232222924363544229841457733659127970404451723690655712516194232664288544674656138676597402084421505522581971736267936155382358134211295316861744402928744881428043809342264936368576220890529223021129732101036834201185604292814436022950852863368746688825847703630658777188954094534893984210772879870070717896596827327254347061762750549060927096052516494916543764773136374019446698702589431665212056493730144279473652062095992692321159930035214523721226943418207009882026053439798691397296625393836915220535826077473258624657703704368786654099905201634548640253242279476554740759989256438620114757983906323314736241549066481209305476341849858186070087960515496627499336338804774860524550369269257310775066673950551714533787354248470720284964022301079020970081193586777908588450035240002663578317878431987233249231497087470944794083852999417708270037003987224909912063414914924978892914186055189200477866904672415428109934227267502799130434750402187865580610077265586300536025011456524105516541276123830282555921565505182355509985890336800809537936501103036888376266394649806988505940461544588021470567986124689139172042183660379192267890839855240174956497956131969496375334840214273756544894703730641646612749370896014051790952441357096337802219347536063147462284349837115296226962343129392854983755520760324097437759852014261577631895558399656478611272805370879352802367422916133791418730576732600985146312454390666472246292440026389283404353724828614913160546710153524090223474615998459718953692844387540823047605765980516388420659655014692370906288040383379775333636025804352342194722959727218461521895961373437431644824147348286771260232071523663448833788080409385740624660426607281978452939310000423497603881946598249366484266439576181032715109737414253887397027504244196650147458597691628466883847826187831573835383620817534313436006093464856542963725878434541869215051017592520081565132138824131136682194385394987152939878262817834106140802387108916180395773110792216809738855079713315721018499052722673366578934693092342638676975671930176320772895185025561985627325860295059303365451646654904624194275009188328844499507789915889577828455751570540895665435853242341181566515119896237435320407585724792633866748105615932648689845369613890814579921385920751315210084069004197332082705565604241487774693296681623959684127150674126868198860959119273950092380842832716459876257629706112091703253621102318501096229329650266628174217943748109363462251310986055501242208973281640732299657621337111488436100958758811506670508714413437347568293326224142727786846708799972994495389733596319022811832880369946033744363044898940576181913448429822427495971860515972867770654537554287206472386161426840905269561961703984432439528549763070309964779883357703218237682472063945470433739984015261091875535457587022378332359153469895498324211237295020821713686253415923446842303973822442775085996900372472033871271059523985991264288165006753192519541495553111427149252500762612452490975726552594200664010767196780308751429740723547423653973123974052716001107313631200904214270362362002633020276978094961995205937926733633420433140160490843407250731729355570079375994680906170326801673262717498890046000283425100207248333889262672253269240968672483922818970937212936801945275989238275691356154797838283922671014714960530476371760114374852840377295300678405283668299890573655088516768134096144917915280728803416856781724521741147985860129224133240135769319883481604649119876439395849956965681544949974894668776834255272138301672524539790722417680710930860252173660716861966511209384303883571226768282487332477778539423980761372030892230714931101945688497992603387960831927505763838235660351119426287617473395778150714643860911183228707231935168751411406454881545373063801641527394103958128650647902266650395984370005204458171296646501242049935753383053948768816229925613964785475581574987266576203966999212264201176118476292760191110288238896469080427763245768630070607052909097335824874255805760100694241050717386932761184282737244018460566765091321784159710316202352853608850393563611719264486957631200710289529951365182336872834269921727133410162621237072429779600651784844208348687494708309323728532651101832455006825804280812746627697062060076737947276001207028412696196668028309245332396215365718086954637486431339907052875408801627607785073079922254937255902145454053028910985587652700101985697560902483715510172809985124890605462605912879610346208793176392065550446423846640180307373346398611076224808707226797981740969347235157866164479830026567705527410193615057037271439809722825408934684886316948284359854554688199697261726591683277076697046525304830541264505252946524566124200890066259425642585652470210701483398599103805636595988513274199150525029553193765111074168687418799339849338467779995400696998643795863167656406409588862858934853758095528506331887290866568312568362109073404728876749957293183152870509887794711876609113151709429081417763671843987227478484239728349728087625356334878350124344086425143554585999374391626216218108285272082215842515051674475231040165300887895496564085770635789162531930461566051499544079217411647990555731567348207826369610551706413888
300,-8473.4112710981566437701426174284460261295239687965146622502306654240512148462814723641206685283591677766395379510298107993322233167980353349121542407016688916082802866994716658211482166148489872937822923109930812723965285221107442941881069089545337976607461614597839631906918814711850314280661746849556646175997117653848261250534099601878772507585122734673452810571030054623317573440545949958539754172869756803482735172777436915055528617852376006355213456185692314996671125812055678159465602562848338275800317419807102997375140434192384039928288221496268274011950838363070808304000053607516603353676228191955201804690840801196302550479810750279855290463207647222455387030965006624947273833267866481694108825169100833874020365405528546771058703496872929751550979998008161826443312027387673156483197387730439708675684450079200803389325197353956573807124257655789415351562501261761939953527694378505743179955804053923140009820750025598649130491964778907850769800266813758925046811710236554888009748956350450236138023016257120281817082157199095343470123561317496521213354475203856228363876716437221526949484668850478987073091304199864083985841008435077835380849256823236289087295025418168151108444521861216573085113706913600552621605678727629092389100187676628134782578042065345716692939561054135929338081925933196814960244615592460658324048563314479452892080099777560255756456845631467250647874189477497080635057952126215752659928093986378569388973074888278035815437984657854482477869483760934424584697230800552301290611534323162041137387136280397731399700865336318509663930273356567025800179795397706775659454536272369554223428734607808765736098126803821413231850074583063458061413803070809439397547042107229473461620705629842770068895562784082304510264371765546828633946074379283389363304866073618644850411224462154078650603446890677630366478027710559690066551064785424365148625439585218870078314299625473278339150719921917486281450555403608579864215706028527181056431176963693162974161408160385980417651872739057316261010293089168159325860167127210671747995768849270203760694434230967031343916293957195127566021725710255930806971402587257420273934596122055771173111863891074189190913325231561776284661521526441948498688524065962621086706556197914336269953262781188951329451274224970464409229807114927830901399274154024616687456482268186159999623429969413488922897538300999040234646186936231982819469356872139487328090337978565218760465944962782584817903772792135389857086128788155464977650882597017982284618234525650272527551731028299767552105102120633165327376510343576941775606292931649049562409815545613137299063406392364942410664811634802543474791757215904933875829306215222897715425207755666936211846280612335200544880269790364796369767304476386842521611868767951719566103598704634775082991119913075752614089803673363738632244314950911519031587509922490222707775688978903660681371764762475171982969861550535019037529560254932614712094761908058173788537234004947080821207483031723984953637261232111947757281191168779263714581987860214535111582865621468590139977736792455792654705556279947361861920492916007897897743590304493805764058010016052026197432947184639310364682769394293938764546863917877582833076129037120395583104315682832426352457041377768000479979588587307469632939515769750024284721283315327767278069595487926157948725216976911389944215684576381860164178987532054569032466277387026127014387118190088599520295006074059593804888481067918596938208644636280887351997581888357425019173751250019832917521689807429920090152991682488860097786156889976232883007973331270384929376890089414181979404479471790878092528820334800315555063050181291844352598227900563681761993115899318597287904911484318536475883719559079486182968753283440321403615488647251464868694067850047674599829384191880585991559871114970554434603126612844963578118508237716078649150425693595150437305488332404867369902574902287682115073133846493383631411010708887125673962598306825842977314319898457940706509914302205064356525316600487776306937146137811430839348853004248426757317229286611383385742663350753217164363247044773884585527222740478909788470985688931434970570324175622745893064624734548309276873907989457227790785116698112917110158012528858847588638834347920817793389101093512122792991268658163920310403121476474541758605437645917554522652125519565474784939046322170184448790226169086781752291049257232617859005803212690361727801509796435722626822623121397733898787385482835929735790884919902074111822285972065604952145132384443633069225972694790533543764285520911892866857860901333903267167345652895774395803783445472951501785317136550848692319933881947396529259087400267673809664171859687288048612199947315369854826624283919595937495935915399383372072694407203865665441764022917092833101525927056432051004567983917548728328834164247084939348425467322487297421788369178260608796846114546892313968150349957020658316684601108395643267647594974685238600812091057749824225976009947253858789885681391734664705636541618280240809389548803501697713912436304939031257555728439986512925977749925670962188920683170587032693676021591451527586190213665036876525822922090979047102443552093734570119497776506958826478772902698793296725408964088746592076263429895172496956922812592272495846184885203376604043954074043814632303602306459718078999794585258018121635601866311524228963931928293323890816323464387838313843204241006878535040728468683366564921960658302298719014541205275282118929710897092868636155158830959797684053289323486012789389053172366907904510489876241640025393028656822974096846877238108346717021602908140613741174815386041844868841310257091587975758533699651527570911788637341569375822101488371257537049359013020636656781405113059410858374898064909854473255463194415380189352335354166653458817634814319115928748479274868858454819290647252570764391903333329496367890426800735362713448561541444665713054931615841087762253306661758053097550227206632123056017926940885346191003106025074369721202050739029301460006140248010912115070363554983269719117666998071774294123977693636360316106138889127905556285775878603538499964499000392416670573486055024978626408413118554422904546960511322518831757548687214906006090120690124215806069642681855942768531482336146253641503223089641192811578686699097229237006187802117860605370402969369675192744349412394003012487910585066047463522970535205677585906944875058329365707393380634835148844469633394617638640698350457115057118481629357280619752591192312582205884429948857441338976525300475133146122251573313617228185078163226171997596638771159180518042495791351008424731249794576307343122770557343519531811154790743621275297359970339868299618661294548586466743854945971444308781930518952199022704857691525066905006416260516148948368422206242300437959070421212431074594564375746164491870652867387545888565006185802330228563680467548443965709695927910535787087833519602272814555141754241681323780970881603759080857889348894775317936339640172805247714490352201862367657605835020712173736602027109688455027250466965866741343471810306789684362640226975974792077943041307917107209142301933521812477476030972939017089603206627506852951543057333365755132984012724654073604549468282235883393892956666156623510774740663270536538129184685719639341504602316216176290663542851125806306337802956912588198464037597615352555104957728498258041286885790839394497340618335802340907066579827672179020400058602649680743817241051671707039475654100078877258485396956217198682997614105492864094356424759091075334925041557634558832429101292172088051066710943600603931150350669961397679918019123478664788528506607380381670150149195485580411991208700664693329571076712551717961115179312888416645835549391381752817769471552549915802969277353477270636721342589055412053013419786090453264147760740483476998938576714775182092381786269932825493160597259111502726252558677581056905830289807838720787955682804765441718512443602027580378248129525244028330089071893260917058651326542584856324662132728415377154912499026168838466113420316950997865148547970959657152833091593128233180044008280315980659635152831818834868503759834710651451525913064664334188089093517007964616405557829546086454612656875979141610166394448912975835574613173519810538620443974670040736628902037170524231848176573404044802709801012300789396556420566484182616275222435345341016642548372009284147911804442742226882730191900326985473719370793170531257214648789758994080262404632796826948920668049705104758570518250878977406655587938024804090696273773900207415896186417093853608009514864501255874068968126377131957242626592392880280630448946533591117201901034252153346715970262091886970445537221663743782845996854839380417207296976969419069818799832258698269284009201611887651945404929109243549634836243777908430518835126741594566029971807873021660831276788533821473895434061756124945070337151721802650899356214354128656147593676711168121975289677578881849442326123324760151935301064895176188159005815391148538910398801563175489250148920878270147317770732834641581955048032991578188235865696364596647383117899586808037311109685708640681137605147225382486865292903657989644020248004333290900803790222928221889424856370871838106010318841302160017774123834398438304250086293376653583403091617340051282661961950659385114213733346262792118586090476668844779985145293812595641537986396475165427599691813079100311396330609363953104615427099843581307701675088099548150203167624551726819374081716047703571901569729682175146632312783711749982686794993193219274994820648721978098787139504638423286269289546481796665434435120208910214381770700072664391058978590591068382315077129385730602630768210102826569342691856807886450345265411590434908602282423557143167553995759776104854904151966729998263531694961663187016438412615081207120929371906445167159100669656459866521837619230960160322287159647595512499087173608778644905575910253942124717241519521024099642076935182631456657235848247756560721558014964035222315073701052755787584763011172747396600882904802850584964601850738805273005089266873629778589918799853836348522499600921830725605682970029391644621018085613951572229461308094062555676913686351872328268209633791060621344168531133437734267662559830492298596635548714508258659743656010524650274765900385025270230043023854365361153979927839614364901922974459760398891173409008785204565390699887461578158680143996706146872876077263280536072253626167613475370303450151143931271323420006704726796398595100763500423803205898938421359261776222006036992351922772272870529217642505449316973588919182039502228063755179355847906334938165873444976145746078396625151741451161485516288186328503527423949802484988556247513923470548933123934002670695485643689609075707460834572302402509256406746951523076543433825314492865070698891743017061085291720834192207682579162676145832832458964900255100428013589650135082721905234429514723135710627448797022093411311889248857854711179511513177858580852954005088393200918729008443650371166784980565671156661179382881793193773628654200854679299524254303530091650845250148874392415936927800130947062769981712569120998662471832943865872519157629028223631051675461970563821732856382006225821346160616864981133558721320541951043502071068885977597246709956722538601662046932741641535869004080781946752441561466687600381916927248498834453132909529593588300603666726862770196030504778225749243155717444814992009635313892505353512117760494592800051474771011639526983972431334403036452984263014179488480440280768803653628394070046133618406150843146955250742184349879548935155167642929954237438274151070776468596366225600068891777949267442387583510932844492852454206890304898693181878482668718777611794342673791107746143865808975447389262930906873355833544783555468647478666821407539165595262830705492047384246778215547121267714241826107647949384700731878426059821895520686006585478745406539255616254151625813782947578164362529820724645752744446995678924806737400611750526257988364093780933513295230692983064296026597873782448191624487385285150280610998494598818845453825073167801683277686952007429315084928959484781573761762458700789715832864686705605090691775292854327667631357783524403144331876907995561986751202209145047095715729114580753547479317739077753638335323966134308256009573933715581342272819074454893869021024288100405126962181068733825939243568603692145142130019100935073320458315300262137792797502401952652875810984326668949296993622515535472013283748889538293537968202036371763616129479797955832685912677705462807525
400,-11986.117303387534962737386883634617314732579275501865341339659713125369505473160597634305798682301447127405179990609562930107049282571491140549186257049406770861589420037513740955250149047722291291647359704424283032403935779071953539987284088972788365710963619669746196208727498466070035598080150316826652796166673539525543795824308522346797112476195387157138934038050751826338240752120023072363279470494712280298540067158196721273628980103056151185125572292365519465836300323052819470976450094314284683619518602857887087819272240214579966587669025221943202990037844040017962164479224379655937221375097298604373463495123776366015105510994033175531903776139986819764553627892173400923965012762170977769182203694832839270880273800666799388353807844965293646546908848495761495931740669071522607692925647885951810641651076686477877377857932181101677101474094062997455844667429635876982153518554576327420189842337677726129795781529112114136399436097941912599459386142980979477019428664444163151637551568543309728562999133258305366957969195765395300290951816512488623346872532028062218256140222282656431772921755238182031581392631379544782595996499492749903613099237026717014624737663191431658597130963608976706691880199697846044209757199966926929445305020478163134135005478295801152605513576664040178003185076118835360025549856735512067954559976651777954204526791019818865411131158841794441690060147923299302352282195870876966841232427219371672441017816898688002750854151518109196268034573975405296932207255550015543999280283287677060593115354875666003999834648863229344888057860302064392646394868621872802265746519047904422760429408653840664764452720654287312043895830366781275430204864717396086806328014040912742394123806743814892952024569755769371021712936609837897144766079959417586753413892356094935122920364529994861850167914495652402453140825168156611331247308758282207386136991148938346217530855762948658303469524250172428916988210141078407746244642834483884633441394800398612926774466345387847471966896317178603933091714576571572787373811857741103333242765828340138520760673067301319538603337416014317166742634915570714945572018447417055522818703897076607552865668390066872197920363346631879734971775657770217581282276593429890900069507949455969830701191526891616539112879780526183029678013896971051042009324010466954959579653776223278616529983117965956187944041529075650133978840415154034387203559224700777115723397859921869665059581731224557442231295972857479983775606985697775982948631778141806538711343987261363870921555339261633825993738350808042522372741670009138957149867788333901520635801788967243104548263460150623643129088376273538501325804211857146796626893419810732744504940020231518064341818938093991989590142265653224427026396047131163919025170939512002767045103669922720344119429055452618707941777818009695920734115158210893894736231551167156597476485062437086175998567896749475151131270480706732170674933481574201396677346824070442393902066108014969016763238786331139265735320937194839897062661961553805049011798472293941026465570414186121395938836297258156686611673832548373087664480572955421330322241663897923107550986658670636927567679865431430789073623003195665712438016545128731146818538220661217746304148774328489940037681635803100599708807162761031755653711938079946478359181282159246618278684248747759702083733947031431532532196266340075967421581172083236466306607082586000887141980478539819670372932032677406165211765166506380145109812179369255152100652811644700105777578185927374817208936596556924309120281955186020811465374727313802688044388614373008062926171897997130738216803786812722868714297480375468451282650653416239623415418099747951124526818030482426372820697609312344169212763260868508217956895791560802445765219544064617810225392506619957870965382460303500471753093667326520503903455439330394540446911769154219747890940676249454716642506153233781494374383926596989708798858516127422670972730807270438152434780578021924958799290060847879560125514063493009408017634000057444639208744654989496227980490711866392357315468526638592694699558327284476268891989369347209998824287799253516327770012596180831876263382898315498794154101485375090609722734824608223859061958779819442315614398243992536328093279279193896247514289845076588769251648996496211158755311246402843657041814317209549203867853313823209413228568142507101197371649261211844350696468291153136426174431107181006906742273240870470325579841038241396750931258623501023090248068503674359091321342647826055827307584364430678346666490779585038710963558896022601548835772156909778100526632346518288926852004040613711315333966171569026539903519723697153209538816731473826252223089699898615696686458185129216924014413229012627725378599031654506108183346832669827406639525085906263093420979314971479649007976853178101714328768481799147910992182994925397359446724525753482225783954861684522672915212061846086701712146782368215758416084846540262772331714493532922228293849628217003401597334908664241343323179065386777047343769007910172397443416575329327428272888627848048981899683903179516498184054744465025201552642309130788181681832948843656124359863063099353679773008533304386058269584439530988224712278089340958448091076321535578689949388627381542010846656109195227890787601289842343139433994516149905532545821420358781678897600916251419571354178869906352151929167840640589260309526658585278359358458785422991741577527526053993707639755883981094126193282042479947328950748121067546914901276594356325260332488680374394167070347550210187465344643386367667777289348388525080385364341744565073143654063633016109428134547723691833637897122159645428378381392260373514675697109338373659579649313119287677466036463658977308622332016434005107781664221704552469977858426586935323924061202373836133237090504041321744709993896434188225383257774161719799630745856721030088501011444978209146912571013341839971858865320371998992154197709003407491131979752983204944856326386206288609251848736920045023094150332762174972152513029015773532671548359158543871820649151683861558730870656950463550133580210306492352268243176879683632220631608425315054171349417521275681462477716927593572103986138262296854062036627294916422813494311808660871664348025983794995922090386158089977844509192480288203064023446567506820875287635832678176534177399079552296150234297578781614291731076706484992240053907506181443382740536591122706863296971689204045070463734694150273897450766000883255968350952443620542757205117874310156290796668025565692307118638457331052548952151194971834726429022214108514639122307145965438000009839617920397047490796752949249025168348668841172328170350615013410333054498149747959985028666613243552801829601139670048745542941763876743414146916467955328854309833920100561159157457617739817651098125795221533209422863359868607176478175721775465332439356836700555528711571903240096478127529894851873230258270562245366138037366829901152802421742356373007971703241754957885310174223203355559625184456931002440138586102223041716553225846739864026197847861373484492946139983583455033149551023651745650911156136137760586921814968247397023615133881212627781023934587997614378038720076700974748415595545602165081741375040104409611846849098650063304723349199223421854568682340750594469538347833416891415199692681064355944091897013850035544386414697680264145689570454635996590535004317757832698575432533018259518756325840853717713786975618010907475183085389464884526852616892244910550418686861785080520920412527267528799917559211372116212705149284521832146026985916346610727941217651287427621352540796216941139986494989579187893088852537121519012289637845388631069169234431802521956403887250351920909807273127494423664988174187344911394071062166463297102324313387889835481073462165825887890215130813306743847041080757707063626188666208085012811832989229592124785288252331286467213103204694425362447705636593032924696533591319213038461281079159515674112826795501348217492829042554754262749875258997519981502168215020644850119012848444141286759148471218531543748176664532430878865276585088719561747678019270929338169634994045800302845584334689203605983001248228116180957882478283947120627353869186299352256542593669981845439808650740554973361987380469769024335869758627055242779455504331036578773067283159271608321235927172234813903316730123048014200606201420346924085151069830938395733746378796281812984863492178497688368246144503155188511106252770283226589377051994125845051717466527802424838168977936320271024449655008681319174871469851438651674186954580845989842506815848247569049228964544510687474867842274539965129534423522010496312098125265954805201394328674533889252800276996743740794816765613942583738352853739373925886832264368649359654743989160079711109409379761829317285342108670862842638828852507530956647021609617232033009613290574155035527978404992089401318679371701632391974444527219412583247764630958531158935632811473121381766946573580652913146273433956637466155632607481029229971501475245525952285411506233566039576727336393952866483512983008156661172276658984928528570567607907290770494157153937115533704477438726481784453764741768438488483904959715216299604246289150347619700026945473053597224133841262347794569743429657718262936356735027539360052302777654222023223978376458455724499173373240250135337814335503423775309296519672065439270799589188895681097527741160818056207736620543937490842650200538628777479501679724763166983959901004192701756975546750861109507880946331729209002286564610610619099027111286267968032270310086936545758561421401724898271612338567205931085463263920094332952061403062120232446667601455738492146461541856071115843175874461255659819433261535165625153967342889780479832359275728204305040978307374041813896738838746585357021946118909931996756154118684775804721859624796325490486903758498071272844546930725302641105385231459755852097702047134293346276698427579697834840980512431783274546582447757423394326734918365508089449662967975085542777776315493356572746621877157338928928475872953823353078178008341110090121672934955123881789591763066148230731248271959851999596007814300961702181873041209646172745205270437769323187783767923374858971838094122093609044537164688192065346262590894882112716681907860802700102659948825932929736448164091399578880873656830239735695029088129034998710849351160390957626154890452584157646326349041353802194305197949719523583195954652686264703823807916781322940174939753932848705814115421326889357751208831813442546454305999548877431794974471249027702402764921006414750097135129762192282132853048588079616556665691269282851283489212342750020070317906421397611591898624855152411229944151998088169630806930365456653694743504943977002435758446506738616655796320043081501733796439311921684670526297201227458464570098343731847324858562480275780627346199286849575739285525815355617990415505861784690600316649373830298531299531786729634186635870065884687132053420866712449513769707583587524485209908319247199110152181052587628685161781605975901574173750915052240114931011865948978158222295641244379902131987162106404043170093715955348518544527736609012948356285499341176741524635285510195819863550241812560919785801027987995257190127113431032436673194942300173656649893357389788294908238289233295526768215261673804940626661333757436957624390889288354757597515348235388437318534245059903149543994301440545896266400319045012816355619820083330882970704574202475899207554537093471043688094162621699521214955368689813307270334441169992007736187837977971586023881079564727963681901912789804451718313392294512950230425885537541706362623886121992462006152225486719028640207270257115666948005438663077695048501891183001054706962960101392713440651218113155373509005747842979040976270606341955008488167749551253552259503437181895814008639671422554146448714433709624673835539807995573787674006604485644982165972850188986549286819150113998709664443496685184854948838545000249799100098289831333439607025887836841500210246245780099483187936628971722378984993514362436823322233744399612197488679697707763385275094538400017972639033665293374498286909140010270970758640421299242778414944170177676501812281085725850820775957687959655500049369186361295736737474084448933710390192588932248725801025725770868716803144786214935973830463350663321236677662669267066559271566217398547068204505975748203678640349151311240273988857337164828977474370899284466233598424248200446368988000285801356873180820933384187459999454222118425443484010925688129493024564635070539518264014598705577293790915
