k,a_k
167,3.746924889949354001418000049741168231734224148328481734155529198245816896656168e+238
168,2.7097581669823577975409567939528143314300383380603797616515996965328521374556327e+240
169,1.9714167174255761028645339879228352027701590092722341978227201712918715437423359e+242
170,1.4427906232017946928852899316539787756461648494310319376487652147350694509755931e+244
171,1.0621600533137304097501583571364768115612567680999246641362323773130282205641228e+246
172,7.8654463601806479947378520130993150403570296007919148061794187882922204055549326e+247
173,5.8585304966134357876378980566237988016955258948541198293385114591293569532168578e+249
174,4.3890573445229042585004791868837115012520811227578040643651545436301913558625603e+251
175,3.3071702309778896579420294103310190756988319734623817584879639582220446289374929e+253
176,2.5062837724380855362637532270973993833094300354506293424008177746627924699505395e+255
177,1.9101969926088170433357496564183038964637840609795995798046941377425883541006668e+257
178,1.4641523895659705662139895376607114467802573981453846619028081169181769609802964e+259
179,1.1286018479065845028500391567492280098550901578679021981104935925867289666725112e+261
180,8.7483849607017577203624874871055731089115005902363915795327829295378375198176074e+262
181,6.8192108214659155173594040225557159440338386583013154488543218303619845406624605e+264
182,5.3449796307160173872070218219981352257917765506381601547126635645701935029290772e+266
183,4.2126021634379834332040566904002303653615417510963466006300895108225748130653464e+268
184,3.3383678372632723468794181774108474929787399872395130525840809355439209361256881e+270
185,2.6600164060902636140332752375892831658185234381950617597782631065150235879632834e+272
186,2.1310223618583742354983798596437799330875790321762986480789849589072431026816815e+274
187,1.7164556196067351752388708975764786483518817835767843028641098065573047782679289e+276
188,1.3899701785206562161571816829269241607052425456557967684965338582439453444884929e+278
189,1.1316035574569831017314246149907018711670547575672159094736460737695219017736715e+280
190,9.2616157846409183984142891992257363189558768699861826122114026125110022856921934e+281
191,7.6202759518872522081813478083236233256880319771127638953820560526414371964704007e+283
192,6.3028082261497717871486457297816358156550343910027561299722453636018187922863055e+285
193,5.2404073120326407335937882668110424607474717621021837349872394552916895370778941e+287
194,4.3797747408867912886802961803288653762658698468309580298559635558834009100440157e+289
195,3.6794476672475910882648584094759168765325850952234341683355800542850266319190245e+291
196,3.1070345044906511166173255305270562954348669642728985678950627984011662415109699e+293
197,2.6371248750609620371434708197316807676213821041032915033033489332610436311330139e+295
198,2.2497029960931899808531871018639248054059036509850001231324927957252843360412733e+297
199,1.9289384229409859464344841150107134914912073083818793970296151915163936643630365e+299
200,1.6622607619546676352754422340174580498398626876909418669116625388953287556343156e+301
201,1.4396489078060579910419435901961012933289547229112002228809881412268588177149334e+303
202,1.2530829668429887220737179788481440993978749589842595469099335691862630818350842e+305
203,1.0961200232992622590292535045304728287362080097879875946761342261665430715373207e+307
204,9.6356453336908508283824449548684167786548093417008352724621403273811649768690399e+308
205,8.5121129220232746562019700921556593106274687263341336159692305901086525358935842e+310
206,7.5564426308557982355394713232993213415376363293298450329757178668111825730630902e+312
207,6.740785614648953847426066120728715239325923931644019112391120577972800988702637e+314
208,6.0423589621981660824799888858004680624380495788372278519262962057586956789309364e+316
209,5.4424604137133267742177371183907793856138299324894515391505595962116192238012966e+318
210,4.9256863065233313728090561958600820966001960618295697503916214355913075770775408e+320
211,4.4793087355731776956787089854810841029015168556116704243745829266910070243932468e+322
212,4.0927778725891434579757379842139285822038061351868769043518753847073044853273518e+324
213,3.7573230047506404492359168507571759039392010910384354620677756275907752201754187e+326
214,3.46563169968192353895279610649352038729265188390859195584470420057846774119838e+328
215,3.2115910052039246106946992226731229736590806275911442834294759518411255767411228e+330
216,2.9900780700993591667141284172783494382733964908313861713984975471445981472305983e+332
217,2.7967902677477548081950884720822284735689809262647143863132188303921347121749568e+334
218,2.6281070005844550644451123833752355454843377554916588698933107885319728030540568e+336
219,2.4809769985354127171979653163159479206790251872485051369860918351109151722462563e+338
220,2.3528262043669356263350760286476612705130844133891516796492668234345452845926785e+340
221,2.2414823438073153513258187015071883509161141510926232952739060955994058624530808e+342
222,2.1451130700347857755960434487727210515569084012172312928841863711735111580517687e+344
223,2.0621751980862570506442696166392167548315165812005596893199814334588075464357414e+346
224,1.991373041468559953757498939317933465807905589433889001886132675105705465355347e+348
225,1.9316242590189046121627506422574845652830172957669509659911110877636023906143892e+350
226,1.8820319368128803359505396183628220625769214631438033475845981824487421890318072e+352
227,1.8418618847655626561321609346530733612313249628685497823208503356070563639689724e+354
228,1.8105243339108456005190186301523085227473141319989543368035535533249012305540014e+356
229,1.7875593887223731633853561004841623276143682817226450820093602394567632643391708e+358
230,1.7726257276143682432767166029892745402476430052248043350208443285761088182389106e+360
231,1.765492160612904210324761560952207654462520705609757574839248524103411794592573e+362
232,1.7660317515186434414016267095483166402991866637887570567895800950237085939200266e+364
233,1.7742182971242022296382041056696324114174461707957747600128735425235460108987318e+366
234,1.7901250319175942964519289452895931574505947897512670566287534505743262558550351e+368
235,1.8139254963948359461029724968183371604790793419152455255918517534404237301809088e+370
236,1.8458965734674227056554783522754078698100307490890420526525765499896974878149758e+372
237,1.8864237631267501854757103443749927092191664094064413387226188729422974010630895e+374
238,1.9360088330857178601169355314376559322517847180793643087027827582308231020465197e+376
239,1.9952800551747025896520716059885438914232862907516139087329523395092656614647789e+378
240,2.0650053166147344165917935912990246188518679753176365025399569295854766255393986e+380
241,2.1461084850193393110350269018490818510079872972894017485997241889335015680338001e+382
242,2.239689509632948576884119592385237134880177548081117396351131650391353541734736e+384
243,2.3470488630623321749867246011320898595147027420723049600946907632341224880116161e+386
244,2.4697170725832323431997125324456378637196842796177176562437959754790799672242462e+388
245,2.6094902640578066206413835297525743371955862309761747182157442305154798910585584e+390
246,2.7684728519980525657424646355193372935681720087863228679597686533491234188689362e+392
247,2.9491287655198073801842823140752914246304378321289060783369669937907564247223177e+394
248,3.1543429132350160162668623629232632327032231162854803544985107255625690224878982e+396
249,3.3874949747312206754836441642670068490438749770890989196068251953742557996884657e+398
250,3.6525480799746900824089316750743066282160499710394279667076509221640547599996086e+400
251,3.9541555230913609093031887458270144990566574521147834758601465907022612377255691e+402
252,4.2977893816711045288279535866741151526793198692050368377874028572809979575484045e+404
253,4.6898958125416064157968462263214804377857074020491005225907101030965670604843213e+406
254,5.1380829148436720659343612380778405266531600658400990380148454864239238372350536e+408
255,5.6513484482603597831638933298248379730199961238172164357193882614127900230967945e+410
256,6.2403564409339572659904555316908884796974496430891564254457308876477021684905897e+412
257,6.9177739103463447112179385736385212143899036880104701712852679866989232130234145e+414
258,7.6986816692092494416803039156435318149407163941424246162198342809459178820648564e+416
259,8.6010766481496600635443428102881900073105443492684925592350730564403207685603304e+418
260,9.6464875312154759746389720817884201026649722668336852508594347090965354477860784e+420
261,1.0860731017646214298217128851975885776028121944579315792400479906271400170765998e+423
262,1.2274843014175980730933043318594214805508530871416674599447528941339262027347611e+425
263,1.3926227939597069015558053525064341859536664955711580937125631755973230842249733e+427
264,1.5860080621830456498810214435329707823578340823635447441999411643830024939743457e+429
265,1.8131149679958832330615611309276248417468505562356731527524220873579009837765115e+431
266,2.0805929709225157418455781729080870046070867309539581171589558403261843752024327e+433
267,2.3965393196969153073916672086624076164408166323325411235575670746095594102960423e+435
268,2.7708403419631398224948843912937360281468746864599505117035030084781650721965231e+437
269,3.2155988602778611785556282534604586814615514620734485421207580692425551282406462e+439
270,3.7456707984982542861674864474337995465905628960507537060408791038425948120085633e+441
271,4.3793405549628990539693964562356446806890868161797609518102661768765284078696022e+443
272,5.1391731600500870468280427044479527626278182715872328446851902055947630835874801e+445
273,6.0530922025273068600609118843265951298354482987196319065834158048640622478601121e+447
274,7.1557467906227255232400322097778183125682199471056724811918374004356348712828088e+449
275,8.4902494555000932487286566238141278718816746580835770884509176355902593933325958e+451
276,1.0110391295389595814891391614313589810050668672337071232311354275798536760675955e+454
277,1.2083472646391819329949288101246360610639614671492799781421187238062567310805221e+456
278,1.4493929616947671860493080453872597460011285728856109835330672806314394232785228e+458
279,1.744799223473826682294355360818097694649692498511328343594219629066140727292011e+460
280,2.1079683147038779022283769314224577457060901680529954367296350406950917484332327e+462
281,2.555856272558421409422837687825609684277005789047059889182054789940166474833423e+464
282,3.1099755049219472584049861956679939789850886292671661039942356632270780188924521e+466
283,3.7976960361221351317842844287444447386380245178510762064885713119421701258566024e+468
284,4.6539387818133501574937070406695454896033596033891835266579648425552165144988302e+470
285,5.7233847452322399788381560828444435019697372221739023529187729175997970624810056e+472
286,7.0633649155685929522882702637212735989528899207615155371748826549062474812517778e+474
287,8.7476505793693086769829655023233884788340815982837661779915016145640227961366435e+476
288,1.087143773023327751247883466894838331026664136178142410782866549347163996963556e+479
289,1.355791912726740754022636901341948907989806541331236674957568772862240154067254e+481
290,1.69669727017418650053047079734380040443214024029688466214616948880634720430097e+483
291,2.1306678360518630057781351429090059339062479984175349330741240818804528834047642e+485
292,2.6848624587941895970502551635502082482445307862260154240287785013009015798985745e+487
293,3.3948306203782319069152544684883003705976688473265319452207640448095933825122165e+489
294,4.3072379261578389225817368671433959532856903108704997507525625877496241391587719e+491
295,5.4835175664261234017615042217741222137576934505392364849119064031443369456884974e+493
296,7.0047754446231979612211597719822885905127226838657108795866759508464241405364353e+495
297,8.9783970626499670304991136996409244475889619580958917068850538802019510047712365e+497
298,1.1546970443886100943987776512659733906548699105555473085015698808127180728301417e+500
299,1.4900369350450521801080962077623688637922529186641995248996138738582391909336516e+502
300,1.9292160089904997436145322747831542152452338127853371205119158443624971817956007e+504
301,2.5061938906504024086015498719717738758627159473086082577762767240843271224819656e+506
302,3.2665825568911079920406585511885015405906636312099795412677266668678406810663687e+508
303,4.2718203418928863856279724246304062524805227233037045585036777503753581455648257e+510
304,5.6049007720692415387154806159315449847090293482290089294880637907693598414889524e+512
305,7.3782566106660958436114664813712249347324634875363290673682678080963317371948974e+514
306,9.744639174807700961959979562014877948526416830193881630474608821958673867647042e+516
307,1.2912171378049520764750075519881203561679400237702924793698667447329592776156471e+519
308,1.7165231901990262044765988995413665061501821700327965930866964312096939756627392e+521
309,2.2893507505203959715326509433645637290724016931060824695847061020393970987156003e+523
310,3.0632517231398666630369994339168922063508770963674434938939882178779937898023118e+525
311,4.1120290977917039822594868757779034094804303096693951164741041849339882477185028e+527
312,5.5376856028184534122286436183101575912788917739185147418752834253788887712546632e+529
313,7.4816010433363305964064991520184232216795210160429051439741271086153269394596186e+531
314,1.0140292189538027574808103448357724334865510804803774599750668454747642485396167e+534
315,1.3787693919439089751279834711599271575462207262413226976918849748929604793088574e+536
316,1.8806744953064607877761951632877096467435298614196173170975631401136901048037756e+538
317,2.5734284428687862456088415786214434268593018311506728580648547578960409096898118e+540
318,3.532504066105763114294327425156079900322038648431506200898734837648568950528599e+542
319,4.8643076521813149087023265082222764946071671463795188124237832842691065760371783e+544
320,6.7192824299316085467885929142432584311919426262445213042976647244783419842020678e+546
321,9.3107354438937969987088803573939297605308607835983824160108577052012651560611319e+548
322,1.2941960391818811341285045728535159215292884893610922914597845181430683337730799e+551
323,1.804541693238317755960507891698090682528466959210786080253849918641344701848982e+553
324,2.5239477601305744680491752068161668343316159500435414045175852911888585579385395e+555
325,3.5410839864688932294846947950548194253735556201897906924936890195399454407480177e+557
326,4.9834531635643216682851675448032811783541399744576643414570072166721725191276614e+559
327,7.0349126841724238449950951961231265217610575545368299749206013354185668752453503e+561
328,9.9613255319534261056892007990329115411755908327188349241036000903963498401683855e+563
329,1.4148212833520230192984789006545788426375439705935715353192568641955579020070651e+566
330,2.0156170785741998755054028532523995809787496554677654914193028849753058250197968e+568
331,2.8802650639747808141625265791498292784597028849625031446034518456162710622839366e+570
332,4.1282964711521711671479429120989963420974452475511855501251102349274774369884884e+572
333,5.9349809737349262048239904133367222396485185017815994418071706998411187877290103e+574
334,8.5580313918810485095874182948943591676906037790183472246036808302057658595382223e+576
335,1.2377433304747665373249901752265812005703470582689935420066952399621196939980931e+579
336,1.795500776951527390842605305323322425918619416706086219796974048933695318641084e+581
337,2.6123719594537760583309382447284911465796194005092636628973204353123472023257966e+583
338,3.8121940292050555301621536156399700991374932563111369150534614293955626718571865e+585
339,5.5795827603490099006207531208386749386800624947546189796305668048564007394517338e+587
340,8.1905184561519908648667897551739565509943465983058867540613516087304445178103184e+589
341,1.2058692671541836698938771020561449158047128745707808046932231594459561570394184e+592
342,1.7805922059561310345353934185890134900050595296339771602870595706408381568730418e+594
343,2.6369408155584526083727141046739177951389626219872674912971838203998685693807617e+596
344,3.9165552502174589775074243479751506976620712616301534280913084000809098857707633e+598
345,5.8340802948950968889396940233555977833800293067820768700648310062923474162146485e+600
346,8.715677394120055478241470672526122913897953925607476075969021794543790534977845e+602
347,1.3058306051219584876442766105994526057975899059663304214206080060504556705193795e+605
348,1.9621213521740120763947456122247490812691284244568041363356960739640032116333939e+607
349,2.9567499811880182655536588403252185233271862567392151205628002219270801819039129e+609
350,4.4683735655151638664270919968778280054370080385295935246582418232208242177447848e+611
351,6.7721553527177551722701574631437399101985338521470203770034127673687824654287348e+613
352,1.0293033182895736966927164040100530635136044805578828262968352543905677363737887e+616
353,1.568900246069383992700858105970729023868971821971062238033804086437190498452147e+618
354,2.398166225508493888440379747028978200072399322819306405244372986055447252237535e+620
355,3.67613745334277358627469775384071988641342389122139407002337505001398224982477e+622
356,5.6510512209776142336371102854317968206218088838753420039919310574999014694161052e+624
357,8.7114077718421790616602113798813058138030974357149734821956033946822889008444689e+626
358,1.3466837300131793755999462297936755776307391015765510495429428444067174422187572e+629
359,2.0876497938287135214476876322118864493773252753488189466821633067008409614418324e+631
360,3.2453463771080777910843530372051548647134809086386800785217255225727004168604222e+633
361,5.0590907651300609991373903689116369615083888607703427783758769875844972456456903e+635
362,7.9083984375296387224517844099111232229562916170710635456300100678970479891370788e+637
363,1.2396695544780854426155156554763457704161120179638383319274482126519339405967869e+640
364,1.948593899230896972688903191335425333802805012429356138813313855141228298872349e+642
365,3.071365174714240794591399705897450469247540299207146344072802352784735498276669e+644
366,4.854371498819288183077327201498375059869334288570956187362088331294685267545681e+646
367,7.6934784195559386992703117238497114583134224099895121978780486210794494881799698e+648
368,1.2226366378920023696332403567050451324304789075374324247686715400701895891911563e+651
369,1.9482908144767808398098004769925185054537499530081879612544253594555953827552377e+653
370,3.1130684120299055024151210064282716731156387557960514592811445300580637685283496e+655
371,4.9876832120207750299403267609231732864142117861604289875107999477909482026122251e+657
372,8.0127427961527142978352188980901620340473084537131029942853913869045994428564584e+659
373,1.2907214614442505489909780346681939698032181456075698252650683092841828491096917e+662
374,2.0847294941101456329491022862067098708226024618445643921318515283743702718622603e+664
375,3.3762113015461870792414947084231919277441360794501331511206727802153503393346428e+666
376,5.4823802284291349298436722256349708596212256992295823170078114174486827563461627e+668
377,8.9261714134370315415897865090440111425129392347395201567049705588393345885374967e+670
378,1.4571852199423922102797625516650914495885167687318604444406596928100617118322325e+673
379,2.3851445396641397848836219834178939175129683980905405784140975877442242394267322e+675
380,3.9143712931998088156295897854907262801599760713319073357578862815204786865798797e+677
381,6.441005656603035379195205932237316906011835477684274975611375579558238194348793e+679
382,1.062641281702898406406585463967940146366134170046861260610455677835721618938387e+682
383,1.7577537574041046354756006059828969168168510768533163304884428157642545152839725e+684
384,2.9151758612834170027153909288490187453221721050462683043285030364894418314484902e+686
385,4.8473446085631572586054826209256988409201067256046946343047396870220930590011349e+688
386,8.0811375644712925342803570317353208633686069588275925602798614785223426039881611e+690
387,1.3507271876575738013805534273915717139240734049735032788546993124540755688802275e+693
388,2.2635307899445300416363886692034900037428319545707045136283022028861784957235907e+695
389,3.8029962312877239421006427751560294046214664292138816364483467230925753837593449e+697
390,6.4059452538578847589259601358141994197013017844444140562625672047750166039609337e+699
391,1.0818212799296765390583024932692798081498891283845930608816678024759110834010119e+702
392,1.8316392081240766358302316259278047656358454766788049547465947185489155252422272e+704
393,3.1090923119881342778519552830235074172979999279466607700978536496697547672268374e+706
394,5.290951129361907950265983317621280383107163556412928223488536589904610742414674e+708
395,9.0268768923320677112910556702967922949925097654809710666450213469680432875328783e+710
396,1.5439816268916950469744796193591790113299403202862923684908379508301325718142529e+713
397,2.6475537876974414050573872511358577225898304645378083840359683713551936538517338e+715
398,4.5513762863292327605914343571923562846056419270246315045028003506118076521332345e+717
399,7.8439212340377779511549551056424369657462037733470902590878879836440027217262698e+719
400,1.3552315241624742608721080099776586246140964668305430212302963991911677608042393e+722
401,2.3473661011657419467469727040894689183142921289767443220532629875471141209577911e+724
402,4.0759843677688778127369809695628655387754599368551937409378429763224769931610175e+726
403,7.095219544999118727377684498010852771644999020118895792002201585256949312751152e+728
404,1.2381638696360597265900134339491936548012781156395254295090940017495236552293305e+731
405,2.1660411443043734019891859082406645216850009837657249758903770269323418989472046e+733
406,3.7986466950745206305327094834854087921273875994257307280027393390508460323407159e+735
407,6.6782409053315873857888838694204419424021906675618520515637511311510431005004301e+737
408,1.1769651510666894910566882700550854243329030728553602239576492094276193181993895e+740
