k,a_k
1011,1.0962411880091298291595119750936576967919129220998893849615730736100530984505404e+2231
1012,4.7990859925196227190500121171974439742869786702967825001231355051421105543712063e+2233
1013,2.1030049946674146689393992473702814754221989217094282182054663951749258683081586e+2236
1014,9.2246735934953027179299604277515783955826792606241112949557217635807991222410976e+2238
1015,4.050328242275194735179505162951544271256786845627443237138178910228444992521709e+2241
1016,1.7801537707712866234496727819134718696088157702762862142815020481588951900812722e+2244
1017,7.8316357703779031068125358115412903321274332816409583500769770827622592399038651e+2246
1018,3.4488530315168683848744047702522304779389256016176416415161385708838778046024434e+2249
1019,1.5202804762870521588435706937802317661372318827283482372541044632575411117349794e+2252
1020,6.708094212139968730460977681512696569664420681348552975568139805117730073475001e+2254
1021,2.9627879877456287631302264009758008657171072181363963697868208407914856078958951e+2257
1022,1.3098681012744067582379661642340996930231553942889855399276902622020369341777515e+2260
1023,5.7966851147861896335172887936381840907351517427648726183718210547256679797866004e+2262
1024,2.5677727728355835180668337906031070292892984967174429838566150105201560246546722e+2265
1025,1.1385649006539158688474476405903462409567445051417864175481019036245040003205069e+2268
1026,5.0533909794442302420487268016225507377713688439111942513049870737452339376256407e+2270
1027,2.2450783630635972621411693093925901316997100738807322541765904340398918051565984e+2273
1028,9.983968212854816058919118215736046778009797999446854780133379708237584393147728e+2275
1029,4.4442404182383394106299718739224394950633802041161766353663478769060262570153413e+2278
1030,1.9802232660056287407566061633581922050361791158313772376416786928523208208729208e+2281
1031,8.8318690598882730657951726246322301148628217449512951058031191541897220238317071e+2283
1032,3.9428705960765551755528745948487762348865246029541821000345974534239094480755103e+2286
1033,1.761949500877213474042347318117510799297668745329170335282827574503354371530673e+2289
1034,7.8812483523136819535588111195743402747158287017376821039015557887498808762360176e+2291
1035,3.5287166395367640067482991173521057068052478189448098368137444505604726658744934e+2294
1036,1.5814605670840990320281291977978731829994337710737127134939407226264330047573776e+2297
1037,7.0944601576020321788723877665535610848878061607672906106327039344031833650775995e+2299
1038,3.1856593987827805710956065878448261449120181127135525753787228233118910407876936e+2302
1039,1.4318513155594880902916298997877810000804653538937921092109648046022799821338003e+2305
1040,6.4419106701457923378399668811400039790089381219554384964580189047988727145183398e+2307
1041,2.9010102553488792339808804791431231467593762841409279630141175589200046879074783e+2310
1042,1.3076792095629516978162484660836095673198616510315863328219849441298168424153519e+2313
1043,5.9002465873504978719036231517610071193050066398408307197691491775498916186676071e+2315
1044,2.6647452332788005206880636247780823054508820044420131753177110613659123896364132e+2318
1045,1.2046403743885587538433205864131664736122205169294169346050290785288164577020391e+2321
1046,5.4509842375045325972583896163525437080203760603783309457466105121295579232491204e+2323
1047,2.4689246206122684390644995070897766901628325238272303336653474821700672244304145e+2326
1048,1.1193237814501660102751998695486972664518315050522783076558464119309840475911142e+2329
1049,5.0794680304365166032032752373355667636487318753380917414075754154351935248430866e+2331
1050,2.3072514945925484305706921499278683816563846825961871512299779620793867584974808e+2334
1051,1.0490240632839291137846370181816786811438253015757080438569968657349611938492536e+2337
1052,4.7740765762649945387129275478391188039940066103127305228444546999897564370807255e+2339
1053,2.1747349490499812299923741988431265679678536056080484436830298659438642674064193e+2342
1054,9.9159862791640794022827387763892561013238079443010994976153457583079024803407036e+2344
1055,4.5256163950712787540072470054758118887116608782176573321353995139727331079839542e+2347
1056,2.0674328310769519342559687370550657633927352602289854270611211280469044730629636e+2350
1057,9.4535850493254322439418778273048851869839683078668593152656576796087514779810327e+2352
1058,4.3268588780685627403556673329889985548841248377359523253040352572221243093958687e+2355
1059,1.9822553796714174641589451589420258798216523035903795301673640720593989422193808e+2358
1060,9.0898511364810941741282712751826524867269448229693957541602723998986947072056394e+2360
1061,4.172187721997062721000454673486485591778120702883255237940458823150233620431273e+2363
1062,1.9168160097463354147122773341180231299936814590726316696069524042981577563104308e+2366
1063,8.814671810711853717354787844074821126740054111264267351592455057331971062220773e+2368
1064,4.0573326243381426443678719486197903802954119336380385148781257865625265519876896e+2371
1065,1.8693190907779042885495054514317702368557100029308250689349784485138810920627091e+2374
1066,8.6205355725700258060168917300430297188795596373869022727018150120670853927421658e+2376
1067,3.9791714428949906830817942158781935135394258713570950437363490048767892001853096e+2379
1068,1.8384772820755586544005561749175696407389883501877751869662944313427346765408811e+2382
1069,8.5021882468612618689840408036388115728181526024423734199062217128268263138714654e+2384
1070,3.9355879001041941715676075884795706170800073503043608991044043863924945411302598e+2387
1071,1.8234530612579320151203742503482019098965618668083213103434178728635929072927159e+2390
1072,8.4563948310916546591739087556381946807865931261871089135226917542544715964078035e+2392
1073,3.925375697147791336813245931357946734919096060777009919629585500423686199224222e+2395
1074,1.8238207067163406026073566739832497677822094941233466722097548886708969226413474e+2398
1075,8.481791909061378645549111149170317573767536256418984008719201163666394934554927e+2400
1076,3.9481829289622299860868414586954089510813869687905042406294566772362175490295637e+2403
1077,1.8395463098077628718148553718140831269199299351155569918913788180058304143306948e+2406
1078,8.5788211838829286951457789847260539444557604429778790386628952564526926894426514e+2408
1079,4.0044932145238420506317577175252524880497954349572522202345549968196945822769975e+2411
1080,1.8709845079654302455140040291040981910168796076338001173372254880492477534940803e+2414
1081,8.7497396491980373438407209827110529628682717167329473061013120642063831573522731e+2416
1082,4.0956421824454047923798321950473987464009270232977157414936114104004081502847958e+2419
1083,1.9188916354169440099273605003955353329053768162188759133255313001786708365161075e+2422
1084,8.9987064966861631825288111659105309581641209733069504230454420741159037280598523e+2424
1085,4.2238700548179454490197167194072697309985956859684321483741785232662396409130458e+2427
1086,1.984455962049640843175683815198873110116769195956135218413508926198377605160895e+2430
1087,9.3319514059885217123608965550548377461411285103838175114452311895135623924589692e+2432
1088,4.3924132139431709395609692412996953279516535557006719548583504883290817006831409e+2435
1089,2.0693467076833034155600455326682217646171503157321106636950810743201048899584427e+2438
1090,9.758033727215449471921640507973981586762505689326425062253859463070710504478045e+2440
1091,4.6056399806387468494021176686721170083543483937846892229519151402882164479335997e+2443
1092,2.175784656352286602837864248828056965044751211262122504969389183873374480335264e+2446
1093,1.0288207619476615251939338534201108222136976014170037039019567236168848428149692e+2449
1094,4.8692385599027987757898809765800922019693552859831378611262978151698262317755979e+2451
1095,2.3066385414113047069957468159518904268034006455996223195783925733925166851673572e+2454
1096,1.0936914885472698924135956750844487760262601551023631293953756222853065969132262e+2457
1097,5.190468434864805823260586974424857214192451265814595838092142659979536044628285e+2459
1098,2.4655530344514581803685184443301539594094020018745882485313173029352822051100676e+2462
1099,1.1722435578404280201040611462155587382420901225167437350521513107478240107503468e+2465
1100,5.5784906829307466294826637905633474269842775401830644214903358919936162829866217e+2467
1101,2.6571162854254972231986800227463890940389298830989916048009700459172609649344673e+2470
1102,1.2667737144044433890954210275627200957182101555137832485133713616968835283462982e+2473
1103,6.0447981000251525105360747691963153529680831351890414721038030083122543755004981e+2475
1104,2.8870777070329569548534284690510115006880559557259530548078963624163920981686899e+2478
1105,1.380157681223282789139294782411323537978163295286743585115029051950584823104914e+2481
1106,6.6037731179180395486994530009228041720712600037256471404982306060851411326187656e+2483
1107,3.1626303133098011403136231675899003058128011071226796693898916260952291437659639e+2486
1108,1.5159930400725864001187936312951546660699353791531468129061834112307018779133168e+2489
1109,7.2734109195124955157989162164588269554793649163169380641971654619917210635116691e+2491
1110,3.4927767367353776981077837707327599577253515609433663895099220276887567173530034e+2494
1111,1.6787845321472930478745829409548717670905017021234882037675954586588345061562388e+2497
1112,8.0762577648647160913434754308511849622114978916590055938214542100292980433814754e+2499
1113,3.8888045077287292850118575770531325156304676702388108547107243539025395536007887e+2502
1114,1.8741848698282917125821052398395585672310409379022333671659517453778110275037994e+2505
1115,9.0406315327549213484725586591703488969714258760474654726082476287265048018310909e+2507
1116,4.3649049040792073397899200219279212901097716840424061838097073753691694175569163e+2510
1117,2.1093086320112657661662295136158260302437753687274143937424536459867627413862058e+2513
1118,1.0202214519130427201180183691314619980864159947613803211085916215789961293455167e+2516
1119,4.9389815263631297997087175878736260484489479378100107978553842958873292842777735e+2518
1120,2.393142913051568491268519513242391014222296068656028631895240511777652588962205e+2521
1121,1.1606139931891746234511596239700510536720171151713805144913412477243080610621705e+2524
1122,5.6337109320409871948543071632465229875390282380405710068041656354403375621336607e+2526
1123,2.7370867343195707743202416115787178840852379165324716216971157477208690344727147e+2529
1124,1.3309736531439992695858187331402653905575237355318049209774509878524936990171509e+2532
1125,6.4779398562000539433399994554950018553472766778928893424525515689998514495697768e+2534
1126,3.1556626873413701481466109460049458754465613438441142962993975250101649053353961e+2537
1127,1.5386155068627830912296247566152563578212414784804184332694562852492821379140189e+2540
1128,7.5085341469472859827771699564823538474481931778205386957612767279003432787527764e+2542
1129,3.6674601021888222207750969918191777177780567122520663858810389750408647890625164e+2545
1130,1.7929182051638503604564474526033425206968512367823009564365286012275759937665988e+2548
1131,8.7728369319398836267717822649648401912025054777098009100224944199951054600035694e+2550
1132,4.2963909904745035279704657699269937733054088473211365033781197259334215548574707e+2553
1133,2.1059660155709467068620315718149405250936113747034951092110834678622439829107152e+2556
1134,1.0331952529805521825596839479913847006807868585385512714464208941332006851378596e+2559
1135,5.0733706191025895879680712445011279649847152245886139339821567289622969632178086e+2561
1136,2.4934093456499149224039287425157995150174190595463958502716488080529148904882609e+2564
1137,1.2265155124931837267262817221258720036625837540783368285767027505291778760718164e+2567
1138,6.038577441048855059497822431913720378456489114616031775384423864726937908403528e+2569
1139,2.9756238542993744441456030529336163018778853929488119044870176513821942638110174e+2572
1140,1.4675837155179607951765763319540571699316721104703958732819615471024690619868137e+2575
1141,7.2445074445714838212539726608444827345970689767878642814969135352149915330367912e+2577
1142,3.5792796742053033593792805458595152452400591737456516342098600657248544860993535e+2580
1143,1.7699576047348175245323858786922363460791337257112301070914881568130942304856218e+2583
1144,8.7601233079518294148077220391020163836799222060177013588074702908985231222366128e+2585
1145,4.339476771192927080955111592908690257776745197555313992862449968461888190676639e+2588
1146,2.1515130168597209076805203396890237200792912515621290953609930309862927121040525e+2591
1147,1.0676520002098064908982134771019184284754508198664168672040825160028193848641896e+2594
1148,5.3026658112873213305662318088439123806362903466047306387499628710071479666372366e+2596
1149,2.6359505964517310091031977998502351420887350232733684865124148103570732200617173e+2599
1150,1.3114701644257782728455720823208724989265796674638521522689449608041935440775416e+2602
1151,6.5306645162271249081196562906015472371288089184489057395938963404828016478499331e+2604
1152,3.2548712650451999067412127229579562511096664647523962594818283465495466718830527e+2607
1153,1.6236312917254781993621205871474825546687081088478229989826243243276817215107189e+2610
1154,8.1062097422753678883208176460984686246010248747632111688135314246160610836679829e+2612
1155,4.0506503912885068248010873030005795927150490574016134103994998202632871190398972e+2615
1156,2.025852680048120922560540061997859947831837029345531881387031601044151279204507e+2618
1157,1.0140673698931748612236981154778190343825359170170807765509005715292619908286211e+2621
1158,5.080439461176215743558276536124053913472962789716754686668841542515885323999232e+2623
1159,2.5474809935405754212523080854597057815836844569117242674413217459510513246500521e+2626
1160,1.2784845968907863249197721037356346847906457009889355564727701101294525846703031e+2629
1161,6.4217678277043266511784535825234086613083690961207589493698868871801090291040821e+2631
1162,3.2284043942090109815949985795551071471716841545748151016231214397799337948551556e+2634
1163,1.6244081769174958276544455733730035790620802520281590535297415888092215681709919e+2637
1164,8.1804273121696215495724085737799835552435450501430990465357476665957483321549909e+2639
1165,4.1231589544661948689543225970379564005067100562782474592348047217070767441747311e+2642
1166,2.0799701863492201154346085263224739775749095527627698034074472558371621737197732e+2645
1167,1.0501631291655988002354514464141314107877668387752562953890123129112444454992708e+2648
1168,5.3067512082145721710473402552219961053013354391059596098144844529547181468776672e+2650
1169,2.6839392069421082589070616743319399443949953645336171396144984648839993954722274e+2653
1170,1.3585896108429999419334248753567682475922701997887107691319671584632909843577589e+2656
1171,6.8829601265706273108607403819523347914725183698305180705251753437642770963248352e+2658
1172,3.4900628719169166609016297750545008077373380681170030366043888328449363206962865e+2661
1173,1.7711769979735438057068509919467225023457192293736967851424944522559713588943629e+2664
1174,8.996240889618137811430147023296851604945540479391700113123200985653402028195391e+2666
1175,4.5733061193343701747688313188451541047758627670272105082449539130257234241440514e+2669
1176,2.326854555318312791507367984496885879123189045207113137289096602562627185854914e+2672
1177,1.1848889719041600881645561516800136266312222740054357702897097869159367502801832e+2675
1178,6.038863559922130123980403652420183792046442699284142051370131680351538403909777e+2677
1179,3.0803609152004480827358509027045968916568720778532038534174744881687471973326376e+2680
1180,1.5725936039365227119077168000816012168611083298179210607868173117974222061593651e+2683
1181,8.0352539526622391606631479109908182752575318135585876279623341990150652751392906e+2685
1182,4.1091367895426954436997395235041635007100584683957343898620656093308224532161665e+2688
1183,2.1031447711202049785337689122059031459575767058203598112233674050573047757990689e+2691
1184,1.07734550936112145992406814816538368955265619251167426971525731586876230749388e+2694
1185,5.5234165879617005316661689984762197988543782259977457283558573976951775668083916e+2696
1186,2.8341787743298818076428867328776449148554646295419417026777546299947227150164765e+2699
1187,1.4555027168707079301956532554954082247372357978590070530471687019009438604001504e+2702
1188,7.4810891275765755446781685822093663948664549471485681480785277431490813340921155e+2704
1189,3.8484190711330189539361037852847670454520709662822762124966636478450512113430193e+2707
1190,1.9813687118965491075954480548030918589323054229051678998253107486329292883726941e+2710
1191,1.0209708656106319550607333110157551321267870995712650925726354042002240918377746e+2713
1192,5.2653372953298314698357129545766973130707612328836812453605868626824126578809272e+2715
1193,2.7177126645133359020021568810729273307491506119032919162148725281944453802563063e+2718
1194,1.4039287468906811009819655073342124094164265264469283808175076473596737785305119e+2721
1195,7.2585601101630139012685576402249589786004734075325123374144279639619397799718608e+2723
1196,3.7559470955175560453175887251056874156042914657334488910063929636739964068495856e+2726
1197,1.9451438691192227106923259557183911605988852266401762795674214632275852172172626e+2729
1198,1.0082006218682482777347367028910645684819186103843014127828063784445489971144694e+2732
1199,5.2300381908632077007237575912407787466404877028617996800532666752057446845188523e+2734
1200,2.7153456670897647348052219663624786307250520030856846976635294811980838974428451e+2737
1201,1.4109364379640467639647071251774673524233649420456054399154275020440295021383806e+2740
1202,7.3375578074504678632792905694645571935621390618804678577378526312934081583869516e+2742
1203,3.8190652775707163153253178936254397492416871981606285198340163505347440272163163e+2745
1204,1.9894076628919563943394587428661707385629757288356918410807324889087659175428132e+2748
1205,1.0371733523537985915417057009303823873596798941234470600705002842586723612644296e+2751
1206,5.4117717718924108839126586658782204438164630691794021796533154965534059219460592e+2753
1207,2.8261021541662139900025907320936930591824350095590751481373646319829758327606777e+2756
1208,1.4770534138335757757732137860306831921523399876070548119406033873878816467075993e+2759
1209,7.726169094271444833583364498876755711211478123648096411160365873197700489988407e+2761
1210,4.044749060498185546541409667945669697591354294469909588727704309662699478542072e+2764
1211,2.1192296694179171231905828191722877177767683144215611398496717603087754210454745e+2767
1212,1.1112793397993325959093376151666826732247902218464384602421976653601220130780862e+2770
1213,5.8321264424767237139376314318607106487405186523995707092122478490784215669206643e+2772
1214,3.0632948596863839858026256274863125754124148908641460630535146133299176039570318e+2775
1215,1.6103065461035459312798283572345350810085663798331231180177342843894671952503337e+2778
1216,8.4719991811951990567832720376568809315923858074284195466124675589866404746203156e+2780
1217,4.4608800769785941210461821589315601834570489819528530863269755585897970601023647e+2783
1218,2.3507811182283746987688914295146233561963094273281262850435389413419010014595753e+2786
1219,1.2398254551513192010028796873907891136885626691199119092585054199827834779284121e+2789
1220,6.54433195338273232566526906265347796632560138777199236337382111020652288362252e+2791
1221,3.4572136275242821924637435593882402680514086769377384394255964051660760638925154e+2794
1222,1.8278600658980966929999706444348287707528106240237013049664787066442828078903988e+2797
1223,9.6719760952484457158481046531642374945837283160304269427090562318850392648327669e+2799
1224,5.1220372749384402341399683906769634369410030174134697486332293705389694059153906e+2802
1225,2.7147210778479039754543548651347135337316323277326789697742348435202630048570942e+2805
1226,1.4399995798784100693761888108168382085478110865324921820870594888532801126413637e+2808
1227,7.6445846955494773297482460485797359746180247155591065848565034043404584375778422e+2810
1228,4.0616221585724160404723533891281875228745368189828067952577255098828981754902896e+2813
1229,2.159727440315738215513821938538156098575895320810141492006279923137346887882686e+2816
1230,1.1493489095110145278059961240517263961115452211577616641585303808027857016168986e+2819
1231,6.1215028757945997316165272041919416650952714956592336258198411779350089930076344e+2821
1232,3.2630007109077544767424835141847664112246737731518509065068068855601697558288061e+2824
1233,1.740720056115019114615882603500614250814325560086164599418109961265186726275741e+2827
1234,9.2937945147795281670123129567817746805270936323853717224109923793851089237313656e+2829
1235,4.9660293422668934257589771942925658643820468698072608765746170588238944246242571e+2832
1236,2.6556894835500996542449536299456720946361686503377004444126404568544356834731293e+2835
1237,1.4213362050425476548487969868085637630960495914410226959943653760160869213707487e+2838
1238,7.6132058375730166160634231209434193431210246382004909058179576483127336513561372e+2840
1239,4.0812130764419052348999594116278782988072668169919097524491520042526518817589834e+2843
1240,2.1895840866024934592822099338164517747948201227173410666512436858261316976283162e+2846
1241,1.1756670992602127164092177875405145047784577364126867670613445892286791046130777e+2849
1242,6.3176737833159749002700071896348731707006950188152944455206837000540940487821338e+2851
1243,3.3976594193999624621898255032354957962135147608289378984415272749126053578672967e+2854
1244,1.8287402399773345660553464477275864127597653408161371182523252842953489359042054e+2857
1245,9.8508442034301494438468447326164368931627352665697640867772447969308692157224617e+2859
1246,5.3106031672387186219965729289536551500258919152600671654664034826629576705026975e+2862
1247,2.8652527630430140316271723845627236864035404663891085999879816740796496524332188e+2865
1248,1.54714294174458279800017925425174834938555514204778271253794022484294420325081e+2868
1249,8.3607660634788639754213421954750893106499144815137308375973946967972270120623656e+2870
1250,4.5217813248348696979544126463930862722945992485095458197440443951186226251417042e+2873
1251,2.4474882402800494237310954247921209316366547595444478955886511193286985534454428e+2876
1252,1.3258029094232971553050272346706071958969301486062431333535339048604242532607925e+2879
1253,7.1876072851547063491065485108039056743157228649679902004323214486234220794041604e+2881
1254,3.8997471930545476171259080337639600924417879560220433100306832372190612337893913e+2884
1255,2.1175566271516500650770728716460906830760551805483748730507073759352597136436566e+2887
1256,1.1507468650314159064708855299856485862501516409171754386803507868561974053488186e+2890
1257,6.2585032318804654226023545416666949623637499664326125162868657356534138632883951e+2892
1258,3.4064874940602049307148221371063203100078796586262646446767634060630317173835006e+2895
1259,1.8556175859065849036549142358926710775757844303853093299223648001878547118580647e+2898
1260,1.011614973394763331395099377424851227764743884593147244534946971751549243099522e+2901
1261,5.519335988767981862439948999039809004853976213208486201646812854291368783245014e+2903
1262,3.0137203929792798256141183803759414005790694206847406772192641819103207881953775e+2906
1263,1.6468852843210096920171307424117935376273583681186508796809786100969042853834454e+2909
1264,9.0067422814405646190802730171541086641513012813531377802282038896844914658912261e+2911
1265,4.9296472754343407875390330479623281184910110216120134647728670060996628822828904e+2914
1266,2.7002713382492168130144426896079375612077454894350112174079565836153316909518564e+2917
1267,1.4802741222753996598006300684328313843761040732811029650160803295529403502925604e+2920
1268,8.1211923320201298646766278910790202363441466606813365113897841677006291851206932e+2922
1269,4.45902680240934454064379991884004215389603078051036154974211369835489668958448e+2925
1270,2.450206782294137592765652995917960466835784253025356924249594549069086069214388e+2928
1271,1.3474339658698359163506255047020108965347564046640165993337720889213710831056699e+2931
1272,7.4157327949248906117850634439861163324650199628120929216729324992197570184785621e+2933
1273,4.0845311740703905223985490043298665616659455324257877667559532996723874542134542e+2936
1274,2.2514984326365328707497462870602945089141414070327035000887197732842457999935116e+2939
1275,1.2420586583350256574541255395170507241306959445522010946428268098854460785738988e+2942
1276,6.8573026936734069369881937415162288806179491603600841710881966490886337790957632e+2944
1277,3.7888291604374091756301728182845654757174314144468007792492532651672501732217113e+2947
1278,2.0950623307553495118142294970950786678923922001915896205514299118723358116975448e+2950
1279,1.1593880756477706692128680832339627350945001303668066323579130124799870599239127e+2953
1280,6.4209664452757999905540296139454119755635601531292109755708322984462954813669218e+2955
1281,3.5588640328218070758146314349132776007991811664280927095527252221685859351075298e+2958
1282,1.974065466091058930033739802839883428328515735456192224826006889902868950987223e+2961
1283,1.0958487108252859016369749953008168248746184257014789868186487791431826546352261e+2964
1284,6.088050995696753593189714829334853580324847083881062851595115727427531133037949e+2966
1285,3.3848881999035237678627409256642759667044578657315881699981258838020802312387559e+2969
1286,1.8834256447292039362890552006992709198380837440131425063486274730897231441899953e+2972
1287,1.0487946671488817840189001578036330593569342671843049087954144475406226544839454e+2975
1288,5.8448051705342360547860061745756185651035024419935962496333914667817271887797297e+2977
1289,3.2597697346867736319004855328698370926578256872559577735968773938833308663895059e+2980
1290,1.8194530826826409826910737426210816598761316711372525691537936634330454586979219e+2983
1291,1.0163226193767855620118595605910087400320277716731389663559774462917439250982325e+2986
1292,5.6814456047227323906065396520801196350254406446409569665013075795658476622985842e+2988
1293,3.1785012417904399716471507850449194132866393792250244513090195518512317603448692e+2991
1294,1.7795980799010077182557553734460801341973062320682725691528049480029496116621094e+2994
1295,9.9714248932805046280083273436477082913086460840093306273466411544540484634335911e+2996
1296,5.5914958618771250344073910261441061008213848425575672725544548943861687376361037e+2999
1297,3.1378633433732930674274764109754106755929884355538534239502764191968567099238903e+3002
1298,1.7622804268873307365597825706058565697258750403658863175320526221971279181283155e+3005
1299,9.904914371121137855454531092835089168561916793453278669496591229796225443811729e+3007
1300,5.5713557574338519680374813497137024846389692530408393064576353598236530406316985e+3010
1301,3.1362108826240566483741087697766697363996592741644066543231062487195797168553104e+3013
1302,1.7667844471031125921874663674480132114352946775962986315138903310470208542123988e+3016
1303,9.9608308384513409786423185177756687623565061553774157917542052950987331066421495e+3018
1304,5.6200605252064401197968563535029249011045470772469696248742680624887629253720421e+3021
1305,3.1733618464345376518666861697865660037241151923356918274395112469486257975756021e+3024
1306,1.7932098623050812735205585186827308072092622353705574125990174069039997674816473e+3027
1307,1.0140872123255533860731969208693455335752598211787673375783495869864819638658097e+3030
1308,5.7392071964439596064857883951634781304584445208464223867090655908157133451023718e+3032
1309,3.2505784912622685126877324481009037606725021652115847399559445400463518628218652e+3035
1310,1.8424737656028305344126774414559769676462288028211357561259609130399295910434133e+3038
1311,1.0451379477955991315764720614125730424794567057131738986613780717286666211559275e+3041
1312,5.933040545115464617128565454952808861550747427395164480599567757229346407252907e+3043
1313,3.3706383555742477424624822564678104542992172120011863194110787759169038525182774e+3046
1314,1.9163635030418065574707441600713913755121455802545946420388564397053749341992726e+3049
1315,1.0903709250982533063161358389086916359470238335443966339978797694991032303547672e+3052
1316,6.2087049354324862390605308708660907123985429116638838160097570765772773845468741e+3054
1317,3.5380007040538449130405558233594634761500288901950502099257935933315640546181805e+3057
1318,2.0176447158240985905955069458184987048196738353454600471239698023259576926271344e+3060
1319,1.1514924861905364603694342856274119677972651786278719616478627992640684998213044e+3063
1320,6.5766829714272313330372448498110785588505611441997824723081925065189366700899466e+3065
1321,3.759082360887195408149391137518605334989212667810716101218058007065204515773227e+3068
1322,2.1502336839428622147408259900169751225825958621506189383021642882017493103754149e+3071
1323,1.2308868093753810091331209364297584498223835992507179204119506516345136625012169e+3074
1324,7.0514586395626134878395708159682506533542680021548392927156155766613325708633701e+3076
1325,4.0426668055688593839445875646828003947578134973554363405380444365291842644246982e+3079
1326,2.3194489947038945133490174866396303806056985508433447908040847396508971919278162e+3082
1327,1.3317703759724275540139005636386009505488217664732296199596695074793041288400777e+3085
1328,7.6524635893998935086910249186274095282421790181774465331245444683253938102543148e+3087
1329,4.4004829763725659993793769743397855893289891150488176108216892373587679951769013e+3090
1330,2.5323651251022085016526119013203109209417048603810919250601111228864373635138878e+3093
1331,1.4584077453432353374100489266539671558116974530637700762551975394967676193973243e+3096
1332,8.4053928117068889737134720558234939186771644000558681944248222662954411615179677e+3098
1333,4.8480069664681578935420977512279040159879436685132984904288943203620939097351592e+3101
1334,2.798300694360046061638426776283772414812398315166788058942731433220137196725373e+3104
1335,1.6164087952436630744930147994632295409423253134971414034681109326670387779034613e+3107
1336,9.3440136691468707085308948507511691840184663981868295824443673460692620107509786e+3109
1337,5.4055628001108278523822292656645145858402328210748598843093616201276885961415023e+3112
1338,3.1294881968849613491554180289053044583806598468681708271133919833599809714087957e+3115
1339,1.8131361808194806650298806120459037989109135307463215780368853067578170410929268e+3118
1340,1.0512644869702084536385405454554443694652302880029007816328522313322123196839804e+3121
1341,6.0998307347088350526959641887315445098689562626268248802771788639393490466751352e+3123
1342,3.5419918130797009577214482321920151242182685425796249137164816390410579049326532e+3126
1343,2.0582639125786901827734302483336521135080674035424238649709495686433618650440592e+3129
1344,1.1969556596503059439885174390090593323899622314504584238649766379110050052960696e+3132
1345,6.9659174100933404030190966604900701541829982242585583167187290604877806242148276e+3134
1346,4.0569681161223176512034968585435959313174194904348750742141800006084394357191848e+3137
1347,2.364545324494432755197670885180526735581572421252000643208668529078313792710571e+3140
1348,1.3791649993584837836083121955583067616647833063204717469862533684456076566130123e+3143
1349,8.0502080950413044878094708182827181539652947283828169068560173472021725287857008e+3145
1350,4.7024051424235172094446208971252792858300551288314053445272809758576668762787921e+3148
1351,2.7488737796629558216334192778947904471439816137950611927569210879511286511224741e+3151
1352,1.6080928977714430831368295774003294159072214017942779030100297113253854087790858e+3154
1353,9.4143168523866761331985578212727889361427052377866798793531390581556857524056243e+3156
1354,5.5155343373689126238887182945668752455836954493936866951154270848659876501944293e+3159
1355,3.2337559554547042806992924227186361446274784472146692575748415028549130443016166e+3162
1356,1.89735030206209670965757410604960633868792105116412552039341214043945135588279e+3165
1357,1.1140590060113126088825035610677304476459824623790837429337166223771250144965858e+3168
1358,6.5461963023143372590118126686212282432781155345553652997984089819870580791888131e+3170
1359,3.8493710597113201069888278923645940121312070338831240587395232272175556547797383e+3173
1360,2.2652191036943558229616198812720730662317256463461728491238970472689895930139569e+3176
1361,1.3339824175061930814897601006116642874430867756706846432085196355618258926942861e+3179
1362,7.861568657079221067284377767489574574328891395898314582636392131887564898541397e+3181
1363,4.6364683511529036173615786000757740182089283493662262755073378919485757851731626e+3184
1364,2.7364286916496516139211229831440266125332471142100163386850557715641399292237467e+3187
1365,1.6162163100897488854069639749358487851955284249561930717687182599812977278179638e+3190
1366,9.5528534535426720966116999842731582887980940671767539450215632528948775560372355e+3192
1367,5.6504728594169230931835946620942149682292334425096814525482791110496789289414983e+3195
1368,3.3446777857397128246407229379037500037747100540065710250054130291328921422259637e+3198
1369,1.9812594935605752471232655414749000700283954713227384198647456398744380737241108e+3201
1370,1.1744804326443365724996412056524410311508550888417023518149783721251277355155261e+3204
1371,6.9673452139283086006827699189448264556029296624347922012422534447569738001086128e+3206
1372,4.1362402835718265205398668150309415968982911306639740187339384322118198694905243e+3209
1373,2.4573150854290671730237943087774169259168954591739269114723183106749562012120093e+3212
1374,1.4609399290728805757201887129097951476077382462987944196941679596021219801193924e+3215
1375,8.692006975273312638770249907026221608180797735467649214077356097710571555750746e+3217
1376,5.1751594866447772636806367022525336366920447238463490909919470676779967746421419e+3220
1377,3.0834942697196214161800293053019286830925215525904872707927182852754351346309662e+3223
1378,1.8385610652366646364442831811713831067404792516331538806923328871267740669320953e+3226
1379,1.0970546156960529211049472610841984058328305258238486607245804763363402163496482e+3229
1380,6.5507871310925397125226639957425754663363060954354593000308378778980914280978951e+3231
1381,3.9144751924662899131980963097971924329074096010530959495924836832114951421652888e+3234
1382,2.3408209449790907044918377478730284539397752256976195693537073326419236668975844e+3237
1383,1.4008034682064423395669534562989240977359524404609773869824151429030010856663366e+3240
1384,8.3888100084777314655507860003592108301154999409618033878391630376459107843208284e+3242
1385,5.0273302830352440437101752321490000425994116950786408734702443977870655152455184e+3245
1386,3.0150058611161133425601232347132275061538986274364443597763938256580341233578934e+3248
1387,1.8094740518779727747303600870654889211913290242196106722886375689327426817797628e+3251
1388,1.086750350334600096600043643624969910587757877911945642824738974468776959489258e+3254
1389,6.5316096597987244333477824821185443942366175052644196345793447710148750533346093e+3256
