k,a_k
517,1.885403490867607982061092220934715908972456866917868800340693273427022249822705e+866
518,2.4368137827962215864948744539778675568996197386890366599370973697427494903664462e+868
519,3.1555832543010632068739980665141102581010836121068345631559489857335035378615808e+870
520,4.0942521806918542469617152862097444866623073022010858146308056345581093635371339e+872
521,5.3223762030316600149522971928830767471776587280102692426434368469731706717528441e+874
522,6.9321982646420925608684828333611448434865544027970103132604296592976341605306016e+876
523,9.0462629769012214307729808767880124154649885448991952342067399233988147649637006e+878
524,1.1827655721180209286494282506453590950662332889777549942599526015151056134097382e+881
525,1.5493794277240729669379858400298816206163387715341850257105044424302038273007354e+883
526,2.0335036602974831178401981153690507243006195288839471391837077689506334503546242e+885
527,2.6739828556820300348372180269725454519447144437601208683547407376575829717578606e+887
528,3.5228746879837402457393740982420837427813249927298428917985022036905530795399361e+889
529,4.6500660821999510399375967939857701902856107800014844461281959058311349455835972e+891
530,6.1495430892586771115214688596496403660739159100537188687345949125106130608606508e+893
531,8.1479211141852094039790935033827918335975662463740852389807382201918083767313507e+895
532,1.0816069731673653692310308159848972657446494904505738421900224670932712508774235e+898
533,1.4384981147668762764126524800114223781760774770471917928281815119775514865556921e+900
534,1.9167467542723703727423898679881892963587730046977475986674826821002974968220775e+902
535,2.558787779544472381474439089871032238879394295209457662330766738657083776832064e+904
536,3.4222865306733073172040091058915091885759118232590801411103303317529440979571752e+906
537,4.5857409664416123387665093178218402953781167986348999005227325753270194687401202e+908
538,6.156192757467755303902913004826153840311607130924311938155361418081321208839187e+910
539,8.2798588448956807796449098527176681769049947350489553272285651980182637818045925e+912
540,1.115681389141628725123657044902913110628805262575189723256695271282675212829959e+915
541,1.506130076990855026223880840272822414240668036755166214596875657523141420975187e+917
542,2.0369873014968385577284182879863768944497643443432672556127022654468765516058746e+919
543,2.7600453970892600242839206930586139908548435810581804185119015279765018226862689e+921
544,3.7466637115320158857973932621616347713983105566039903260519343226274685314154257e+923
545,5.0953299744116225134386259592198417858267395488093965174741224218534395135502861e+925
546,6.9422069883004746287280129301949923275382557951672782758216634817194334368147362e+927
547,9.4758676034222037143951005426170241654646386529139473051731369774184272380919544e+929
548,1.2957915226835073950187309693243065199099126197915827334976857698495784273580353e+932
549,1.775188833714402805953154050234085733819562751399981878512695857631007000863003e+934
550,2.4363843821446854878008917941119142212057161504069628207636148244768497670087118e+936
551,3.3499431862251744186197396948856901716563713623930533379057878962223752510167638e+938
552,4.6144296122973083244509969041541753152843695579217127603569703531550149489236652e+940
553,6.3677518175783900646631612039715431828976659237455513645445214225438984496017048e+942
554,8.8031950475714014042058606443176661763580544575487306590057380387690458605012893e+944
555,1.2192119004876788048571864690624613306996710615367804983170418173630800709658335e+947
556,1.6916141891067080360243154980756152278855971772790616438373650842618619807548699e+949
557,2.3512851064198263634482797567926249156715507346905450261559313699672431451622504e+951
558,3.274083181303581629734180915563927316361551960381170383997151002428007048322438e+953
559,4.5672329913495455264159099680521698433335814399830697747358761183378497850925709e+955
560,6.382550689836594002457603793437512116650195565653794516724962300867684038234204e+957
561,8.9353513735094604542002644989448693277811613650211309283895858084889649486611782e+959
562,1.2531523424593336020072530647722860787744672445906068058391766624134561628576648e+962
563,1.7606360788886753874135139793205377416902266254834284245325276155991848725114914e+964
564,2.4780350271260014706619944999962735288896340161143380403137476619580467172279308e+966
565,3.4939447324413739875783275637099693331524504489779542577772830237350599533528637e+968
566,4.9350777828403414256837791274075096169302690688834940862696416772738553906052828e+970
567,6.9829670606221002938247337015119184050242959978131469490661052092763125753020387e+972
568,9.8981185080692817269484183238157664512058255675749627833238038434507744840940836e+974
569,1.4054992505110916460605217147388090058674143743425372443295292627549983792946242e+977
570,1.9992750880725777547798224246796504747469213534011342733299250982157800793265164e+979
571,2.8488994152293594438079760517998653974086171276601231768297002335335664400625269e+981
572,4.0667077762263261811769934056530474360490145468797853391335769639933620478710716e+983
573,5.8152551233844724722199433013557542223952681668346775191230136006695547339845442e+985
574,8.3301574036730170358281201106559797284038634363158073051423643081497874950943583e+987
575,1.1953496225638994309959191828010221163501906203018534664833041717692133455434567e+990
576,1.7182750231960767864349172030186283383562678485598158149261086063968020478660437e+992
577,2.4742585490042530015805630814998082679421111474268188394920832573131182763128028e+994
578,3.5690353239911662800534479304579322873199507473566934812772819927572544843791164e+996
579,5.1571370529783204211046323320412316884678957839242631218758766515693014973681271e+998
580,7.464784242643457373204609274963503152525688875811664215353056950506995206187632e+1000
581,1.0823689132403068691303075317725771455485646846801283884946749672033530563778621e+1003
582,1.5721049460440276412571312056970117925586962526882373728985840621065431147545012e+1005
583,2.2873606414015309087967021248685078338845409266871673126382473184782290382459809e+1007
584,3.3337525256052577011402474811420061489255075814502466608713119956293559068845889e+1009
585,4.8671686770806635555931555262328484113163913813816085675324551765458633340741577e+1011
586,7.1180738518662020134007349148144905527833413777265865812774284675607812709615268e+1013
587,1.0427744101376555106066878633582767219078055612923605072167181052002272092577426e+1016
588,1.5302372113298930615281594626792719843034191412097200405115220929154055962328501e+1018
589,2.2493985460901460538916179747878839699622971256231193345280843289781766886661527e+1020
590,3.3121657580423654693008786208024532673758850568027259419421473794910983599147217e+1022
591,4.8853363006282785753322181434983126772853812447266108670244702623256030320947338e+1024
592,7.2179250723546585668391455642932123993156489046007027275637196722805426261390619e+1026
593,1.068229412451102648303707311916880214915349392517995426434793897108300518556861e+1029
594,1.5836153856318887125955217513016483510625686454152240589349460758461244027369397e+1031
595,2.3516174650535437037414121548689694933932572294498668684770754050534677308928218e+1033
596,3.4979548053075352174881529762187638371153477046047384888296863486305971083803453e+1035
597,5.2118395427022569259120639518118506703592756316387902805862826280893386453882696e+1037
598,7.7785022573057768112972526201807820339199525071694488825071210043011797023020635e+1039
599,1.1628610169482904837983062133477991808964745581033775402939267127932730648776943e+1042
600,1.7413469554987586813628580992088731495371853786481102386402281271553200025331779e+1044
601,2.6119644948117261576835251145086378445803617718130849294077792593116980433686836e+1046
602,3.9243928864650028890840499715103725120608100057974662203378407034518348338742426e+1048
603,5.9060856448697737425884720443185786571331942004475945330363575884592773893860422e+1050
604,8.9032353234615842406391994114516858405432736580797416528353100973976959816469353e+1052
605,1.3443601217977359208770307226284529082476844161412325482430221999726684242014475e+1055
606,2.0333018534746127521813320385700692056529836324319531095924293459048785208369129e+1057
607,3.0803876342119930652142761415047626188405939515881746866953557316333288973154614e+1059
608,4.6743904167289842735491442820619783505630832346452843423944432631924332717104258e+1061
609,7.1049252402899722449000549271515958438361154051372766232901126441249435853913027e+1063
610,1.0817023797396764935696716456448699393098496470138701367152228213989931805695429e+1066
611,1.6495619475239964015303366094671645521929382066371924868609680988125522291156007e+1068
612,2.5196538338814593114339356645072096786468193349476985116245227926731527035996945e+1070
613,3.8549910041212342616997232810252243511877897491136460370782252038775901847127299e+1072
614,5.9076524899326074808074868377633850934582322752956315000447795583614040453083397e+1074
615,9.0680611012441282640628818201110727774066498403778023254119011035184670581389193e+1076
616,1.3941859711814420148249412168721198340416775317798045892824533599251600242345559e+1079
617,2.1470027665138795298516217369784174244125929650977919865947996284839428211762579e+1081
618,3.3116846882208088620543891093783109773394544827990347964062782525479365480722222e+1083
619,5.1164495424020520696536981208985810346299899486610330854325205339910137793181366e+1085
620,7.9175463267006632638795610925013523642534671794847974850534931260453074971520555e+1087
621,1.2271950628093265610724159317646676211606968778215154866314506164348152681305474e+1090
622,1.9051822392699990924244599278435687933379888650032003051004472115242260558131288e+1092
623,2.9624993342052999200254464819580852461010301602986905934557555800457518709024648e+1094
624,4.6140010420581229981153946938409578359796160436894093282684301844148434491757834e+1096
625,7.1976990785523960901866291599825356454377456435748820402333137060961196060666209e+1098
626,1.1246182795205233294809423670388498898938174855812309868425403362833893506914304e+1101
627,1.7599929734171253255095571334025691609028330025169515495575062960394086886798691e+1103
628,2.7587348706425388590286375914776071975883357751864376943374695640285442161813481e+1105
629,4.3311290573980278798722583906705868998619514031709310461194422100756713811220681e+1107
630,6.8105676931374355906983544983639435322304523794754519181634052149596264968694996e+1109
631,1.0726435701644570887949962404684967987643095114595972744339973665192834714746454e+1112
632,1.6920624589595732044596878365740729118545685902426929466565228626528278810748298e+1114
633,2.6734070681780439019658738388067977453693182268643476149878172980886417284292468e+1116
634,4.2305852603280158542414892102045608242996963919473123849483367191120597810194306e+1118
635,6.7053489871519945914794574104170605109262072503328277043323992020694402010192602e+1120
636,1.0644537929525434519965440866895237564675377912377745857155179916106284047611726e+1123
637,1.6924492624457578421881329937101059817757395822925024956778385752327007724480921e+1125
638,2.695174224888073877482232491731588882424807898190359187447552064632919290380533e+1127
639,4.2987214407695628548501498208979644946253704183289085986789298665958646569576936e+1129
640,6.8670777969304111219991191769218336687823636324793459289914066040760006616532229e+1131
641,1.0987117597882118936225278168539236525141211020994616465817410107902668547712045e+1134
642,1.7606525467116730782295514017513365434692939642084336929082276194552723058935973e+1136
643,2.8257944605682369203896906079139257808103035019565174687099712584047651026492848e+1138
644,4.5423798608505772011788687713291512452395948784651035055333349794143861700367792e+1140
645,7.3130955782376320554711629305377445527803309561997335458635406952117062820053583e+1142
646,1.1792148005415505359608832184119139757372971679386933416989423415670780028502063e+1145
647,1.9043967062400240310824313307129962924584458041280137588115986704743841262892977e+1147
648,3.0803049182502366546801098291642195737710411899982693840295856434316953646159261e+1149
649,4.9900023104784523403426798613476691413195297174163976019225429435876557992913201e+1151
650,8.0961304946601552685600235824728579720570360592207487405439933079299990635482433e+1153
651,1.3155971884209118405552311000506343324047295506091860287539622113998924290795185e+1156
652,2.1410954569610084916856282557661514496633184458773947631425898330193070114992788e+1158
653,3.4899222736839615674122015496525955898594453037021570081812476442636507879055832e+1160
654,5.6971950574535543519800239887063411170234842402126788026258916044698109799864634e+1162
655,9.3147459417614608011534888780139445448873126645938859646477126711183567166646227e+1164
656,1.5252622259161319877912970468748218577597978226047234717842314169574441707471269e+1167
657,2.5013852158243738655745558348398869123038613612589243393712839241478479170391592e+1169
658,4.1084518008090377658165693449220656483245916982430734945461246966874538877089685e+1171
659,6.7582828107773197849970178624905801996106979890461790775541455843460020852007671e+1173
660,1.1134073172818197488336818551264494205789591269343216946755450092045734477278271e+1176
661,1.8370895425990507231404041733354217552480390147774161230010321570538038816992207e+1178
662,3.0357368748957911763389319380930190036918922866556640987677767888019019109434107e+1180
663,5.0240560981568940281970970133681428164650542431634389349893289859534532197738819e+1182
664,8.3272268536365203843139708577939455239586936575401925641789571911587114307729882e+1184
665,1.382295473538983930494185773631668814296814221063228348170483532178765819381748e+1187
666,2.2980261398270519878082352431498258787123918143670563762227543938068270459118362e+1189
667,3.8261469823577633745393040165473936746800255655811919949698828237134080022993923e+1191
668,6.3799894704582224478261129716619621108065450523396831167943246424570489115537584e+1193
669,1.0654398230461385886729128548263082325978938086347769692655155178457366352980815e+1196
670,1.7819173914053356039078019125586440750596694398071430711027671555393642019428432e+1198
671,2.9846603409015571890913054863448643847504170376778726448647681940274524322253551e+1200
672,5.0066819405110168702294564386489272447046158712395698819003762846669247205580193e+1202
673,8.4110819774238033540991926428926812452021169772317321120228855985768714091668951e+1204
674,1.4151404401283863956346642807079308710001856261486406433212292051295338411874249e+1207
675,2.3844711496096729494783353084667748953276259955521315087319449330367426191492947e+1209
676,4.0237269376956880141737789761101082157639330057929047046526507189134509089642324e+1211
677,6.7999837311461003050900054438180959002351971045296812263161791463777556678597451e+1213
678,1.1508778752332814078818400508629266075014489749680472404856818703631000295206062e+1216
679,1.9507052613383567379748021314947600842281730105012466588530788460960010978610338e+1218
680,3.3112667738677670789514161873074049335595947288029320847208729662718002397460189e+1220
681,5.6290596010004035232056817831402906311819452311928686128190346219406152921560886e+1222
682,9.5833145519326398068576126399196081829484149046192680767862204319224556271231131e+1224
683,1.6339280301203544881002927563086278546563270888447865647499599760638896576935871e+1227
684,2.789885972356091024241639429302829422791692706214266087734200852987977605593727e+1229
685,4.7706263462039776867456791028901127947863791431229392379030367811010273459560854e+1231
686,8.1695632957993285180501986983635442069750846064463167389477429330304693778904096e+1233
687,1.401057136328060415213689316434553262853490186238648898168969059323901593161235e+1236
688,2.4062762976955066126340118983221737022208567540138509208353622969394501923300926e+1238
689,4.1387277748216182001238553039293610684051650142350069171051362972075005067807831e+1240
690,7.1288427352307478130172838442976814352957613531696342840556890729645606238276394e+1242
691,1.229705444589235704628184882466187953548443016130972550780885365292682149006996e+1245
692,2.1242818311156429429744949163454805845064568516799527724513667717667862877698991e+1247
693,3.6749483586580712429018311489589885133482684201576348147640334146157053031445797e+1249
694,6.3667457482869919058354371244758567169532989287323518405525154662259906410794028e+1251
695,1.1046126924840524369543391216777759367053300862059876624398997599658514224398945e+1254
696,1.9192338970997182910270777240686899975961737695919629150619737485519714686367985e+1256
697,3.3394137930251294148138847483514187286267685952232011348242085400926994517774902e+1258
698,5.8188361209965530617762365478762931726705666737966979118694090802474907098214354e+1260
699,1.0153708233083071849090311915266647129763584193909781497738271746832256300125532e+1263
700,1.7743324948737792921202489747901082862184006359703339714866044796565881624447718e+1265
701,3.1050329734773526540759615069077256531154957569418132483181644106434871231148684e+1267
702,5.441484846902704592120066597537684059452832924890152382767949467822880500878807e+1269
703,9.5496563889388272439496308185246118202069240345064419717393564914093214037762176e+1271
704,1.6783259076243833996358725165465493778833630621732655179791875161552247193680465e+1274
705,2.9538076119546950307377742823688057744164374572736277437551896506739251838688653e+1276
706,5.2060050971947302350807360898763570311571982097327032237262924249068069596052768e+1278
707,9.1884567563423130768252479358883676542076737349293267071868166075430531712866877e+1280
708,1.6240346620254108579458915583248520916824007724320392374997081782452253599722271e+1283
709,2.874497104152237855409410256200961274125383992732499045081576619228431543178765e+1285
710,5.0949679099720687902578500615251829855653522563079199542010956055972523179872372e+1287
711,9.0434296145428293411701916965203968448943780383244924961739484691129491467693572e+1289
712,1.6074450782097440038887833760054897494170106271228230952609198505891051553726445e+1292
713,2.8612086885177422322911824220996404618505472934323402847672826532811033561417261e+1294
714,5.1000270764628930794065600036109291529941932662579602338557914942696504802922414e+1296
715,9.1034105411878223351779692843698428517467983088422287094374278663033671872331766e+1298
716,1.6272100732874756477801651220438431731082777282849304574738800347404361188595134e+1301
717,2.9126621901932324283592897122284202663141771916024985099785420505264071123228928e+1303
718,5.2208686106914721986468523465069812550173102676599697984484405005807304874779147e+1305
719,9.3713188833974483431510190018571254623226183375003439788288064475328684996112824e+1307
720,1.6844694255654111449433671894246443405129758688054729994506952980755828101737324e+1310
721,3.0319998333405460519553576214046182953238309416170552710023732884502466919457319e+1312
722,5.4650985741642163278480256759165648313503364931278464411920778716086347563044175e+1314
723,9.8643569015851248513715678036577061928159384028742022435898953759156480611432578e+1316
724,1.7829561891738198227899059553437172655697894679116572149719393937112508229194367e+1319
725,3.2271031937052913450948143398694730668929715193210865858495947816738292941244699e+1321
726,5.849038667198081221488687007400006591275475608715493469780248291381045723076045e+1323
727,1.061584975479286398035645006012407081125499629487821050714196138641186521104437e+1326
728,1.929402522129651168521523707553173977535790643887594234141538090058954759096855e+1328
729,3.5114614606100957754464885813348368624055631091842739878332181359230860629304799e+1330
730,6.3995455844164518780619196172085166793794774274995501785496752820217934861406599e+1332
731,1.1679001564556788896996967478846943429555601037913677556556944721209607448256895e+1335
732,2.1343067127317069783773911719854810957458868320740174948055025313704117698184459e+1337
733,3.9057250323490181526774069709445489021574203978848410976156970822929384976089698e+1339
734,7.1571383220219597076830696693017895160408631151041568027434513733451456333816079e+1341
735,1.3133160698596783109235653410534146497986156867168106840357790461649220398349756e+1344
736,2.4131838051803638186766393435411981212364991761068134937797555101655933612330674e+1346
737,4.4401949436498176618445770372856095047764771353037517634927568083243907813784149e+1348
738,8.1809429480783598239023350604282528212267145347253027544557360455736630637128229e+1350
739,1.5093625867105193760332659621103788305300824020282655128175540893599544803133638e+1353
740,2.7885079732702785032355730024384418785242252890033023910790914497204459367532364e+1355
741,5.1586670475479298792001725843372142021729977460783838726347090212650120699050949e+1357
742,9.556296387657234460904784625600634810043986352055541149724887424379161162234416e+1359
743,1.7726681312549517680955578556793103166933086228360429540058315806389192657328646e+1362
744,3.2926850219687619758985481289473935844854661878032449018504964980663240536444171e+1364
745,6.1243087523530491900427938843069294523538264001359642280592562239518090497216449e+1366
746,1.1406366443120116156459894216652410702868725120089149750111210741979182092561216e+1369
747,2.1272578407171397927903784396920062487364928501208314377796849948939178827018202e+1371
748,3.9725990724176060484858731220620521402619121879672133158314331312044915763381729e+1373
749,7.4286577934214064934125257417539352349351046533474582978304626135099542073632841e+1375
750,1.3909970352937576391432477131823439600689276218548177968578506007690131847108489e+1378
751,2.6080836561017917963331706199112364917651161492775284280837649126122621089225861e+1380
752,4.8966100572032862043229122384762725378752729467963977991792755670445879967492788e+1382
753,9.2055012699690063659971895572530719933833037724019841446342592499737558343263631e+1384
754,1.7329120257655191665459832723070880554593050994471102155004547889679309706300342e+1387
755,3.2664948228303685541458571848299091245387620261504044650299593250692183345652227e+1389
756,6.1654254977630427876530357998078676024777898635447674296065016671290210745506199e+1391
757,1.1652496831332531821257785948957586818420949767866136689382146183347634721678122e+1394
758,2.2052053239201488993346296465492786186825290099264057777059148044405587723769591e+1396
759,4.1788079535128328701443507652043376145596954336319520333711868821984271960578534e+1398
760,7.9291818563625536817579930485314368175513530230928457640654553310298341953723006e+1400
761,1.506524421219486778592651346033906007554064445825863726343675961052846142188266e+1403
762,2.866124512104030977995733544871108177367921811879432981610318228820359857917765e+1405
763,5.4598946173982166188253176126102820591557763144339766658027901052367849986184243e+1407
764,1.0414610903583181660288155287703990744095693747096975653971532362177929387923832e+1410
765,1.9891643786757275172603454125417743413700621542377310530785749539415492100847256e+1412
766,3.8042266998171839525877507439309293711128795697484537229314951558591294050360483e+1414
767,7.2849982976278724913549018857421926813169440913854879427211111753272045503251003e+1416
768,1.3968800957113733172862740564399557659726137297564759826480520084237214056489336e+1419
769,2.6819746861284395862035619606037074987042809928434955159844252492858662272861426e+1421
770,5.1560290347679714432639341415280669894085350468700588633749595105399740132330146e+1423
771,9.9252266780226121069471699504774747991563800016355613485879394375860136978168821e+1425
772,1.9130626009644891918425867888902207715283711994050471431918624522582742667914708e+1428
773,3.6921630007906616967103650891789568861749973061472626037898267820898950371642429e+1430
774,7.1350128283190510937661835331376456664451118854861534831524459594052484672929125e+1432
775,1.3806071934388113886709559621430416499575394849905189130376952186934549730164012e+1435
776,2.6748920605567281167535072817087334118176241639080211047564253447471253638533774e+1437
777,5.1892240788995947311793756545751119476216448515245188617409260038530162777300236e+1439
778,1.0079938894274202218186931085738327973511137694439435172583069426280426016994515e+1442
779,1.960523112559942896360227583574805639709918752044177891569707821081004594388131e+1444
780,3.8180701948798232870024969443853137451234932158277079095813359891900527220054209e+1446
781,7.4451424180838499868155949324604643941884709509569343514329660834963166659205641e+1448
782,1.453645660777240726281460024301793163061297510950110261276007194774649165402689e+1451
783,2.8418413941391936061630915360534562858203617258228370372335833356121680839140861e+1453
784,5.5628344880267309601609177424127739613581257886957824245510161582088919615010556e+1455
785,1.0903018667170739803409262888067459578838509735976870673091840549128211526301967e+1458
786,2.1396906096649048231657704586386136045415345053380613241668212746466086988723846e+1460
787,4.2044395129109377981317521983419031017843242460637455113442410470610352669839665e+1462
788,8.272131642150546772759223187530354690124238239640769237741024264618423835053168e+1464
789,1.6295896745679893658743703873956771438374689849932954941146178585202629131607307e+1467
790,3.2143257738579165554949416361910820554611634226050098503405607709767074197215627e+1469
791,6.3482148811403165431370557785125621563927340307063058606150666038541777009743352e+1471
792,1.2553440043241570982438730848038035697128090447050723085451576819263485283211013e+1474
793,2.4855505391037275606141355070590329168449385979036449107251897717099272357611911e+1476
794,4.9275434534630571514451774067760780937868431127033010025872487010291529320448081e+1478
795,9.7810539849882853935920271655126473435958395195621552906184248913375887967633045e+1480
796,1.9439607352210792661326470481494994596348175614896291583316232514765444221073486e+1483
797,3.8684347309292153831567065791185251231822325592193568055485088744892742875352738e+1485
798,7.7077625267334272790705529129099722579360863563564251699032303297550314391469488e+1487
799,1.5376799829338540600223931401961188866811713567800847665183454531587103057491694e+1490
800,3.071478623627766206666560087621418782514948921553863252186635482047944676350258e+1492
801,6.1428831488150739978147617004351403471695125822090892209323935714002002797573298e+1494
802,1.2300975494690991733876240362948395554180634527821036381212933211508181146441482e+1497
803,2.4663159846876246747782067919397352827453026356454112919002431216878465473648665e+1499
804,4.9510700615878159608014900540148921662520492943431269208016060243739427215892476e+1501
805,9.951531972714479260907556509991256205687712777511514647857538205281170190200792e+1503
806,2.0027219502865474233651439644100603296911024631325733021886046715746614145219577e+1506
807,4.0354367730543010171934083334171983295364245388034011443891645281849637271078597e+1508
808,8.1413971771604310576635595782805895168083979290804553683674606518039635257188735e+1510
809,1.6445427826287469334026242282177738880634481925950366935051097164162759076576571e+1513
810,3.3260485434401582255388799998188517539308986478629675768958020771220680891098953e+1515
811,6.7351690473562493113207754929160360486582150223377052127690161074365099867360629e+1517
812,1.3655394954970110168547797970027014386599677016814975821211832104805734947079012e+1520
813,2.7720127176044685415061386651754373473995050447033009298354513131499010586408976e+1522
814,5.6340500397757980098043744591486321184983728269016572304092247193124585144893886e+1524
815,1.1465158239890725159909540741305379487607053198852509181545902246060170998190142e+1527
816,2.3359988391422354836423139255332686213622050068953270122044066803226443420164029e+1529
817,4.7653823773473661468016129225030271214273218425279627240459496336610253878101815e+1531
818,9.7331809252851072228838173939600783402239364179345323161151796810774668080206549e+1533
819,1.9904125329322642930989738777511138684719409284894351014097378400264188512497704e+1536
820,4.075322752784326761511352292475305656526127576469746892320887569129853337835017e+1538
821,8.3543157160508823432537196944899665121291770845501742119070267095168868297432831e+1540
822,1.7147036597381676564815698331999210924164144390427052954250277281803820812042176e+1543
823,3.5236757569632473488734757431372029997379748463194028296590930207913254698667484e+1545
824,7.2498802289410648990404228399253263924355579133574240392785854089843197844009495e+1547
825,1.4934583445235179482104441424102869785808861681133311557825801017345472060805701e+1550
826,3.0802228939848310262665022563789244264535145075463579862395726254467132284056319e+1552
827,6.3605882967701623101337947386630703906896884619500945638140725682747777446489117e+1554
828,1.3150367847024274054218822853803421118023679766481469693672052342609775123996918e+1557
829,2.7220954882166708984446128815968739333748119842750063858462183911373866684924878e+1559
830,5.6414795181360545687519211600932148777423041673409658008130077314527517339619906e+1561
831,1.1705938801743531634571671912330004378658769314159057074442033884144668294241085e+1564
832,2.4318815953368881797986184482416337420623491462685440891061410343104626314647985e+1566
833,5.0582572978370192845817120277749401186088188829945142277149558521850546317858552e+1568
834,1.0533703609836091553723290130711271497750780841942873620533961283782849616608549e+1571
835,2.1962528224909532425263330238044279593968820354183260093696941408256476370096053e+1573
836,4.5846269955272619582624724764743941436215859838266764207542345906759032531842383e+1575
837,9.5817645627773585854204087094707462265765020835394535797769455331369038101015884e+1577
838,2.0049621370426091242749653540575840949719848024780687854463979527999878499624739e+1580
839,4.2003494931076320960631650579605056142845326742438774894245756355709980977052133e+1582
840,8.810136422271180020040179836843880528725034032443892389659909228083547016217257e+1584
841,1.8501084027996700025922919826906324447583763764095219944611391824860200038184193e+1587
842,3.8898104513734098670510179370959577217957012061212561123055451706016071884890344e+1589
843,8.187961823013746720405308507886991093178915645778556792729102910652623163445817e+1591
844,1.7255942048034857540832551475539944662284432484212441507360229870510186262699602e+1594
845,3.6409643048535243458260849639696606758046282855121377863552898494905548160109534e+1596
846,7.6914539171232210049399813569938491418377565138713142169710932386072176592652293e+1598
847,1.6267249532376126061488671412120170972881719894463154045432925718862429772721473e+1601
848,3.444553013796262098765152202680952435389211219790133509635014988784545972510052e+1603
849,7.3023739766806209765319380364092521582042316613774207043645242230374821381534179e+1605
850,1.5499122727716970000019817420353042360005545959045348761627721801320676302547582e+1608
851,3.2935283798031441360375127011223314682458247592529042068811844817974293846944443e+1610
852,7.0069069167467974676055930624829302249184210721371527213655612531019925468423071e+1612
853,1.4924552971973718626791928215742576958968486220401621473996568619168476587659808e+1615
854,3.1826271451011820961005041730319988042518266387700325233349500012596810694393132e+1617
855,6.7948370118971103691987434603508108516688439770360992680857808048897843659520484e+1619
856,1.4523810695459628614087918134066851528329269653406280167277834854685673901313545e+1622
857,3.1080627343583524259666632636604615409154436109767042264262032016762228985832208e+1624
858,6.6589543960241952952247193351382662856017668418668656126081138084703346318241554e+1626
859,1.4283307353795555376968733414321891630909409999501468066512149527503038115219127e+1629
860,3.0673081542320988779333441106548926636200928207839633047879496984999936337303439e+1631
861,6.5946436774417970508284057930549264429285106858284313719354875946316959984322176e+1633
862,1.419482265210459415289940435391518432098244916863762280201458908468065361381206e+1636
863,3.058952491010036413599592233141809549062595646272647167907277073815295155374282e+1638
864,6.5996215705918781413696755250305156661662894687566897919311860173770168422371569e+1640
865,1.4255035129202707206410325847966553981967058885627835241696329427855970078069964e+1643
866,3.0826195316405199132919406885247833189824254188474116283296737741196639760215346e+1645
867,6.6738025658226185649532820656250095558551988199722344678734679062116586223001445e+1647
868,1.4465318454740794507556457703206368434552051932717949525949527746251935384984513e+1650
869,3.1389419314854351497579206754743619125040244055953573007024194919036416104644388e+1652
870,6.8192816110861311285630551336200720306725265804294201806695321648826435813084755e+1654
871,1.4831786179734807462582381320533504435584514673672495864038215733373377444808069e+1657
872,3.2295885655713574177212322901544386717797948814211134408408388928919957683398017e+1659
873,7.0404315700138581678376321513370907336636342365951129534550293641374181590796603e+1661
874,1.5365586204652810300505191141476332561557295501616214572772796490894351543424613e+1664
875,3.3573466439509812041694944449761140364533172627706776352338902631740586812552113e+1666
876,7.3441217060856171050932176810757223351177641465914027379054991506688302123076932e+1668
877,1.6083464677620285355679486415683019802062439087310653778589619629320011408650576e+1671
878,3.5262642241408649291251499641217707820483716755556364133805590012387531180933766e+1673
879,7.7400724322733770702551434387923755235184967183537398106953998742080899932903189e+1675
880,1.7008639164881656215148069771280492985560141266540757928783507684511989331306127e+1678
881,3.7418633003404291279468210154429524021337590653987890062480344580082338456767948e+1680
882,8.241371917614169799994700238252465677495457696359412276060194710209471398088787e+1682
883,1.8172044676121306800024315912044061567822171871254499836075607812944356431781702e+1685
884,4.0114391288477729574028365366513540729195540044780246334105070489034483996584575e+1687
885,8.8651928629948397555854581974830759675536333283198225258604532359862467692569496e+1689
886,1.9614045807303010756422093081962515374636528571946179027862898727890525986144312e+1692
887,4.3444684046544724014878883193927492083144346753316885993297577987498027004741658e+1694
888,9.6337641218220728440624325382570541604455404375046058110854372995040503952305087e+1696
889,2.1386746888815640592917095423410809191278211882429286987658497922834523754742547e+1699
890,4.7531580481334722115282116029356267919716905642270843208573936754800930753815729e+1701
891,1.0575673543212380032596298815216143815835402501684218154976577463652842665249797e+1704
892,2.3557083647931094552195160208476866200906712716579209919559058154824115630300546e+1706
893,5.2531786634878748620451689894455642152023438722118169014685707737636963328030699e+1708
894,1.1727607786520210885769077262133829069914329521018894927722260282541823660218865e+1711
895,2.6210950121240225598100741571593393556930313725796652623468203533153089619977718e+1713
896,5.864643544755949683575882699867709995551215451302705375778063650843092326877645e+1715
897,1.3136675163029381369021728592848470614085934880462779537946264672427796414496965e+1718
898,2.9458711285313915066543696570599938192669453361661690091839706744502519692611961e+1720
899,6.6134173438517919364252326510561973986171733818938077804706307388554590652839124e+1722
900,1.4863513441656700182168291025625672677159349307263992879729627078521533443252144e+1725
901,3.3442586368368443914992946969623535398652197160692271646509619421731150529581847e+1727
902,7.5328709125543587843665426738403705722918567475066329572402431374622026171508051e+1729
903,1.6986462657948842805003164497285057219289996565535527899452289323605536552121847e+1732
904,3.8346576236603280427969158964720420612380785920191513835850606768498552527181787e+1734
905,8.6662443251384886647795121558718052328923798532274726283675735090050503639230697e+1736
906,1.9607192887401187901820629095131937595860388397479119283143413250984060295490738e+1739
907,4.440987402180042145006055541144731604921887052030141920945593357168710505448299e+1741
